ecomm_sale_id,week_start_date,item_id,fulfillment_center_id,channel,fulfillment_type,units_sold,units_returned,net_units,gross_sales,net_sales,cogs,gross_margin,shipping_revenue,shipping_cost,num_orders,avg_order_value
14194,2024-12-01,884,,Website,Same-Day Delivery,4,0,4,1133.68,1133.68,793.72,339.96,0.0,0.0,1,377.89
14195,2024-12-01,230,,App,Same-Day Delivery,5,0,5,1175.7,1175.7,918.1,257.6,0.0,0.0,1,235.14
14196,2024-12-01,579,,Website,Store Pickup,6,0,6,886.2,886.2,672.42,213.78,0.0,0.0,2,886.2
14197,2024-12-01,996,FC007,Website,Ship to Home,7,0,7,646.1,646.1,483.63,162.47,36.75,55.12,2,161.53
14198,2024-12-01,352,,App,Curbside Pickup,9,1,8,1330.02,1182.24,801.84,380.4,0.0,0.0,1,665.01
14199,2024-12-01,858,,Website,Curbside Pickup,8,0,8,595.04,595.04,426.24,168.8,0.0,0.0,3,119.01
14200,2024-12-01,829,FC009,App,Ship to Home,6,0,6,694.26,694.26,538.8,155.46,30.06,45.09,2,115.71
14201,2024-12-01,880,,App,Store Pickup,2,0,2,34.74,34.74,26.42,8.32,0.0,0.0,1,17.37
14202,2024-12-01,725,,App,Store Pickup,3,0,3,506.67,506.67,357.54,149.13,0.0,0.0,1,506.67
14203,2024-12-01,236,,Website,Store Pickup,5,0,5,1129.6,1129.6,789.25,340.35,0.0,0.0,1,564.8
14204,2024-12-01,98,,App,Same-Day Delivery,1,0,1,10.78,10.78,8.0,2.78,0.0,0.0,1,10.78
14205,2024-12-01,1000,,Website,Same-Day Delivery,3,0,3,743.28,743.28,482.19,261.09,0.0,0.0,1,371.64
14206,2024-12-01,472,FC002,Website,Ship to Home,5,0,5,1260.65,1260.65,868.7,391.95,25.85,38.78,1,630.33
14207,2024-12-01,70,,App,Same-Day Delivery,4,0,4,833.0,833.0,534.12,298.88,0.0,0.0,1,277.67
14208,2024-12-01,973,,App,Curbside Pickup,6,0,6,1457.52,1457.52,989.04,468.48,0.0,0.0,3,242.92
14209,2024-12-01,231,,Website,Curbside Pickup,3,0,3,777.81,777.81,576.39,201.42,0.0,0.0,1,777.81
14210,2024-12-01,241,,Website,Curbside Pickup,8,0,8,588.0,588.0,424.24,163.76,0.0,0.0,2,117.6
14211,2024-12-01,324,,Website,Curbside Pickup,7,0,7,776.23,776.23,489.65,286.58,0.0,0.0,2,129.37
14212,2024-12-01,546,,App,Same-Day Delivery,3,0,3,52.44,52.44,36.09,16.35,0.0,0.0,1,52.44
14213,2024-12-01,224,,Website,Curbside Pickup,7,0,7,1563.1,1563.1,1151.01,412.09,0.0,0.0,3,1563.1
14214,2024-12-01,794,,Website,Store Pickup,6,0,6,889.62,889.62,595.44,294.18,0.0,0.0,1,222.41
14215,2024-12-01,386,,Website,Curbside Pickup,8,0,8,417.2,417.2,290.88,126.32,0.0,0.0,1,59.6
14216,2024-12-01,768,,App,Same-Day Delivery,3,0,3,127.8,127.8,84.81,42.99,0.0,0.0,1,127.8
14217,2024-12-01,949,,App,Same-Day Delivery,2,0,2,218.18,218.18,178.96,39.22,0.0,0.0,1,109.09
14218,2024-12-01,716,,App,Same-Day Delivery,3,0,3,770.04,770.04,524.67,245.37,0.0,0.0,1,770.04
14219,2024-12-01,366,,Website,Store Pickup,7,0,7,747.18,747.18,489.37,257.81,0.0,0.0,3,747.18
14220,2024-12-01,729,,Website,Curbside Pickup,5,0,5,404.8,404.8,319.2,85.6,0.0,0.0,2,404.8
14221,2024-12-01,247,,Website,Curbside Pickup,7,0,7,295.05,295.05,204.4,90.65,0.0,0.0,2,295.05
14222,2024-12-01,700,,Website,Same-Day Delivery,5,0,5,1199.5,1199.5,993.9,205.6,0.0,0.0,2,239.9
14223,2024-12-01,403,FC004,App,Ship to Home,11,0,11,22.88,22.88,14.52,8.36,92.94999999999999,139.42,4,5.72
14224,2024-12-01,600,,Website,Same-Day Delivery,6,0,6,935.82,935.82,689.94,245.88,0.0,0.0,2,311.94
14225,2024-12-01,118,,Website,Same-Day Delivery,6,0,6,925.74,925.74,617.16,308.58,0.0,0.0,2,925.74
14226,2024-12-01,470,,App,Store Pickup,8,0,8,1080.64,1080.64,888.0,192.64,0.0,0.0,1,1080.64
14227,2024-12-01,271,FC006,Website,Ship to Home,4,0,4,999.0,999.0,764.16,234.84,18.44,27.66,2,249.75
14228,2024-12-01,249,,Website,Same-Day Delivery,4,0,4,261.08,261.08,170.68,90.4,0.0,0.0,2,87.03
14229,2024-12-01,527,FC007,Website,Ship to Home,3,0,3,285.45,285.45,206.04,79.41,14.16,21.24,1,95.15
14230,2024-12-01,844,FC004,App,Ship to Home,7,0,7,1701.84,1701.84,1299.27,402.57,42.28,63.42,2,340.37
14231,2024-12-01,770,,App,Store Pickup,6,0,6,1312.68,1312.68,907.74,404.94,0.0,0.0,3,262.54
14232,2024-12-01,542,,App,Same-Day Delivery,6,0,6,1380.84,1380.84,1093.44,287.4,0.0,0.0,2,690.42
14233,2024-12-01,710,,Website,Curbside Pickup,4,0,4,1113.16,1113.16,794.76,318.4,0.0,0.0,1,278.29
14234,2024-12-01,353,,Website,Curbside Pickup,6,0,6,1330.38,1330.38,967.2,363.18,0.0,0.0,1,266.08
14235,2024-12-01,783,,App,Store Pickup,3,0,3,157.5,157.5,121.05,36.45,0.0,0.0,1,52.5
14236,2024-12-01,446,,Website,Store Pickup,6,0,6,1314.9,1314.9,943.26,371.64,0.0,0.0,1,219.15
14237,2024-12-01,144,FC005,App,Ship to Home,4,0,4,225.96,225.96,150.68,75.28,11.68,17.52,1,225.96
14238,2024-12-01,609,,Website,Curbside Pickup,7,0,7,1368.15,1368.15,921.06,447.09,0.0,0.0,2,456.05
14239,2024-12-01,126,FC009,App,Ship to Home,5,0,5,1188.2,1188.2,941.75,246.45,44.699999999999996,67.05,1,396.07
14240,2024-12-01,655,,Website,Same-Day Delivery,7,0,7,2001.79,2001.79,1368.01,633.78,0.0,0.0,1,2001.79
14241,2024-12-01,868,,Website,Curbside Pickup,5,0,5,1035.55,1035.55,768.4,267.15,0.0,0.0,2,207.11
14242,2024-12-01,289,FC006,Website,Ship to Home,6,0,6,860.82,860.82,540.24,320.58,32.64,48.96,1,172.16
14243,2024-12-01,617,,Website,Same-Day Delivery,4,0,4,261.44,261.44,190.64,70.8,0.0,0.0,2,130.72
14244,2024-12-01,695,,Website,Store Pickup,4,0,4,170.84,170.84,137.32,33.52,0.0,0.0,2,85.42
14245,2024-12-01,443,FC002,Website,Ship to Home,4,0,4,594.4,594.4,489.2,105.2,1.52,2.28,2,297.2
14246,2024-12-01,723,,Website,Store Pickup,4,0,4,478.48,478.48,337.32,141.16,0.0,0.0,2,478.48
14247,2024-12-01,214,,Website,Curbside Pickup,5,0,5,1216.5,1216.5,916.05,300.45,0.0,0.0,1,405.5
14248,2024-12-01,640,FC003,App,Ship to Home,8,0,8,1698.0,1698.0,1273.68,424.32,19.28,28.92,4,212.25
14249,2024-12-01,845,,App,Same-Day Delivery,6,0,6,1151.46,1151.46,877.62,273.84,0.0,0.0,1,230.29
14250,2024-12-01,464,FC008,App,Ship to Home,6,0,6,1707.72,1707.72,1075.5,632.22,4.5600000000000005,6.84,3,426.93
14251,2024-12-01,503,,App,Curbside Pickup,6,0,6,204.6,204.6,136.98,67.62,0.0,0.0,3,102.3
14252,2024-12-01,293,FC009,App,Ship to Home,4,0,4,1130.12,1130.12,767.2,362.92,13.36,20.04,1,376.71
14253,2024-12-01,652,FC009,App,Ship to Home,4,0,4,300.12,300.12,240.08,60.04,14.92,22.38,1,300.12
14254,2024-12-01,421,,App,Same-Day Delivery,4,0,4,528.52,528.52,376.16,152.36,0.0,0.0,2,264.26
14255,2024-12-01,309,,Website,Curbside Pickup,3,0,3,419.61,419.61,310.71,108.9,0.0,0.0,1,139.87
14256,2024-12-01,607,,Website,Same-Day Delivery,8,0,8,1959.84,1959.84,1592.56,367.28,0.0,0.0,4,279.98
14257,2024-12-01,298,,Website,Same-Day Delivery,5,0,5,585.45,585.45,382.95,202.5,0.0,0.0,1,292.73
14258,2024-12-01,575,,App,Curbside Pickup,5,0,5,1180.05,1180.05,759.6,420.45,0.0,0.0,1,295.01
14259,2024-12-01,823,FC003,Website,Ship to Home,3,0,3,112.68,112.68,83.43,29.25,24.48,36.72,1,112.68
14260,2024-12-01,715,,App,Store Pickup,5,0,5,1195.3,1195.3,977.5,217.8,0.0,0.0,1,597.65
14261,2024-12-01,766,,App,Store Pickup,7,0,7,1541.05,1541.05,1100.12,440.93,0.0,0.0,1,1541.05
14262,2024-12-01,139,,App,Same-Day Delivery,7,0,7,1009.89,1009.89,782.88,227.01,0.0,0.0,2,1009.89
14263,2024-12-01,825,,Website,Curbside Pickup,9,0,9,1602.0,1602.0,1149.48,452.52,0.0,0.0,2,400.5
14264,2024-12-01,709,FC006,Website,Ship to Home,6,0,6,954.9,954.9,705.84,249.06,18.18,27.27,3,238.72
14265,2024-12-01,818,FC005,Website,Ship to Home,8,0,8,707.04,707.04,558.4,148.64,0.08,0.12,1,235.68
14266,2024-12-01,238,,Website,Curbside Pickup,5,0,5,74.5,74.5,55.9,18.6,0.0,0.0,1,24.83
14267,2024-12-01,584,FC007,App,Ship to Home,5,0,5,1393.15,1393.15,963.15,430.0,17.9,26.85,2,278.63
14268,2024-12-01,120,,App,Store Pickup,8,0,8,1648.96,1648.96,1178.16,470.8,0.0,0.0,4,1648.96
14269,2024-12-01,946,FC007,Website,Ship to Home,7,0,7,1213.24,1213.24,850.64,362.6,42.14,63.21,1,202.21
14270,2024-12-01,990,FC005,Website,Ship to Home,5,0,5,1141.0,1141.0,943.35,197.65,18.6,27.9,2,380.33
14271,2024-12-01,752,,App,Same-Day Delivery,1,0,1,55.76,55.76,41.0,14.76,0.0,0.0,1,55.76
14272,2024-12-01,790,,Website,Curbside Pickup,2,0,2,357.54,357.54,260.48,97.06,0.0,0.0,1,357.54
14273,2024-12-01,344,,Website,Same-Day Delivery,4,0,4,726.56,726.56,478.4,248.16,0.0,0.0,2,363.28
14274,2024-12-01,773,,Website,Store Pickup,5,0,5,1133.5,1133.5,719.85,413.65,0.0,0.0,2,1133.5
14275,2024-12-01,204,FC006,Website,Ship to Home,7,0,7,634.83,634.83,493.92,140.91,9.94,14.91,3,211.61
14276,2024-12-01,57,FC001,Website,Ship to Home,7,0,7,475.02,475.02,323.19,151.83,5.04,7.56,3,158.34
14277,2024-12-01,592,,App,Store Pickup,8,0,8,521.44,521.44,334.72,186.72,0.0,0.0,3,173.81
14278,2024-12-01,820,,Website,Same-Day Delivery,5,0,5,589.7,589.7,427.95,161.75,0.0,0.0,1,589.7
14279,2024-12-01,583,,Website,Same-Day Delivery,2,0,2,470.36,470.36,343.62,126.74,0.0,0.0,1,235.18
14280,2024-12-01,775,,App,Same-Day Delivery,2,0,2,252.36,252.36,173.5,78.86,0.0,0.0,1,252.36
14281,2024-12-01,968,,App,Same-Day Delivery,8,0,8,2109.04,2109.04,1486.08,622.96,0.0,0.0,4,351.51
14282,2024-12-01,7,,Website,Curbside Pickup,3,0,3,773.7,773.7,530.97,242.73,0.0,0.0,1,773.7
14283,2024-12-01,363,,App,Same-Day Delivery,7,0,7,1160.18,1160.18,726.32,433.86,0.0,0.0,1,580.09
14284,2024-12-01,795,,Website,Store Pickup,6,0,6,1174.74,1174.74,838.26,336.48,0.0,0.0,3,195.79
14285,2024-12-01,211,FC004,App,Ship to Home,7,0,7,1109.78,1109.78,725.83,383.95,50.050000000000004,75.08,3,158.54
14286,2024-12-01,539,,Website,Same-Day Delivery,5,0,5,392.05,392.05,305.4,86.65,0.0,0.0,2,196.03
14287,2024-12-01,987,,App,Curbside Pickup,7,0,7,400.68,400.68,294.14,106.54,0.0,0.0,1,100.17
14288,2024-12-01,826,,App,Curbside Pickup,3,0,3,229.59,229.59,178.32,51.27,0.0,0.0,1,114.8
14289,2024-12-01,891,,Website,Curbside Pickup,5,0,5,1538.0,1538.0,995.55,542.45,0.0,0.0,2,769.0
14290,2024-12-01,881,,Website,Curbside Pickup,2,0,2,277.42,277.42,185.32,92.1,0.0,0.0,1,277.42
14291,2024-12-01,925,FC010,Website,Ship to Home,4,0,4,23.2,23.2,14.64,8.56,32.96,49.44,2,23.2
14292,2024-12-01,237,,Website,Store Pickup,3,0,3,120.3,120.3,97.8,22.5,0.0,0.0,1,60.15
14293,2024-12-01,866,,Website,Same-Day Delivery,3,0,3,384.24,384.24,287.19,97.05,0.0,0.0,1,192.12
14294,2024-12-01,209,,App,Curbside Pickup,3,0,3,262.62,262.62,186.99,75.63,0.0,0.0,1,131.31
14295,2024-12-01,673,FC003,App,Ship to Home,7,0,7,1591.31,1591.31,1052.38,538.93,1.05,1.58,3,397.83
14296,2024-12-01,842,,Website,Curbside Pickup,7,0,7,2059.19,2059.19,1310.89,748.3,0.0,0.0,3,411.84
14297,2024-12-01,372,,App,Curbside Pickup,6,0,6,598.8,598.8,400.26,198.54,0.0,0.0,3,99.8
14298,2024-12-01,10,,Website,Store Pickup,6,0,6,1695.96,1695.96,1095.42,600.54,0.0,0.0,2,1695.96
14299,2024-12-01,743,,App,Curbside Pickup,6,0,6,1249.38,1249.38,976.62,272.76,0.0,0.0,2,249.88
14300,2024-12-01,28,,App,Curbside Pickup,1,0,1,209.19,209.19,136.06,73.13,0.0,0.0,1,209.19
14301,2024-12-01,561,FC008,App,Ship to Home,8,0,8,59.84,59.84,42.4,17.44,0.64,0.96,4,29.92
14302,2024-12-01,266,FC001,App,Ship to Home,2,0,2,377.52,377.52,276.22,101.3,9.1,13.65,1,188.76
14303,2024-12-01,646,,Website,Same-Day Delivery,5,0,5,732.95,732.95,549.05,183.9,0.0,0.0,1,146.59
14304,2024-12-01,290,FC001,App,Ship to Home,7,0,7,1031.17,1031.17,654.71,376.46,34.72,52.08,2,206.23
14305,2024-12-01,622,,Website,Same-Day Delivery,11,1,10,2812.04,2556.4,1902.3,654.1,0.0,0.0,2,2812.04
14306,2024-12-01,937,,Website,Curbside Pickup,3,0,3,477.87,477.87,316.05,161.82,0.0,0.0,1,477.87
14307,2024-12-01,301,,App,Store Pickup,1,0,1,29.94,29.94,20.09,9.85,0.0,0.0,1,29.94
14308,2024-12-01,619,,Website,Same-Day Delivery,3,0,3,207.39,207.39,146.49,60.9,0.0,0.0,1,69.13
14309,2024-12-01,927,,App,Store Pickup,10,0,10,83.0,83.0,64.8,18.2,0.0,0.0,5,10.38
14310,2024-12-01,530,,App,Same-Day Delivery,5,0,5,812.95,812.95,588.25,224.7,0.0,0.0,1,406.48
14311,2024-12-01,601,,Website,Store Pickup,6,0,6,61.08,61.08,41.4,19.68,0.0,0.0,1,12.22
14312,2024-12-01,507,FC009,Website,Ship to Home,4,0,4,1070.64,1070.64,693.84,376.8,12.64,18.96,1,267.66
14313,2024-12-01,75,,App,Store Pickup,4,0,4,100.6,100.6,74.08,26.52,0.0,0.0,1,100.6
14314,2024-12-01,260,FC007,App,Ship to Home,2,0,2,71.84,71.84,48.8,23.04,14.82,22.23,1,35.92
14315,2024-12-01,811,,App,Curbside Pickup,6,0,6,1584.96,1584.96,993.9,591.06,0.0,0.0,3,1584.96
14316,2024-12-01,114,,App,Same-Day Delivery,5,0,5,1175.2,1175.2,886.1,289.1,0.0,0.0,1,293.8
14317,2024-12-01,112,FC001,Website,Ship to Home,8,0,8,99.6,99.6,73.52,26.08,7.76,11.64,1,24.9
14318,2024-12-01,244,,App,Store Pickup,7,0,7,436.45,436.45,285.46,150.99,0.0,0.0,3,218.22
14319,2024-12-01,1,,Website,Store Pickup,4,0,4,770.68,770.68,593.76,176.92,0.0,0.0,2,192.67
14320,2024-12-01,100,,Website,Store Pickup,2,0,2,452.32,452.32,283.34,168.98,0.0,0.0,1,226.16
14321,2024-12-01,498,,Website,Store Pickup,2,0,2,345.82,345.82,250.36,95.46,0.0,0.0,1,172.91
14322,2024-12-01,355,,App,Store Pickup,8,0,8,708.08,708.08,589.92,118.16,0.0,0.0,3,236.03
14323,2024-12-01,138,,App,Same-Day Delivery,1,0,1,277.75,277.75,199.63,78.12,0.0,0.0,1,277.75
14324,2024-12-01,27,,Website,Store Pickup,4,0,4,904.72,904.72,653.64,251.08,0.0,0.0,2,226.18
14325,2024-12-01,299,,App,Same-Day Delivery,1,0,1,157.75,157.75,110.93,46.82,0.0,0.0,1,157.75
14326,2024-12-01,269,,Website,Curbside Pickup,4,0,4,149.56,149.56,121.0,28.56,0.0,0.0,2,37.39
14327,2024-12-01,565,,App,Same-Day Delivery,5,0,5,686.35,686.35,541.6,144.75,0.0,0.0,2,137.27
14328,2024-12-01,705,,App,Store Pickup,7,0,7,110.88,110.88,81.69,29.19,0.0,0.0,2,36.96
14329,2024-12-01,749,FC003,App,Ship to Home,5,0,5,669.05,669.05,479.25,189.8,8.25,12.38,2,223.02
14330,2024-12-01,310,,App,Curbside Pickup,6,0,6,812.22,812.22,618.9,193.32,0.0,0.0,1,406.11
14331,2024-12-01,368,,Website,Store Pickup,8,0,8,320.56,320.56,240.24,80.32,0.0,0.0,2,64.11
14332,2024-12-01,22,,Website,Curbside Pickup,3,0,3,694.17,694.17,559.17,135.0,0.0,0.0,1,694.17
14333,2024-12-01,706,FC006,App,Ship to Home,8,0,8,391.44,391.44,314.8,76.64,22.96,34.44,3,55.92
14334,2024-12-01,445,,App,Store Pickup,1,0,1,52.38,52.38,35.68,16.7,0.0,0.0,1,52.38
14335,2024-12-01,624,,Website,Store Pickup,8,0,8,1761.84,1761.84,1466.16,295.68,0.0,0.0,4,220.23
14336,2024-12-01,781,FC003,Website,Ship to Home,5,0,5,1299.35,1299.35,934.4,364.95,1.6,2.4,1,433.12
14337,2024-12-01,504,,Website,Curbside Pickup,2,0,2,497.94,497.94,333.1,164.84,0.0,0.0,1,497.94
14338,2024-12-01,520,,Website,Store Pickup,6,0,6,275.7,275.7,198.78,76.92,0.0,0.0,2,45.95
14339,2024-12-01,92,,Website,Store Pickup,7,0,7,102.55,102.55,80.01,22.54,0.0,0.0,3,102.55
14340,2024-12-01,103,,App,Store Pickup,9,1,8,879.84,782.08,581.44,200.64,0.0,0.0,3,97.76
14341,2024-12-01,548,,App,Curbside Pickup,2,0,2,48.98,48.98,34.62,14.36,0.0,0.0,1,24.49
14342,2024-12-01,469,FC007,Website,Ship to Home,4,0,4,86.76,86.76,54.76,32.0,34.0,51.0,1,43.38
14343,2024-12-01,484,,Website,Same-Day Delivery,2,0,2,540.24,540.24,394.0,146.24,0.0,0.0,1,540.24
14344,2024-12-01,830,FC008,Website,Ship to Home,4,0,4,109.72,109.72,74.04,35.68,17.28,25.92,1,109.72
14345,2024-12-01,316,,Website,Store Pickup,8,0,8,2071.04,2071.04,1400.24,670.8,0.0,0.0,3,414.21
14346,2024-12-01,821,,App,Store Pickup,4,0,4,730.28,730.28,585.84,144.44,0.0,0.0,2,182.57
14347,2024-12-01,212,,Website,Same-Day Delivery,5,0,5,878.85,878.85,628.45,250.4,0.0,0.0,1,219.71
14348,2024-12-01,532,,App,Same-Day Delivery,6,0,6,1315.38,1315.38,829.74,485.64,0.0,0.0,3,438.46
14349,2024-12-01,431,,Website,Store Pickup,5,0,5,1052.25,1052.25,777.65,274.6,0.0,0.0,2,526.12
14350,2024-12-01,680,,Website,Store Pickup,3,0,3,428.91,428.91,318.03,110.88,0.0,0.0,1,142.97
14351,2024-12-01,568,,Website,Store Pickup,6,0,6,403.98,403.98,255.12,148.86,0.0,0.0,1,134.66
14352,2024-12-01,40,FC006,App,Ship to Home,6,0,6,968.76,968.76,772.38,196.38,15.299999999999999,22.95,1,242.19
14353,2024-12-01,512,,App,Curbside Pickup,6,0,6,1730.34,1730.34,1088.52,641.82,0.0,0.0,1,346.07
14354,2024-12-01,812,,Website,Store Pickup,9,0,9,1211.58,1211.58,760.41,451.17,0.0,0.0,1,134.62
14355,2024-12-01,928,,App,Same-Day Delivery,2,0,2,26.42,26.42,19.56,6.86,0.0,0.0,1,26.42
14356,2024-12-01,54,FC003,Website,Ship to Home,6,0,6,259.62,259.62,211.08,48.54,3.24,4.86,3,64.91
14357,2024-12-01,630,,App,Same-Day Delivery,2,0,2,307.66,307.66,210.46,97.2,0.0,0.0,1,307.66
14358,2024-12-01,595,,Website,Store Pickup,4,0,4,41.68,41.68,32.56,9.12,0.0,0.0,1,41.68
14359,2024-12-01,434,FC001,App,Ship to Home,4,0,4,520.24,520.24,433.04,87.2,25.64,38.46,1,260.12
14360,2024-12-01,816,,Website,Curbside Pickup,3,0,3,245.61,245.61,193.29,52.32,0.0,0.0,1,81.87
14361,2024-12-01,163,,Website,Store Pickup,2,0,2,493.22,493.22,365.82,127.4,0.0,0.0,1,246.61
14362,2024-12-01,956,FC004,Website,Ship to Home,3,0,3,676.14,676.14,424.5,251.64,0.99,1.48,1,676.14
14363,2024-12-01,116,FC005,Website,Ship to Home,7,0,7,1673.21,1673.21,1122.31,550.9,28.419999999999998,42.63,2,836.61
14364,2024-12-01,23,,App,Curbside Pickup,11,1,10,1683.33,1530.3,979.6,550.7,0.0,0.0,2,210.42
14365,2024-12-01,101,,App,Curbside Pickup,4,0,4,377.24,377.24,265.08,112.16,0.0,0.0,2,377.24
14366,2024-12-01,444,,Website,Curbside Pickup,4,0,4,1131.24,1131.24,781.48,349.76,0.0,0.0,1,282.81
14367,2024-12-01,792,FC003,App,Ship to Home,4,0,4,268.64,268.64,187.16,81.48,24.52,36.78,1,89.55
14368,2024-12-01,285,,Website,Curbside Pickup,4,0,4,354.2,354.2,230.16,124.04,0.0,0.0,1,177.1
14369,2024-12-01,685,FC006,App,Ship to Home,6,0,6,901.98,901.98,606.06,295.92,49.260000000000005,73.89,3,901.98
14370,2024-12-01,521,,Website,Store Pickup,2,0,2,441.98,441.98,347.4,94.58,0.0,0.0,1,220.99
14371,2024-12-01,952,,Website,Store Pickup,1,0,1,199.67,199.67,140.2,59.47,0.0,0.0,1,199.67
14372,2024-12-01,524,FC002,App,Ship to Home,2,0,2,158.82,158.82,129.94,28.88,7.5,11.25,1,79.41
14373,2024-12-01,526,,App,Store Pickup,2,0,2,111.28,111.28,80.74,30.54,0.0,0.0,1,111.28
14374,2024-12-01,265,FC009,Website,Ship to Home,5,0,5,631.95,631.95,505.85,126.1,5.8,8.7,2,157.99
14375,2024-12-01,809,,App,Store Pickup,6,0,6,1115.34,1115.34,792.06,323.28,0.0,0.0,1,278.83
14376,2024-12-01,56,,Website,Store Pickup,4,0,4,489.0,489.0,352.44,136.56,0.0,0.0,1,244.5
14377,2024-12-01,958,FC008,App,Ship to Home,3,0,3,643.11,643.11,432.48,210.63,16.799999999999997,25.2,1,643.11
14378,2024-12-01,275,FC003,App,Ship to Home,5,0,5,1194.8,1194.8,839.45,355.35,23.849999999999998,35.77,2,398.27
14379,2024-12-01,533,,App,Curbside Pickup,8,0,8,1014.64,1014.64,699.52,315.12,0.0,0.0,1,507.32
14380,2024-12-01,989,FC005,Website,Ship to Home,6,0,6,194.4,194.4,133.08,61.32,23.52,35.28,3,38.88
14381,2024-12-01,442,FC003,Website,Ship to Home,6,0,6,1220.34,1220.34,848.94,371.4,48.84,73.26,1,244.07
14382,2024-12-01,367,,App,Same-Day Delivery,2,0,2,301.28,301.28,226.4,74.88,0.0,0.0,1,150.64
14383,2024-12-01,255,FC009,App,Ship to Home,4,0,4,84.48,84.48,52.96,31.52,35.48,53.22,1,84.48
14384,2024-12-01,895,FC006,Website,Ship to Home,10,0,10,1265.9,1265.9,1045.9,220.0,9.200000000000001,13.8,5,158.24
14385,2024-12-01,4,,App,Curbside Pickup,5,0,5,857.1,857.1,578.4,278.7,0.0,0.0,1,857.1
14386,2024-12-01,611,,App,Same-Day Delivery,5,0,5,518.95,518.95,392.15,126.8,0.0,0.0,1,259.48
14387,2024-12-01,997,,App,Store Pickup,10,0,10,2249.7,2249.7,1424.3,825.4,0.0,0.0,4,224.97
14388,2024-12-01,42,FC006,Website,Ship to Home,1,0,1,191.11,191.11,134.06,57.05,7.44,11.16,1,191.11
14389,2024-12-01,717,,Website,Store Pickup,5,0,5,438.4,438.4,330.4,108.0,0.0,0.0,2,87.68
14390,2024-12-01,426,,App,Store Pickup,7,0,7,522.83,522.83,370.23,152.6,0.0,0.0,3,261.42
14391,2024-12-01,492,,Website,Store Pickup,5,0,5,91.55,91.55,63.75,27.8,0.0,0.0,2,22.89
14392,2024-12-01,463,FC003,Website,Ship to Home,10,0,10,1335.5,1335.5,1069.6,265.9,2.8000000000000003,4.2,4,148.39
14393,2024-12-01,67,FC001,Website,Ship to Home,4,0,4,1107.48,1107.48,763.4,344.08,32.48,48.72,2,369.16
14394,2024-12-01,703,,Website,Store Pickup,5,0,5,702.05,702.05,471.5,230.55,0.0,0.0,1,140.41
14395,2024-12-01,807,,Website,Curbside Pickup,7,0,7,56.49,56.49,39.13,17.36,0.0,0.0,1,56.49
14396,2024-12-01,37,,Website,Curbside Pickup,9,0,9,1853.91,1853.91,1250.46,603.45,0.0,0.0,4,264.84
14397,2024-12-01,129,FC005,App,Ship to Home,8,0,8,978.24,978.24,748.48,229.76,46.0,69.0,1,489.12
14398,2024-12-01,976,,Website,Same-Day Delivery,3,0,3,665.76,665.76,426.54,239.22,0.0,0.0,1,665.76
14399,2024-12-01,493,,Website,Curbside Pickup,1,0,1,103.36,103.36,70.58,32.78,0.0,0.0,1,103.36
14400,2024-12-01,686,FC002,App,Ship to Home,7,0,7,577.92,577.92,381.15,196.77,21.209999999999997,31.81,2,82.56
14401,2024-12-08,676,,Website,Curbside Pickup,10,0,10,585.3,585.3,366.5,218.8,0.0,0.0,2,146.32
14402,2024-12-08,570,,Website,Curbside Pickup,7,0,7,378.21,378.21,250.95,127.26,0.0,0.0,1,54.03
14403,2024-12-08,723,FC002,App,Ship to Home,3,0,3,358.86,358.86,252.99,105.87,18.03,27.05,1,358.86
14404,2024-12-08,584,,App,Store Pickup,6,0,6,1671.78,1671.78,1155.78,516.0,0.0,0.0,2,1671.78
14405,2024-12-08,1000,,Website,Curbside Pickup,3,0,3,743.28,743.28,482.19,261.09,0.0,0.0,1,247.76
14406,2024-12-08,522,,Website,Curbside Pickup,4,0,4,904.64,904.64,615.08,289.56,0.0,0.0,2,301.55
14407,2024-12-08,833,,Website,Curbside Pickup,6,0,6,899.04,899.04,606.9,292.14,0.0,0.0,3,179.81
14408,2024-12-08,601,,Website,Store Pickup,7,0,7,71.26,71.26,48.3,22.96,0.0,0.0,1,71.26
14409,2024-12-08,189,,App,Curbside Pickup,3,0,3,93.69,93.69,69.87,23.82,0.0,0.0,1,31.23
14410,2024-12-08,250,,Website,Store Pickup,3,0,3,24.06,24.06,18.84,5.22,0.0,0.0,1,8.02
14411,2024-12-08,666,FC007,Website,Ship to Home,3,0,3,819.09,819.09,546.66,272.43,5.85,8.77,1,819.09
14412,2024-12-08,120,,App,Store Pickup,3,0,3,618.36,618.36,441.81,176.55,0.0,0.0,1,309.18
14413,2024-12-08,739,,Website,Store Pickup,6,0,6,719.4,719.4,521.88,197.52,0.0,0.0,3,143.88
14414,2024-12-08,448,,Website,Store Pickup,4,0,4,805.24,805.24,506.36,298.88,0.0,0.0,2,201.31
14415,2024-12-08,909,,Website,Curbside Pickup,4,0,4,353.2,353.2,247.8,105.4,0.0,0.0,1,117.73
14416,2024-12-08,781,,Website,Curbside Pickup,6,0,6,1559.22,1559.22,1121.28,437.94,0.0,0.0,3,779.61
14417,2024-12-08,675,FC009,Website,Ship to Home,3,0,3,130.29,130.29,92.76,37.53,4.14,6.21,1,130.29
14418,2024-12-08,21,,Website,Curbside Pickup,3,0,3,168.57,168.57,129.06,39.51,0.0,0.0,1,56.19
