po_id,po_number,vendor_id,dc_id,item_id,order_date,expected_delivery_date,po_status,po_type,ordered_units,ordered_cases,unit_cost,total_cost,payment_terms
11746,PO00011746,V1334,DC014,719,2024-04-18,2024-04-23,Confirmed,Regular,1340,111,28.78,38565.2,Net 30
11747,PO00011747,V1214,DC003,611,2024-03-06,2024-03-18,Shipped,Regular,614,51,78.43,48156.02,Net 45
11748,PO00011748,V2398,DC002,981,2024-11-29,2024-12-02,Cancelled,Regular,922,76,113.98,105089.56,2/10 Net 30
11749,PO00011749,V3297,DC008,88,2024-12-29,2025-01-10,Received,Direct Import,857,71,45.62,39096.34,2/10 Net 30
11750,PO00011750,V4372,DC012,851,2024-12-03,2024-12-22,Cancelled,Cross-Dock,827,68,125.24,103573.48,Net 30
11751,PO00011751,V2527,DC017,475,2024-07-02,2024-07-11,Received,Regular,75,6,3.07,230.25,Net 45
11752,PO00011752,V1203,DC021,743,2024-09-01,2024-09-21,Confirmed,Regular,540,45,162.77,87895.8,Net 45
11753,PO00011753,V1239,DC007,227,2024-04-13,2024-04-27,Received,Direct Import,676,56,179.21,121145.96,Net 30
11754,PO00011754,V3340,DC009,243,2024-01-16,2024-01-27,Confirmed,Regular,413,34,114.46,47271.98,2/10 Net 30
11755,PO00011755,V1192,DC009,539,2024-02-14,2024-02-29,Open,Cross-Dock,1423,118,61.08,86916.84,Net 45
11756,PO00011756,V3343,DC023,491,2024-09-19,2024-09-22,Confirmed,Regular,1016,84,132.19,134305.04,Net 60
11757,PO00011757,V1417,DC016,648,2024-10-02,2024-10-19,Confirmed,Regular,1379,114,72.76,100336.04,Net 30
11758,PO00011758,V3959,DC021,816,2024-01-11,2024-01-22,Shipped,Regular,665,55,64.43,42845.95,Net 60
11759,PO00011759,V3390,DC007,136,2024-03-31,2024-04-12,Shipped,Regular,1295,107,115.74,149883.3,2/10 Net 30
11760,PO00011760,V2743,DC001,869,2024-01-08,2024-01-17,Received,Rush,164,13,68.25,11193.0,Net 45
11761,PO00011761,V3482,DC011,656,2024-05-19,2024-06-01,Received,Regular,159,13,182.2,28969.8,Net 45
11762,PO00011762,V1738,DC010,103,2024-08-26,2024-09-01,Received,Regular,752,62,72.68,54655.36,Net 30
11763,PO00011763,V1696,DC025,69,2024-03-11,2024-03-27,Received,Regular,1370,114,113.4,155358.0,Net 30
11764,PO00011764,V3720,DC005,885,2024-03-18,2024-04-02,Received,Rush,1337,111,154.21,206178.77,Net 45
11765,PO00011765,V3108,DC024,494,2024-11-18,2024-12-02,Cancelled,Regular,1366,113,131.72,179929.52,Net 45
11766,PO00011766,V3558,DC010,613,2024-06-17,2024-07-06,Received,Regular,96,8,64.87,6227.52,Net 30
11767,PO00011767,V3482,DC013,656,2024-08-21,2024-08-26,Received,Regular,688,57,182.2,125353.6,Net 30
11768,PO00011768,V1584,DC014,313,2024-04-24,2024-05-09,Received,Regular,596,49,44.26,26378.96,2/10 Net 30
11769,PO00011769,V1919,DC003,575,2024-07-08,2024-07-20,Received,Regular,874,72,151.92,132778.08,Net 60
11770,PO00011770,V4036,DC003,295,2024-11-17,2024-11-26,Received,Regular,761,63,165.84,126204.24,Net 60
11771,PO00011771,V1800,DC011,583,2024-04-20,2024-04-27,Received,Regular,475,39,171.81,81609.75,Net 60
11772,PO00011772,V3874,DC017,5,2024-11-09,2024-11-12,Confirmed,Regular,1302,108,71.38,92936.76,Net 30
11773,PO00011773,V2196,DC015,542,2024-04-30,2024-05-09,Shipped,Regular,39,3,182.24,7107.36,Net 45
11774,PO00011774,V4521,DC011,602,2024-10-16,2024-10-19,Received,Regular,373,31,103.95,38773.35,Net 30
11775,PO00011775,V3028,DC019,193,2024-07-27,2024-07-31,Received,Regular,353,29,113.35,40012.55,2/10 Net 30
11776,PO00011776,V1679,DC013,628,2024-02-27,2024-03-07,Open,Rush,373,31,182.03,67897.19,Net 30
11777,PO00011777,V1847,DC002,185,2024-07-18,2024-07-23,Received,Regular,189,15,62.72,11854.08,Net 45
11778,PO00011778,V2171,DC004,246,2024-03-13,2024-03-25,Received,Direct Import,1145,95,112.76,129110.2,Net 30
11779,PO00011779,V1764,DC008,732,2024-12-20,2024-12-27,Open,Regular,1375,114,127.08,174735.0,Net 60
11780,PO00011780,V4957,DC024,94,2024-06-28,2024-07-13,Received,Regular,893,74,58.26,52026.18,Net 60
11781,PO00011781,V2462,DC018,794,2024-01-15,2024-01-22,Received,Regular,1373,114,99.24,136256.52,2/10 Net 30
11782,PO00011782,V2448,DC006,821,2024-12-29,2025-01-11,Received,Direct Import,302,25,146.46,44230.92,2/10 Net 30
11783,PO00011783,V4735,DC015,616,2024-10-15,2024-10-29,Shipped,Rush,1205,100,13.97,16833.85,Net 30
11784,PO00011784,V4086,DC012,286,2024-04-23,2024-05-14,Cancelled,Regular,540,45,138.27,74665.8,Net 60
11785,PO00011785,V4821,DC012,433,2024-05-04,2024-05-08,Received,Regular,1300,108,30.2,39260.0,Net 45
11786,PO00011786,V1266,DC024,854,2024-03-06,2024-03-24,Received,Direct Import,1367,113,167.62,229136.54,Net 30
11787,PO00011787,V1812,DC020,512,2024-01-10,2024-01-29,Received,Regular,383,31,181.42,69483.86,Net 45
11788,PO00011788,V2545,DC007,578,2024-02-05,2024-02-19,Received,Regular,485,40,194.92,94536.2,Net 30
11789,PO00011789,V3305,DC015,937,2024-10-25,2024-11-02,Received,Regular,632,52,105.35,66581.2,Net 60
11790,PO00011790,V4223,DC019,235,2024-05-16,2024-05-29,Received,Rush,509,42,138.79,70644.11,Net 60
11791,PO00011791,V4125,DC006,478,2024-06-16,2024-07-03,Shipped,Direct Import,135,11,196.23,26491.05,Net 45
11792,PO00011792,V2191,DC008,535,2024-04-15,2024-05-06,Received,Direct Import,735,61,119.37,87736.95,Net 30
11793,PO00011793,V2796,DC002,441,2024-05-15,2024-05-20,Shipped,Regular,1017,84,139.41,141779.97,2/10 Net 30
11794,PO00011794,V2776,DC004,973,2024-02-20,2024-03-02,Open,Cross-Dock,1179,98,164.84,194346.36,Net 30
11795,PO00011795,V2974,DC023,326,2024-10-29,2024-11-19,Shipped,Regular,143,11,179.36,25648.48,Net 45
11796,PO00011796,V3781,DC006,39,2024-09-04,2024-09-16,Received,Regular,907,75,6.29,5705.03,Net 60
11797,PO00011797,V4846,DC016,456,2024-07-06,2024-07-27,Received,Rush,49,4,23.15,1134.35,Net 45
11798,PO00011798,V4361,DC019,844,2024-09-23,2024-09-29,Received,Rush,959,79,185.61,177999.99,Net 30
11799,PO00011799,V1842,DC022,560,2024-11-18,2024-12-02,Confirmed,Regular,1354,112,192.49,260631.46,2/10 Net 30
11800,PO00011800,V1584,DC008,313,2024-07-29,2024-08-01,Received,Cross-Dock,270,22,44.26,11950.2,2/10 Net 30
11801,PO00011801,V4561,DC016,992,2024-10-29,2024-11-12,Shipped,Regular,1363,113,4.78,6515.14,Net 30
11802,PO00011802,V1903,DC010,447,2024-06-05,2024-06-16,Received,Regular,519,43,174.04,90326.76,Net 60
11803,PO00011803,V2928,DC024,866,2024-06-16,2024-07-06,Received,Regular,656,54,95.73,62798.88,Net 60
11804,PO00011804,V1848,DC013,80,2024-03-18,2024-03-30,Confirmed,Regular,1138,94,14.19,16148.22,2/10 Net 30
11805,PO00011805,V1961,DC005,77,2024-07-16,2024-08-02,Confirmed,Cross-Dock,1107,92,199.19,220503.33,2/10 Net 30
11806,PO00011806,V4432,DC001,391,2024-06-29,2024-07-02,Shipped,Regular,918,76,170.84,156831.12,Net 30
11807,PO00011807,V4953,DC003,233,2024-01-06,2024-01-20,Shipped,Regular,1167,97,78.62,91749.54,Net 45
11808,PO00011808,V3959,DC008,816,2024-04-17,2024-05-02,Confirmed,Regular,1404,117,64.43,90459.72,2/10 Net 30
11809,PO00011809,V4560,DC014,861,2024-04-28,2024-05-08,Received,Regular,78,6,140.41,10951.98,Net 60
11810,PO00011810,V2749,DC016,497,2024-11-05,2024-11-24,Shipped,Regular,1421,118,113.5,161283.5,Net 30
11811,PO00011811,V1042,DC007,515,2024-04-23,2024-05-13,Shipped,Regular,679,56,137.01,93029.79,Net 60
11812,PO00011812,V2013,DC024,197,2024-06-12,2024-07-03,Received,Regular,624,52,29.68,18520.32,Net 60
11813,PO00011813,V1000,DC024,413,2024-04-01,2024-04-06,Cancelled,Direct Import,610,50,180.7,110227.0,Net 60
11814,PO00011814,V1596,DC010,582,2024-06-10,2024-06-13,Received,Regular,408,34,116.94,47711.52,Net 30
11815,PO00011815,V2286,DC008,179,2024-11-13,2024-11-25,Received,Direct Import,693,57,189.48,131309.64,2/10 Net 30
11816,PO00011816,V2129,DC009,155,2024-11-09,2024-11-12,Received,Cross-Dock,1095,91,49.88,54618.6,2/10 Net 30
11817,PO00011817,V2817,DC020,805,2024-11-16,2024-11-24,Open,Regular,155,12,70.27,10891.85,Net 60
11818,PO00011818,V4949,DC020,481,2024-06-06,2024-06-24,Open,Direct Import,1391,115,106.0,147446.0,Net 60
11819,PO00011819,V2908,DC003,220,2024-11-13,2024-11-20,Shipped,Cross-Dock,1277,106,31.5,40225.5,Net 60
11820,PO00011820,V4001,DC003,870,2024-04-10,2024-04-27,Cancelled,Regular,1353,112,161.34,218293.02,Net 30
11821,PO00011821,V1442,DC013,83,2024-07-31,2024-08-16,Open,Regular,1232,102,169.54,208873.28,2/10 Net 30
11822,PO00011822,V2011,DC003,957,2024-04-24,2024-05-01,Received,Direct Import,771,64,172.06,132658.26,2/10 Net 30
11823,PO00011823,V3333,DC007,690,2024-10-30,2024-11-06,Received,Regular,1295,107,163.21,211356.95,Net 60
11824,PO00011824,V1348,DC018,559,2024-07-09,2024-07-25,Shipped,Regular,704,58,129.21,90963.84,Net 60
11825,PO00011825,V3596,DC004,500,2024-07-08,2024-07-27,Received,Direct Import,829,69,172.11,142679.19,Net 30
11826,PO00011826,V2555,DC008,140,2024-03-23,2024-03-31,Received,Regular,610,50,24.81,15134.1,Net 45
11827,PO00011827,V2637,DC022,673,2024-04-07,2024-04-27,Received,Cross-Dock,1018,84,150.34,153046.12,Net 60
11828,PO00011828,V3765,DC001,532,2024-04-18,2024-04-24,Shipped,Regular,730,60,138.29,100951.7,Net 60
11829,PO00011829,V3858,DC005,367,2024-04-07,2024-04-25,Received,Regular,132,11,113.2,14942.4,Net 30
11830,PO00011830,V4081,DC021,563,2024-11-27,2024-12-06,Received,Regular,397,33,117.41,46611.77,Net 60
11831,PO00011831,V2587,DC015,711,2024-09-27,2024-10-14,Open,Cross-Dock,697,58,178.19,124198.43,Net 60
11832,PO00011832,V3668,DC008,318,2024-03-27,2024-04-17,Received,Regular,940,78,72.77,68403.8,2/10 Net 30
11833,PO00011833,V3166,DC002,661,2024-07-20,2024-08-03,Received,Direct Import,122,10,164.36,20051.92,Net 60
11834,PO00011834,V4123,DC010,909,2024-06-21,2024-06-30,Received,Regular,591,49,61.95,36612.45,Net 60
11835,PO00011835,V4751,DC016,330,2024-01-16,2024-01-24,Confirmed,Regular,476,39,98.42,46847.92,Net 45
11836,PO00011836,V1580,DC013,694,2024-06-05,2024-06-12,Received,Rush,161,13,102.55,16510.55,2/10 Net 30
11837,PO00011837,V1042,DC016,515,2024-09-06,2024-09-18,Shipped,Regular,1163,96,137.01,159342.63,2/10 Net 30
11838,PO00011838,V4571,DC017,999,2024-11-17,2024-12-03,Received,Regular,1059,88,66.92,70868.28,Net 60
11839,PO00011839,V4816,DC022,787,2024-11-21,2024-11-25,Confirmed,Regular,83,6,115.28,9568.24,Net 60
11840,PO00011840,V2624,DC008,43,2024-12-14,2024-12-25,Cancelled,Regular,1298,108,135.63,176047.74,Net 60
11841,PO00011841,V2905,DC012,70,2024-04-16,2024-05-07,Cancelled,Regular,709,59,133.53,94672.77,Net 45
11842,PO00011842,V2350,DC006,147,2024-08-24,2024-08-31,Received,Regular,270,22,89.62,24197.4,Net 30
11843,PO00011843,V4855,DC011,550,2024-05-17,2024-05-23,Open,Cross-Dock,998,83,25.2,25149.6,Net 45
11844,PO00011844,V1442,DC024,487,2024-04-18,2024-05-07,Shipped,Regular,177,14,56.14,9936.78,Net 45
11845,PO00011845,V2119,DC011,660,2024-07-28,2024-08-08,Received,Regular,347,28,72.88,25289.36,Net 60
11846,PO00011846,V2736,DC001,872,2024-01-02,2024-01-12,Confirmed,Rush,975,81,22.78,22210.5,Net 30
11847,PO00011847,V3053,DC006,376,2024-04-06,2024-04-22,Confirmed,Regular,805,67,47.62,38334.1,2/10 Net 30
11848,PO00011848,V1822,DC011,373,2024-01-22,2024-01-31,Received,Regular,642,53,51.46,33037.32,Net 60
11849,PO00011849,V1605,DC013,244,2024-08-18,2024-09-07,Received,Regular,338,28,40.78,13783.64,2/10 Net 30
11850,PO00011850,V2015,DC009,129,2024-11-29,2024-12-04,Received,Regular,188,15,93.56,17589.28,Net 60
11851,PO00011851,V4097,DC022,469,2024-04-15,2024-05-02,Received,Rush,388,32,13.69,5311.72,Net 30
11852,PO00011852,V1318,DC006,706,2024-04-11,2024-04-22,Confirmed,Direct Import,398,33,39.35,15661.3,2/10 Net 30
11853,PO00011853,V4344,DC004,152,2024-02-10,2024-02-15,Confirmed,Regular,539,44,144.79,78041.81,Net 45
11854,PO00011854,V4835,DC006,198,2024-05-05,2024-05-19,Confirmed,Regular,138,11,103.36,14263.68,Net 45
11855,PO00011855,V2001,DC001,213,2024-01-12,2024-01-17,Received,Direct Import,290,24,9.29,2694.1,Net 45
11856,PO00011856,V3723,DC015,847,2024-05-11,2024-05-25,Confirmed,Rush,1382,115,102.59,141779.38,2/10 Net 30
11857,PO00011857,V2562,DC011,579,2024-09-15,2024-09-22,Received,Regular,345,28,112.07,38664.15,Net 30
11858,PO00011858,V4413,DC025,311,2024-11-12,2024-11-30,Cancelled,Regular,134,11,42.54,5700.36,Net 30
11859,PO00011859,V2222,DC024,10,2024-08-23,2024-09-02,Confirmed,Regular,1368,114,182.57,249755.76,2/10 Net 30
11860,PO00011860,V2013,DC001,194,2024-12-17,2025-01-02,Open,Regular,1109,92,147.33,163388.97,2/10 Net 30
11861,PO00011861,V1422,DC005,308,2024-03-07,2024-03-13,Received,Rush,1106,92,8.46,9356.76,2/10 Net 30
11862,PO00011862,V1743,DC015,562,2024-04-20,2024-05-01,Shipped,Regular,965,80,12.25,11821.25,Net 60
11863,PO00011863,V4791,DC021,811,2024-06-28,2024-07-10,Open,Regular,211,17,165.65,34952.15,Net 60
11864,PO00011864,V1644,DC006,323,2024-09-14,2024-09-21,Shipped,Regular,1251,104,48.23,60335.73,Net 45
11865,PO00011865,V3217,DC022,459,2024-11-12,2024-11-29,Open,Regular,384,32,58.99,22652.16,Net 60
11866,PO00011866,V2251,DC006,664,2024-09-11,2024-09-20,Received,Cross-Dock,1158,96,127.31,147424.98,2/10 Net 30
11867,PO00011867,V4797,DC001,764,2024-06-03,2024-06-24,Cancelled,Regular,1337,111,22.48,30055.76,2/10 Net 30
11868,PO00011868,V3873,DC020,182,2024-05-30,2024-06-07,Confirmed,Cross-Dock,878,73,7.83,6874.74,Net 60
11869,PO00011869,V2557,DC023,266,2024-06-24,2024-06-30,Received,Regular,635,52,138.11,87699.85,Net 60
11870,PO00011870,V2583,DC009,101,2024-01-09,2024-01-25,Received,Cross-Dock,242,20,66.27,16037.34,Net 30
11871,PO00011871,V1882,DC001,91,2024-02-08,2024-02-17,Open,Cross-Dock,1183,98,121.61,143864.63,2/10 Net 30
11872,PO00011872,V4846,DC025,456,2024-04-26,2024-05-12,Received,Direct Import,32,2,23.15,740.8,Net 60
11873,PO00011873,V1765,DC012,188,2024-07-12,2024-07-22,Received,Direct Import,502,41,20.8,10441.6,Net 30
11874,PO00011874,V2131,DC003,47,2024-03-25,2024-04-11,Received,Regular,109,9,176.12,19197.08,Net 60
11875,PO00011875,V2245,DC003,56,2024-01-02,2024-01-06,Received,Regular,378,31,88.11,33305.58,2/10 Net 30
11876,PO00011876,V4293,DC024,34,2024-05-25,2024-06-05,Received,Regular,1137,94,155.79,177133.23,2/10 Net 30
11877,PO00011877,V2714,DC014,106,2024-09-23,2024-09-28,Received,Regular,740,61,155.74,115247.6,Net 45
11878,PO00011878,V3700,DC012,490,2024-11-17,2024-12-06,Confirmed,Regular,850,70,7.68,6528.0,Net 30
11879,PO00011879,V1475,DC014,520,2024-11-03,2024-11-08,Shipped,Rush,435,36,33.13,14411.55,2/10 Net 30
11880,PO00011880,V2969,DC008,933,2024-02-29,2024-03-05,Received,Direct Import,21,1,79.65,1672.65,Net 45
11881,PO00011881,V2448,DC005,821,2024-06-16,2024-06-24,Shipped,Direct Import,140,11,146.46,20504.4,Net 60
11882,PO00011882,V1060,DC008,81,2024-05-20,2024-05-25,Received,Direct Import,1312,109,132.38,173682.56,Net 45
11883,PO00011883,V1863,DC014,778,2024-09-29,2024-10-05,Received,Regular,313,26,100.38,31418.94,Net 45
11884,PO00011884,V3694,DC025,417,2024-08-07,2024-08-24,Shipped,Regular,952,79,29.23,27826.96,Net 45
11885,PO00011885,V1021,DC019,784,2024-08-23,2024-09-01,Received,Regular,1420,118,7.13,10124.6,Net 30
11886,PO00011886,V4238,DC005,715,2024-08-14,2024-09-02,Received,Direct Import,918,76,195.5,179469.0,Net 60
11887,PO00011887,V4105,DC025,236,2024-02-28,2024-03-02,Received,Direct Import,343,28,157.85,54142.55,2/10 Net 30
11888,PO00011888,V4167,DC022,513,2024-02-03,2024-02-23,Shipped,Cross-Dock,1159,96,3.32,3847.88,Net 30
11889,PO00011889,V4013,DC011,626,2024-05-21,2024-06-07,Confirmed,Regular,63,5,130.36,8212.68,Net 60
11890,PO00011890,V1176,DC022,445,2024-02-28,2024-03-17,Shipped,Cross-Dock,190,15,35.68,6779.2,Net 60
11891,PO00011891,V3631,DC010,686,2024-09-05,2024-09-23,Shipped,Direct Import,651,54,54.45,35446.95,2/10 Net 30
11892,PO00011892,V2749,DC011,497,2024-06-09,2024-06-22,Received,Regular,716,59,113.5,81266.0,Net 60
11893,PO00011893,V3343,DC023,729,2024-06-07,2024-06-26,Shipped,Regular,360,30,63.84,22982.4,Net 30
11894,PO00011894,V2792,DC021,609,2024-09-03,2024-09-17,Shipped,Cross-Dock,462,38,131.58,60789.96,Net 45
11895,PO00011895,V2973,DC017,74,2024-10-19,2024-11-05,Confirmed,Regular,1013,84,51.77,52443.01,Net 60
11896,PO00011896,V2512,DC005,882,2024-09-29,2024-10-13,Received,Regular,1156,96,41.91,48447.96,Net 45
11897,PO00011897,V4238,DC010,715,2024-03-05,2024-03-26,Shipped,Regular,373,31,195.5,72921.5,Net 45
11898,PO00011898,V2432,DC014,793,2024-08-21,2024-09-09,Shipped,Rush,276,23,36.53,10082.28,Net 45
11899,PO00011899,V1014,DC016,389,2024-11-22,2024-12-06,Shipped,Regular,1243,103,179.76,223441.68,Net 30
11900,PO00011900,V4944,DC005,826,2024-11-08,2024-11-20,Confirmed,Regular,889,74,59.44,52842.16,2/10 Net 30
11901,PO00011901,V3757,DC006,574,2024-06-24,2024-06-30,Received,Regular,780,65,0.89,694.2,Net 30
11902,PO00011902,V1253,DC001,642,2024-12-15,2024-12-26,Received,Regular,1129,94,115.59,130501.11,Net 30
11903,PO00011903,V2938,DC015,713,2024-04-16,2024-05-07,Received,Rush,122,10,142.28,17358.16,Net 45
11904,PO00011904,V4140,DC009,856,2024-09-09,2024-09-21,Confirmed,Direct Import,105,8,118.43,12435.15,Net 30
11905,PO00011905,V4002,DC025,630,2024-12-18,2024-12-21,Shipped,Direct Import,188,15,105.23,19783.24,Net 30
11906,PO00011906,V4350,DC008,603,2024-09-12,2024-09-20,Received,Rush,238,19,174.15,41447.7,Net 30
11907,PO00011907,V2561,DC023,600,2024-09-12,2024-09-27,Shipped,Rush,1292,107,114.99,148567.08,Net 30
11908,PO00011908,V4855,DC024,550,2024-06-03,2024-06-12,Shipped,Regular,380,31,25.2,9576.0,Net 60
11909,PO00011909,V4214,DC014,551,2024-05-31,2024-06-10,Shipped,Regular,101,8,70.39,7109.39,2/10 Net 30
11910,PO00011910,V4698,DC016,528,2024-01-28,2024-02-10,Cancelled,Cross-Dock,985,82,30.15,29697.75,Net 45
11911,PO00011911,V3693,DC017,361,2024-07-01,2024-07-06,Shipped,Cross-Dock,648,54,110.22,71422.56,Net 60
11912,PO00011912,V1689,DC024,521,2024-04-24,2024-05-09,Open,Regular,616,51,173.7,106999.2,2/10 Net 30
11913,PO00011913,V2398,DC013,981,2024-09-06,2024-09-16,Received,Regular,375,31,113.98,42742.5,2/10 Net 30
11914,PO00011914,V2928,DC002,866,2024-04-23,2024-04-28,Confirmed,Regular,1206,100,95.73,115450.38,Net 45
11915,PO00011915,V4211,DC020,1000,2024-07-17,2024-07-23,Cancelled,Direct Import,682,56,160.73,109617.86,Net 60
11916,PO00011916,V2988,DC021,501,2024-11-13,2024-12-03,Received,Direct Import,1336,111,159.51,213105.36,Net 60
11917,PO00011917,V3575,DC002,994,2024-03-11,2024-03-19,Open,Regular,834,69,82.23,68579.82,Net 45
11918,PO00011918,V4132,DC003,788,2024-09-23,2024-10-08,Received,Regular,408,34,52.55,21440.4,2/10 Net 30
11919,PO00011919,V1498,DC017,736,2024-07-20,2024-07-24,Received,Cross-Dock,715,59,104.59,74781.85,Net 45
11920,PO00011920,V3244,DC008,31,2024-06-22,2024-07-02,Received,Regular,174,14,123.3,21454.2,Net 60
11921,PO00011921,V4260,DC012,32,2024-05-01,2024-05-04,Confirmed,Regular,483,40,94.9,45836.7,Net 45
11922,PO00011922,V2110,DC014,141,2024-05-31,2024-06-16,Confirmed,Regular,442,36,43.19,19089.98,Net 60
11923,PO00011923,V2714,DC024,584,2024-10-05,2024-10-14,Received,Regular,1182,98,192.63,227688.66,Net 45
11924,PO00011924,V3959,DC004,816,2024-01-16,2024-01-23,Received,Rush,261,21,64.43,16816.23,Net 60
11925,PO00011925,V2877,DC025,218,2024-11-02,2024-11-16,Received,Regular,429,35,82.9,35564.1,Net 60
11926,PO00011926,V2345,DC017,568,2024-07-02,2024-07-17,Received,Regular,68,5,42.52,2891.36,Net 30
11927,PO00011927,V3473,DC014,947,2024-11-11,2024-12-02,Received,Regular,793,66,116.23,92170.39,Net 60
11928,PO00011928,V2741,DC010,55,2024-07-09,2024-07-22,Shipped,Cross-Dock,259,21,132.41,34294.19,Net 60
11929,PO00011929,V3009,DC017,760,2024-09-27,2024-10-15,Received,Regular,1042,86,160.88,167636.96,2/10 Net 30
11930,PO00011930,V3210,DC008,305,2024-04-16,2024-05-04,Open,Regular,1296,108,52.49,68027.04,Net 30
11931,PO00011931,V4663,DC003,386,2024-12-23,2024-12-27,Confirmed,Regular,931,77,36.36,33851.16,Net 30
11932,PO00011932,V1997,DC016,617,2024-07-28,2024-08-15,Received,Regular,498,41,47.66,23734.68,Net 45
11933,PO00011933,V1695,DC001,517,2024-10-20,2024-11-03,Received,Regular,1420,118,8.7,12354.0,2/10 Net 30
11934,PO00011934,V2278,DC008,263,2024-08-11,2024-08-17,Received,Regular,1101,91,45.64,50249.64,2/10 Net 30
11935,PO00011935,V3309,DC007,841,2024-03-21,2024-04-06,Shipped,Regular,97,8,64.82,6287.54,Net 45
11936,PO00011936,V4465,DC016,23,2024-02-17,2024-03-07,Received,Direct Import,1118,93,97.96,109519.28,Net 45
11937,PO00011937,V1919,DC024,575,2024-08-02,2024-08-20,Open,Regular,352,29,151.92,53475.84,Net 60
11938,PO00011938,V2404,DC005,460,2024-08-16,2024-08-20,Confirmed,Direct Import,581,48,129.11,75012.91,Net 60
11939,PO00011939,V3207,DC024,653,2024-10-01,2024-10-14,Received,Direct Import,360,30,13.25,4770.0,Net 30
11940,PO00011940,V1771,DC011,99,2024-08-24,2024-09-11,Received,Direct Import,412,34,181.86,74926.32,2/10 Net 30
11941,PO00011941,V4097,DC006,469,2024-03-31,2024-04-11,Received,Direct Import,1168,97,13.69,15989.92,Net 60
11942,PO00011942,V1126,DC024,298,2024-07-10,2024-07-18,Open,Regular,1398,116,76.59,107072.82,Net 45
11943,PO00011943,V2991,DC023,457,2024-06-18,2024-07-08,Received,Direct Import,799,66,13.14,10498.86,Net 45
11944,PO00011944,V2161,DC007,556,2024-06-19,2024-06-28,Shipped,Regular,23,1,187.4,4310.2,Net 60
11945,PO00011945,V2523,DC011,201,2024-08-03,2024-08-11,Received,Regular,787,65,131.09,103167.83,Net 45
11946,PO00011946,V1903,DC003,447,2024-11-18,2024-11-27,Received,Cross-Dock,1069,89,174.04,186048.76,2/10 Net 30
11947,PO00011947,V4586,DC025,829,2024-02-05,2024-02-17,Received,Rush,405,33,89.8,36369.0,Net 45
11948,PO00011948,V1103,DC018,982,2024-05-23,2024-06-02,Open,Regular,1378,114,67.51,93028.78,Net 60
11949,PO00011949,V2746,DC018,406,2024-12-07,2024-12-17,Shipped,Regular,1203,100,21.63,26020.89,Net 30
11950,PO00011950,V2945,DC003,292,2024-02-02,2024-02-09,Open,Regular,458,38,190.09,87061.22,Net 30
11951,PO00011951,V1845,DC015,990,2024-07-31,2024-08-19,Received,Direct Import,1039,86,188.67,196028.13,Net 30
11952,PO00011952,V4071,DC003,782,2024-05-05,2024-05-26,Received,Regular,705,58,50.47,35581.35,2/10 Net 30
11953,PO00011953,V3757,DC017,574,2024-07-27,2024-08-01,Confirmed,Cross-Dock,426,35,0.89,379.14,2/10 Net 30
