forecast_id,forecast_date,store_id,item_id,dc_id,forecast_week,forecast_units,forecast_cases,ci_low,ci_high,actual_units,forecast_bias,mape,model_version
39684,2024-10-06,35,489,DC009,40,21,1,16,25,21,0,0.0,v3.3
39685,2024-10-06,35,852,DC019,40,19,1,15,22,15,-4,26.67,v2.9
39686,2024-10-06,35,218,DC001,40,14,1,11,16,12,-2,16.67,v1.0
39687,2024-10-06,35,456,DC011,40,26,2,20,31,30,4,13.33,v2.3
39688,2024-10-06,35,20,DC015,40,20,1,16,24,19,-1,5.26,v1.7
39689,2024-10-06,35,887,DC008,40,15,1,12,18,13,-2,15.38,v3.9
39690,2024-10-06,35,164,DC012,40,16,1,12,19,15,-1,6.67,v1.4
39691,2024-10-06,35,979,DC025,40,21,1,16,25,19,-2,10.53,v1.8
39692,2024-10-06,35,701,DC012,40,16,1,12,19,15,-1,6.67,v2.0
39693,2024-10-06,35,195,DC011,40,17,1,13,20,18,1,5.56,v1.1
39694,2024-10-06,35,501,DC019,40,22,1,17,26,19,-3,15.79,v2.6
39695,2024-10-06,35,879,DC002,40,16,1,12,19,16,0,0.0,v3.3
39696,2024-10-06,35,704,DC002,40,21,1,16,25,20,-1,5.0,v1.0
39697,2024-10-06,35,139,DC013,40,23,1,18,27,25,2,8.0,v1.4
39698,2024-10-06,35,998,DC003,40,19,1,15,22,20,1,5.0,v1.2
39699,2024-10-06,35,891,DC002,40,18,1,14,21,20,2,10.0,v1.9
39700,2024-10-06,35,441,DC004,40,32,2,25,38,37,5,13.51,v3.0
39701,2024-10-06,21,731,DC018,40,14,1,11,16,11,-3,27.27,v3.9
39702,2024-10-06,21,648,DC021,40,23,1,18,27,23,0,0.0,v1.8
39703,2024-10-06,21,207,DC025,40,17,1,13,20,16,-1,6.25,v3.7
39704,2024-10-06,21,10,DC007,40,17,1,13,20,13,-4,30.77,v3.8
39705,2024-10-06,21,236,DC005,40,20,1,16,24,18,-2,11.11,v2.9
39706,2024-10-06,21,626,DC003,40,21,1,16,25,18,-3,16.67,v1.2
39707,2024-10-06,21,876,DC025,40,13,1,10,15,10,-3,30.0,v1.0
39708,2024-10-06,21,142,DC004,40,23,1,18,27,26,3,11.54,v3.8
39709,2024-10-06,21,535,DC013,40,21,1,16,25,20,-1,5.0,v2.1
39710,2024-10-06,21,493,DC003,40,25,2,20,30,24,-1,4.17,v1.6
39711,2024-10-06,21,13,DC010,40,22,1,17,26,20,-2,10.0,v3.3
39712,2024-10-06,21,657,DC005,40,25,2,20,30,24,-1,4.17,v1.9
39713,2024-10-06,21,319,DC004,40,12,1,9,14,9,-3,33.33,v3.8
39714,2024-10-06,21,894,DC017,40,18,1,14,21,19,1,5.26,v2.0
39715,2024-10-06,21,719,DC010,40,18,1,14,21,18,0,0.0,v1.8
39716,2024-10-06,21,78,DC005,40,14,1,11,16,11,-3,27.27,v1.6
39717,2024-10-06,21,44,DC010,40,23,1,18,27,27,4,14.81,v3.1
39718,2024-10-06,21,946,DC010,40,9,1,7,10,10,1,10.0,v2.4
39719,2024-10-06,21,889,DC011,40,26,2,20,31,23,-3,13.04,v3.0
39720,2024-10-06,21,945,DC006,40,20,1,16,24,23,3,13.04,v3.8
39721,2024-10-06,21,724,DC013,40,25,2,20,30,20,-5,25.0,v1.9
39722,2024-10-06,21,662,DC022,40,24,2,19,28,22,-2,9.09,v2.0
39723,2024-10-06,21,389,DC011,40,12,1,9,14,9,-3,33.33,v2.6
39724,2024-10-06,21,182,DC019,40,22,1,17,26,21,-1,4.76,v3.3
39725,2024-10-06,21,405,DC010,40,20,1,16,24,17,-3,17.65,v2.9
39726,2024-10-06,21,440,DC017,40,23,1,18,27,19,-4,21.05,v3.9
39727,2024-10-06,21,265,DC005,40,17,1,13,20,18,1,5.56,v1.7
39728,2024-10-06,21,969,DC017,40,22,1,17,26,20,-2,10.0,v3.0
39729,2024-10-06,21,21,DC022,40,21,1,16,25,20,-1,5.0,v1.1
39730,2024-10-06,21,996,DC023,40,24,2,19,28,24,0,0.0,v2.1
39731,2024-10-06,21,830,DC023,40,17,1,13,20,17,0,0.0,v3.5
39732,2024-10-06,21,468,DC006,40,19,1,15,22,18,-1,5.56,v1.2
39733,2024-10-06,21,554,DC010,40,20,1,16,24,18,-2,11.11,v2.1
39734,2024-10-06,21,489,DC024,40,21,1,16,25,18,-3,16.67,v3.9
39735,2024-10-06,21,852,DC006,40,18,1,14,21,18,0,0.0,v1.5
39736,2024-10-06,21,218,DC008,40,18,1,14,21,19,1,5.26,v3.3
39737,2024-10-06,21,456,DC022,40,15,1,12,18,12,-3,25.0,v3.8
39738,2024-10-06,21,20,DC002,40,22,1,17,26,26,4,15.38,v1.6
39739,2024-10-06,21,887,DC011,40,19,1,15,22,17,-2,11.76,v1.9
39740,2024-10-06,21,164,DC013,40,19,1,15,22,18,-1,5.56,v1.1
39741,2024-10-06,21,979,DC005,40,20,1,16,24,16,-4,25.0,v1.0
39742,2024-10-06,21,701,DC015,40,11,1,8,13,9,-2,22.22,v1.0
39743,2024-10-06,21,195,DC003,40,20,1,16,24,20,0,0.0,v1.0
39744,2024-10-06,21,501,DC010,40,18,1,14,21,21,3,14.29,v1.1
39745,2024-10-06,21,879,DC023,40,19,1,15,22,17,-2,11.76,v1.5
39746,2024-10-06,21,704,DC017,40,14,1,11,16,16,2,12.5,v3.0
39747,2024-10-06,21,139,DC023,40,18,1,14,21,14,-4,28.57,v3.0
39748,2024-10-06,21,998,DC017,40,25,2,20,30,27,2,7.41,v2.3
39749,2024-10-06,21,891,DC019,40,19,1,15,22,19,0,0.0,v2.3
39750,2024-10-06,21,441,DC019,40,20,1,16,24,17,-3,17.65,v3.4
39751,2024-10-06,34,731,DC016,40,15,1,12,18,12,-3,25.0,v3.2
39752,2024-10-06,34,648,DC007,40,14,1,11,16,16,2,12.5,v2.0
39753,2024-10-06,34,207,DC004,40,27,2,21,32,30,3,10.0,v3.1
39754,2024-10-06,34,10,DC011,40,26,2,20,31,30,4,13.33,v2.5
39755,2024-10-06,34,236,DC011,40,24,2,19,28,25,1,4.0,v1.9
39756,2024-10-06,34,626,DC016,40,19,1,15,22,19,0,0.0,v2.7
39757,2024-10-06,34,876,DC024,40,14,1,11,16,15,1,6.67,v2.0
39758,2024-10-06,34,142,DC010,40,22,1,17,26,19,-3,15.79,v2.5
39759,2024-10-06,34,535,DC021,40,23,1,18,27,23,0,0.0,v1.7
39760,2024-10-06,34,493,DC011,40,16,1,12,19,19,3,15.79,v3.6
39761,2024-10-06,34,13,DC012,40,29,2,23,34,24,-5,20.83,v1.0
39762,2024-10-06,34,657,DC022,40,31,2,24,37,24,-7,29.17,v1.7
39763,2024-10-06,34,319,DC012,40,14,1,11,16,14,0,0.0,v3.7
39764,2024-10-06,34,894,DC014,40,19,1,15,22,21,2,9.52,v2.4
39765,2024-10-06,34,719,DC018,40,17,1,13,20,13,-4,30.77,v1.8
39766,2024-10-06,34,78,DC014,40,12,1,9,14,12,0,0.0,v2.3
39767,2024-10-06,34,44,DC013,40,17,1,13,20,18,1,5.56,v1.8
39768,2024-10-06,34,946,DC013,40,19,1,15,22,21,2,9.52,v3.4
39769,2024-10-06,34,889,DC003,40,20,1,16,24,17,-3,17.65,v2.8
39770,2024-10-06,34,945,DC011,40,21,1,16,25,18,-3,16.67,v1.6
39771,2024-10-06,34,724,DC006,40,25,2,20,30,23,-2,8.7,v2.4
39772,2024-10-06,34,662,DC005,40,17,1,13,20,17,0,0.0,v1.3
39773,2024-10-06,34,389,DC011,40,18,1,14,21,16,-2,12.5,v3.1
39774,2024-10-06,34,182,DC007,40,20,1,16,24,19,-1,5.26,v2.7
39775,2024-10-06,34,405,DC025,40,13,1,10,15,12,-1,8.33,v2.9
39776,2024-10-06,34,440,DC002,40,18,1,14,21,20,2,10.0,v1.5
39777,2024-10-06,34,265,DC025,40,18,1,14,21,19,1,5.26,v3.9
39778,2024-10-06,34,969,DC016,40,28,2,22,33,25,-3,12.0,v3.0
39779,2024-10-06,34,21,DC001,40,21,1,16,25,22,1,4.55,v3.8
39780,2024-10-06,34,996,DC022,40,17,1,13,20,14,-3,21.43,v2.2
39781,2024-10-06,34,830,DC013,40,12,1,9,14,12,0,0.0,v3.3
39782,2024-10-06,34,468,DC003,40,19,1,15,22,17,-2,11.76,v1.6
39783,2024-10-06,34,554,DC002,40,23,1,18,27,18,-5,27.78,v1.7
39784,2024-10-06,34,489,DC022,40,19,1,15,22,21,2,9.52,v1.9
39785,2024-10-06,34,852,DC001,40,28,2,22,33,24,-4,16.67,v3.5
39786,2024-10-06,34,218,DC005,40,23,1,18,27,26,3,11.54,v1.9
39787,2024-10-06,34,456,DC022,40,27,2,21,32,26,-1,3.85,v2.4
39788,2024-10-06,34,20,DC025,40,20,1,16,24,17,-3,17.65,v1.5
39789,2024-10-06,34,887,DC003,40,15,1,12,18,14,-1,7.14,v3.4
39790,2024-10-06,34,164,DC007,40,16,1,12,19,14,-2,14.29,v2.0
39791,2024-10-06,34,979,DC011,40,25,2,20,30,22,-3,13.64,v3.4
39792,2024-10-06,34,701,DC005,40,20,1,16,24,18,-2,11.11,v3.7
39793,2024-10-06,34,195,DC024,40,17,1,13,20,17,0,0.0,v3.2
39794,2024-10-06,34,501,DC008,40,13,1,10,15,13,0,0.0,v2.7
39795,2024-10-06,34,879,DC023,40,18,1,14,21,18,0,0.0,v1.0
39796,2024-10-06,34,704,DC001,40,18,1,14,21,18,0,0.0,v1.5
39797,2024-10-06,34,139,DC022,40,16,1,12,19,13,-3,23.08,v2.8
39798,2024-10-06,34,998,DC012,40,23,1,18,27,22,-1,4.55,v1.9
39799,2024-10-06,34,891,DC011,40,19,1,15,22,20,1,5.0,v2.9
39800,2024-10-06,34,441,DC009,40,17,1,13,20,16,-1,6.25,v3.7
39801,2024-10-06,48,731,DC017,40,27,2,21,32,24,-3,12.5,v1.1
39802,2024-10-06,48,648,DC012,40,23,1,18,27,21,-2,9.52,v2.0
39803,2024-10-06,48,207,DC018,40,25,2,20,30,23,-2,8.7,v3.8
39804,2024-10-06,48,10,DC012,40,20,1,16,24,18,-2,11.11,v2.2
39805,2024-10-06,48,236,DC023,40,20,1,16,24,16,-4,25.0,v3.0
39806,2024-10-06,48,626,DC003,40,18,1,14,21,14,-4,28.57,v3.8
39807,2024-10-06,48,876,DC012,40,16,1,12,19,13,-3,23.08,v2.0
39808,2024-10-06,48,142,DC014,40,14,1,11,16,15,1,6.67,v1.9
39809,2024-10-06,48,535,DC001,40,13,1,10,15,12,-1,8.33,v2.4
39810,2024-10-06,48,493,DC022,40,21,1,16,25,18,-3,16.67,v1.9
39811,2024-10-06,48,13,DC011,40,29,2,23,34,29,0,0.0,v3.1
39812,2024-10-06,48,657,DC009,40,27,2,21,32,24,-3,12.5,v2.0
39813,2024-10-06,48,319,DC008,40,22,1,17,26,21,-1,4.76,v3.0
39814,2024-10-06,48,894,DC007,40,26,2,20,31,26,0,0.0,v2.7
39815,2024-10-06,48,719,DC005,40,23,1,18,27,26,3,11.54,v2.1
39816,2024-10-06,48,78,DC018,40,10,1,8,12,8,-2,25.0,v1.4
39817,2024-10-06,48,44,DC020,40,27,2,21,32,24,-3,12.5,v1.1
39818,2024-10-06,48,946,DC003,40,22,1,17,26,18,-4,22.22,v2.1
39819,2024-10-06,48,889,DC021,40,15,1,12,18,15,0,0.0,v1.1
39820,2024-10-06,48,945,DC020,40,28,2,22,33,30,2,6.67,v3.3
39821,2024-10-06,48,724,DC009,40,15,1,12,18,15,0,0.0,v1.6
39822,2024-10-06,48,662,DC006,40,23,1,18,27,26,3,11.54,v2.6
39823,2024-10-06,48,389,DC021,40,12,1,9,14,10,-2,20.0,v2.8
39824,2024-10-06,48,182,DC006,40,18,1,14,21,16,-2,12.5,v1.5
39825,2024-10-06,48,405,DC021,40,25,2,20,30,22,-3,13.64,v1.1
39826,2024-10-06,48,440,DC005,40,19,1,15,22,16,-3,18.75,v2.6
39827,2024-10-06,48,265,DC023,40,19,1,15,22,19,0,0.0,v2.4
39828,2024-10-06,48,969,DC020,40,16,1,12,19,16,0,0.0,v3.8
39829,2024-10-06,48,21,DC021,40,20,1,16,24,23,3,13.04,v3.1
39830,2024-10-06,48,996,DC025,40,20,1,16,24,17,-3,17.65,v3.0
39831,2024-10-06,48,830,DC023,40,24,2,19,28,21,-3,14.29,v2.8
39832,2024-10-06,48,468,DC018,40,20,1,16,24,17,-3,17.65,v2.7
39833,2024-10-06,48,554,DC015,40,17,1,13,20,15,-2,13.33,v1.4
39834,2024-10-06,48,489,DC022,40,23,1,18,27,22,-1,4.55,v2.3
39835,2024-10-06,48,852,DC021,40,19,1,15,22,18,-1,5.56,v3.5
39836,2024-10-06,48,218,DC018,40,20,1,16,24,21,1,4.76,v2.2
39837,2024-10-06,48,456,DC020,40,18,1,14,21,14,-4,28.57,v2.2
39838,2024-10-06,48,20,DC002,40,20,1,16,24,19,-1,5.26,v2.0
39839,2024-10-06,48,887,DC006,40,13,1,10,15,11,-2,18.18,v2.3
39840,2024-10-06,48,164,DC009,40,16,1,12,19,18,2,11.11,v2.4
39841,2024-10-06,48,979,DC019,40,22,1,17,26,23,1,4.35,v3.5
39842,2024-10-06,48,701,DC005,40,30,2,24,36,28,-2,7.14,v2.1
39843,2024-10-06,48,195,DC021,40,22,1,17,26,22,0,0.0,v3.6
39844,2024-10-06,48,501,DC004,40,23,1,18,27,25,2,8.0,v2.5
39845,2024-10-06,48,879,DC008,40,16,1,12,19,13,-3,23.08,v1.5
39846,2024-10-06,48,704,DC022,40,20,1,16,24,16,-4,25.0,v2.4
39847,2024-10-06,48,139,DC020,40,20,1,16,24,21,1,4.76,v3.4
39848,2024-10-06,48,998,DC016,40,15,1,12,18,12,-3,25.0,v3.2
39849,2024-10-06,48,891,DC024,40,16,1,12,19,17,1,5.88,v2.4
39850,2024-10-06,48,441,DC018,40,24,2,19,28,21,-3,14.29,v2.9
39851,2024-10-06,14,731,DC017,40,27,2,21,32,24,-3,12.5,v3.6
39852,2024-10-06,14,648,DC012,40,22,1,17,26,17,-5,29.41,v3.7
39853,2024-10-06,14,207,DC001,40,28,2,22,33,24,-4,16.67,v2.3
39854,2024-10-06,14,10,DC005,40,16,1,12,19,14,-2,14.29,v1.1
39855,2024-10-06,14,236,DC024,40,19,1,15,22,18,-1,5.56,v2.4
39856,2024-10-06,14,626,DC007,40,22,1,17,26,23,1,4.35,v2.2
39857,2024-10-06,14,876,DC022,40,24,2,19,28,19,-5,26.32,v3.0
39858,2024-10-06,14,142,DC025,40,21,1,16,25,24,3,12.5,v1.7
39859,2024-10-06,14,535,DC010,40,16,1,12,19,18,2,11.11,v1.1
39860,2024-10-06,14,493,DC005,40,14,1,11,16,15,1,6.67,v2.5
39861,2024-10-06,14,13,DC023,40,20,1,16,24,20,0,0.0,v1.4
39862,2024-10-06,14,657,DC010,40,20,1,16,24,23,3,13.04,v3.6
39863,2024-10-06,14,319,DC019,40,19,1,15,22,16,-3,18.75,v1.7
39864,2024-10-06,14,894,DC005,40,14,1,11,16,13,-1,7.69,v2.6
39865,2024-10-06,14,719,DC009,40,24,2,19,28,22,-2,9.09,v1.0
39866,2024-10-06,14,78,DC022,40,20,1,16,24,23,3,13.04,v3.1
39867,2024-10-06,14,44,DC005,40,21,1,16,25,17,-4,23.53,v3.1
39868,2024-10-06,14,946,DC015,40,21,1,16,25,20,-1,5.0,v3.3
39869,2024-10-06,14,889,DC002,40,14,1,11,16,15,1,6.67,v2.3
39870,2024-10-06,14,945,DC015,40,22,1,17,26,23,1,4.35,v3.1
39871,2024-10-06,14,724,DC010,40,30,2,24,36,34,4,11.76,v2.4
39872,2024-10-06,14,662,DC005,40,20,1,16,24,23,3,13.04,v2.2
39873,2024-10-06,14,389,DC022,40,18,1,14,21,16,-2,12.5,v3.0
39874,2024-10-06,14,182,DC011,40,24,2,19,28,24,0,0.0,v2.1
39875,2024-10-06,14,405,DC017,40,30,2,24,36,35,5,14.29,v2.5
39876,2024-10-06,14,440,DC023,40,16,1,12,19,18,2,11.11,v3.3
39877,2024-10-06,14,265,DC014,40,21,1,16,25,22,1,4.55,v2.4
39878,2024-10-06,14,969,DC014,40,24,2,19,28,25,1,4.0,v1.7
39879,2024-10-06,14,21,DC017,40,22,1,17,26,26,4,15.38,v2.5
39880,2024-10-06,14,996,DC015,40,19,1,15,22,22,3,13.64,v1.3
39881,2024-10-06,14,830,DC008,40,14,1,11,16,12,-2,16.67,v2.4
39882,2024-10-06,14,468,DC010,40,26,2,20,31,30,4,13.33,v2.2
39883,2024-10-06,14,554,DC002,40,15,1,12,18,13,-2,15.38,v2.2
39884,2024-10-06,14,489,DC014,40,20,1,16,24,22,2,9.09,v2.6
39885,2024-10-06,14,852,DC015,40,17,1,13,20,16,-1,6.25,v1.9
39886,2024-10-06,14,218,DC010,40,20,1,16,24,22,2,9.09,v1.5
39887,2024-10-06,14,456,DC021,40,21,1,16,25,21,0,0.0,v3.8
39888,2024-10-06,14,20,DC006,40,18,1,14,21,20,2,10.0,v2.7
39889,2024-10-06,14,887,DC011,40,12,1,9,14,13,1,7.69,v1.7
39890,2024-10-06,14,164,DC009,40,17,1,13,20,13,-4,30.77,v3.8
39891,2024-10-06,14,979,DC009,40,17,1,13,20,18,1,5.56,v1.1
39892,2024-10-06,14,701,DC008,40,17,1,13,20,16,-1,6.25,v3.3
39893,2024-10-06,14,195,DC019,40,22,1,17,26,19,-3,15.79,v1.8
39894,2024-10-06,14,501,DC018,40,15,1,12,18,13,-2,15.38,v1.9
39895,2024-10-06,14,879,DC024,40,22,1,17,26,23,1,4.35,v3.4
39896,2024-10-06,14,704,DC001,40,23,1,18,27,21,-2,9.52,v1.7
39897,2024-10-06,14,139,DC025,40,18,1,14,21,16,-2,12.5,v2.2
39898,2024-10-06,14,998,DC025,40,16,1,12,19,18,2,11.11,v3.4
39899,2024-10-06,14,891,DC006,40,30,2,24,36,32,2,6.25,v1.1
39900,2024-10-06,14,441,DC014,40,18,1,14,21,17,-1,5.88,v1.6
39901,2024-10-06,16,731,DC001,40,17,1,13,20,15,-2,13.33,v3.0
39902,2024-10-06,16,648,DC007,40,16,1,12,19,12,-4,33.33,v1.2
39903,2024-10-06,16,207,DC018,40,22,1,17,26,17,-5,29.41,v1.9
39904,2024-10-06,16,10,DC007,40,23,1,18,27,25,2,8.0,v1.1
39905,2024-10-06,16,236,DC007,40,26,2,20,31,24,-2,8.33,v3.2
39906,2024-10-06,16,626,DC006,40,21,1,16,25,17,-4,23.53,v3.1
39907,2024-10-06,16,876,DC023,40,21,1,16,25,21,0,0.0,v3.0
39908,2024-10-06,16,142,DC005,40,12,1,9,14,14,2,14.29,v1.6
39909,2024-10-06,16,535,DC019,40,19,1,15,22,16,-3,18.75,v2.5
39910,2024-10-06,16,493,DC025,40,18,1,14,21,18,0,0.0,v3.8
39911,2024-10-06,16,13,DC020,40,18,1,14,21,21,3,14.29,v2.6
39912,2024-10-06,16,657,DC013,40,12,1,9,14,14,2,14.29,v1.3
39913,2024-10-06,16,319,DC007,40,20,1,16,24,22,2,9.09,v2.5
39914,2024-10-06,16,894,DC016,40,22,1,17,26,20,-2,10.0,v1.3
39915,2024-10-06,16,719,DC021,40,24,2,19,28,24,0,0.0,v1.1
39916,2024-10-06,16,78,DC014,40,21,1,16,25,23,2,8.7,v2.1
39917,2024-10-06,16,44,DC010,40,25,2,20,30,21,-4,19.05,v2.9
39918,2024-10-06,16,946,DC004,40,18,1,14,21,16,-2,12.5,v3.0
39919,2024-10-06,16,889,DC012,40,26,2,20,31,22,-4,18.18,v2.5
39920,2024-10-06,16,945,DC014,40,9,1,7,10,10,1,10.0,v1.5
39921,2024-10-06,16,724,DC012,40,19,1,15,22,15,-4,26.67,v3.3
39922,2024-10-06,16,662,DC012,40,15,1,12,18,13,-2,15.38,v1.6
39923,2024-10-06,16,389,DC025,40,18,1,14,21,17,-1,5.88,v3.9
39924,2024-10-06,16,182,DC018,40,21,1,16,25,16,-5,31.25,v2.9
39925,2024-10-06,16,405,DC017,40,30,2,24,36,34,4,11.76,v2.6
39926,2024-10-06,16,440,DC019,40,16,1,12,19,13,-3,23.08,v3.3
39927,2024-10-06,16,265,DC006,40,16,1,12,19,18,2,11.11,v3.7
39928,2024-10-06,16,969,DC007,40,31,2,24,37,33,2,6.06,v2.4
39929,2024-10-06,16,21,DC017,40,21,1,16,25,23,2,8.7,v1.1
39930,2024-10-06,16,996,DC008,40,17,1,13,20,18,1,5.56,v1.1
39931,2024-10-06,16,830,DC003,40,16,1,12,19,16,0,0.0,v2.8
39932,2024-10-06,16,468,DC002,40,19,1,15,22,18,-1,5.56,v1.5
39933,2024-10-06,16,554,DC003,40,19,1,15,22,15,-4,26.67,v1.3
39934,2024-10-06,16,489,DC007,40,23,1,18,27,20,-3,15.0,v2.9
39935,2024-10-06,16,852,DC014,40,24,2,19,28,25,1,4.0,v2.7
39936,2024-10-06,16,218,DC021,40,18,1,14,21,17,-1,5.88,v3.2
39937,2024-10-06,16,456,DC006,40,21,1,16,25,20,-1,5.0,v1.4
39938,2024-10-06,16,20,DC022,40,19,1,15,22,17,-2,11.76,v3.2
39939,2024-10-06,16,887,DC020,40,26,2,20,31,21,-5,23.81,v3.9
39940,2024-10-06,16,164,DC020,40,26,2,20,31,26,0,0.0,v1.0
39941,2024-10-06,16,979,DC015,40,25,2,20,30,21,-4,19.05,v3.7
39942,2024-10-06,16,701,DC013,40,18,1,14,21,16,-2,12.5,v1.6
39943,2024-10-06,16,195,DC024,40,23,1,18,27,23,0,0.0,v3.0
39944,2024-10-06,16,501,DC023,40,21,1,16,25,22,1,4.55,v1.0
39945,2024-10-06,16,879,DC023,40,24,2,19,28,27,3,11.11,v2.8
39946,2024-10-06,16,704,DC010,40,17,1,13,20,15,-2,13.33,v3.6
39947,2024-10-06,16,139,DC021,40,14,1,11,16,13,-1,7.69,v1.2
39948,2024-10-06,16,998,DC010,40,16,1,12,19,16,0,0.0,v3.3
39949,2024-10-06,16,891,DC015,40,27,2,21,32,31,4,12.9,v2.9
39950,2024-10-06,16,441,DC003,40,25,2,20,30,25,0,0.0,v2.7
39951,2024-10-06,20,731,DC021,40,22,1,17,26,18,-4,22.22,v3.0
39952,2024-10-06,20,648,DC012,40,18,1,14,21,21,3,14.29,v3.0
39953,2024-10-06,20,207,DC021,40,22,1,17,26,20,-2,10.0,v2.6
39954,2024-10-06,20,10,DC013,40,21,1,16,25,25,4,16.0,v2.4
39955,2024-10-06,20,236,DC004,40,12,1,9,14,10,-2,20.0,v2.4
39956,2024-10-06,20,626,DC023,40,13,1,10,15,14,1,7.14,v1.3
39957,2024-10-06,20,876,DC011,40,23,1,18,27,23,0,0.0,v3.4
39958,2024-10-06,20,142,DC002,40,26,2,20,31,26,0,0.0,v1.5
39959,2024-10-06,20,535,DC011,40,22,1,17,26,20,-2,10.0,v2.3
39960,2024-10-06,20,493,DC010,40,8,1,6,9,6,-2,33.33,v3.2
39961,2024-10-06,20,13,DC023,40,19,1,15,22,16,-3,18.75,v2.7
39962,2024-10-06,20,657,DC021,40,22,1,17,26,18,-4,22.22,v2.5
39963,2024-10-06,20,319,DC002,40,22,1,17,26,18,-4,22.22,v2.8
39964,2024-10-06,20,894,DC006,40,22,1,17,26,18,-4,22.22,v2.3
39965,2024-10-06,20,719,DC021,40,20,1,16,24,16,-4,25.0,v2.0
39966,2024-10-06,20,78,DC008,40,23,1,18,27,21,-2,9.52,v2.1
39967,2024-10-06,20,44,DC019,40,22,1,17,26,21,-1,4.76,v1.8
39968,2024-10-06,20,946,DC012,40,19,1,15,22,19,0,0.0,v2.1
39969,2024-10-06,20,889,DC005,40,20,1,16,24,18,-2,11.11,v3.7
39970,2024-10-06,20,945,DC018,40,25,2,20,30,21,-4,19.05,v1.0
39971,2024-10-06,20,724,DC015,40,18,1,14,21,18,0,0.0,v3.8
39972,2024-10-06,20,662,DC025,40,14,1,11,16,15,1,6.67,v3.8
39973,2024-10-06,20,389,DC014,40,19,1,15,22,22,3,13.64,v2.4
39974,2024-10-06,20,182,DC022,40,17,1,13,20,20,3,15.0,v1.7
39975,2024-10-06,20,405,DC017,40,15,1,12,18,12,-3,25.0,v1.6
39976,2024-10-06,20,440,DC009,40,18,1,14,21,17,-1,5.88,v2.1
39977,2024-10-06,20,265,DC002,40,14,1,11,16,15,1,6.67,v3.0
39978,2024-10-06,20,969,DC023,40,15,1,12,18,13,-2,15.38,v1.1
39979,2024-10-06,20,21,DC017,40,22,1,17,26,17,-5,29.41,v1.1
39980,2024-10-06,20,996,DC021,40,27,2,21,32,29,2,6.9,v1.7
39981,2024-10-06,20,830,DC017,40,20,1,16,24,23,3,13.04,v1.8
39982,2024-10-06,20,468,DC022,40,19,1,15,22,21,2,9.52,v2.5
39983,2024-10-06,20,554,DC020,40,20,1,16,24,23,3,13.04,v2.0
39984,2024-10-06,20,489,DC002,40,22,1,17,26,20,-2,10.0,v1.4
39985,2024-10-06,20,852,DC021,40,20,1,16,24,16,-4,25.0,v1.9
39986,2024-10-06,20,218,DC010,40,24,2,19,28,20,-4,20.0,v2.7
39987,2024-10-06,20,456,DC009,40,22,1,17,26,25,3,12.0,v3.1
39988,2024-10-06,20,20,DC011,40,17,1,13,20,19,2,10.53,v2.6
39989,2024-10-06,20,887,DC016,40,28,2,22,33,32,4,12.5,v1.3
39990,2024-10-06,20,164,DC017,40,21,1,16,25,21,0,0.0,v3.7
39991,2024-10-06,20,979,DC025,40,24,2,19,28,28,4,14.29,v2.0
39992,2024-10-06,20,701,DC006,40,24,2,19,28,27,3,11.11,v2.2
39993,2024-10-06,20,195,DC011,40,21,1,16,25,16,-5,31.25,v2.5
39994,2024-10-06,20,501,DC003,40,18,1,14,21,18,0,0.0,v1.6
39995,2024-10-06,20,879,DC003,40,19,1,15,22,16,-3,18.75,v3.9
39996,2024-10-06,20,704,DC020,40,15,1,12,18,15,0,0.0,v1.8
39997,2024-10-06,20,139,DC007,40,20,1,16,24,17,-3,17.65,v2.0
39998,2024-10-06,20,998,DC019,40,20,1,16,24,17,-3,17.65,v3.1
39999,2024-10-06,20,891,DC024,40,30,2,24,36,32,2,6.25,v3.4
40000,2024-10-06,20,441,DC013,40,19,1,15,22,19,0,0.0,v2.4
40001,2024-10-13,4,119,DC020,41,21,1,16,25,17,-4,23.53,v1.1
40002,2024-10-13,4,559,DC001,41,20,1,16,24,20,0,0.0,v3.1
40003,2024-10-13,4,12,DC020,41,16,1,12,19,13,-3,23.08,v1.4
40004,2024-10-13,4,399,DC011,41,22,1,17,26,25,3,12.0,v2.8
40005,2024-10-13,4,743,DC007,41,23,1,18,27,20,-3,15.0,v3.9
40006,2024-10-13,4,693,DC004,41,16,1,12,19,18,2,11.11,v3.9
40007,2024-10-13,4,505,DC012,41,21,1,16,25,20,-1,5.0,v1.2
40008,2024-10-13,4,136,DC015,41,17,1,13,20,16,-1,6.25,v1.5
40009,2024-10-13,4,625,DC023,41,16,1,12,19,17,1,5.88,v2.3
40010,2024-10-13,4,316,DC018,41,21,1,16,25,23,2,8.7,v3.9
40011,2024-10-13,4,589,DC003,41,15,1,12,18,13,-2,15.38,v2.7
40012,2024-10-13,4,615,DC023,41,30,2,24,36,35,5,14.29,v2.4
40013,2024-10-13,4,381,DC002,41,17,1,13,20,18,1,5.56,v3.3
40014,2024-10-13,4,329,DC009,41,19,1,15,22,15,-4,26.67,v3.5
40015,2024-10-13,4,288,DC025,41,23,1,18,27,23,0,0.0,v1.1
40016,2024-10-13,4,281,DC010,41,13,1,10,15,11,-2,18.18,v1.1
40017,2024-10-13,4,132,DC006,41,23,1,18,27,25,2,8.0,v3.7
40018,2024-10-13,4,929,DC015,41,11,1,8,13,11,0,0.0,v2.0
