plan_id,store_id,item_id,category_id,department,effective_date,end_date,aisle,shelf_number,shelf_position,facing_count,shelf_capacity,min_display_qty,is_key_item,is_seasonal_slot,planogram_version
11015,37,118,2,Electronics,2024-04-01,2024-12-31,A29,5,10,2,44,2,False,False,v1
11016,37,367,4,Home & Garden,2024-01-01,2024-12-31,A11,6,15,2,40,7,True,False,v4
11017,37,134,2,Electronics,2024-10-01,2024-12-31,A28,5,15,2,15,2,False,True,v1
11018,37,598,6,Pharmacy,2024-01-01,2024-12-31,A07,6,12,4,39,2,False,False,v4
11019,37,499,5,Sporting Goods,2024-07-01,2024-12-31,A17,6,13,4,11,5,True,False,v3
11020,37,437,5,Sporting Goods,2024-10-01,2024-12-31,A06,5,7,3,27,3,False,False,v2
11021,37,646,7,Automotive,2024-01-01,2024-12-31,A19,2,4,4,16,8,False,False,v4
11022,37,75,1,Grocery,2024-04-01,2024-12-31,A22,4,12,4,19,5,False,False,v3
11023,37,742,8,Toys,2024-10-01,2024-12-31,A12,3,4,2,41,10,False,False,v4
11024,37,78,1,Grocery,2024-01-01,2024-12-31,A07,6,14,1,17,8,True,False,v4
11025,37,747,8,Toys,2024-04-01,2024-12-31,A27,3,1,2,45,10,False,False,v5
11026,37,338,4,Home & Garden,2024-01-01,2024-12-31,A26,2,15,3,7,9,True,False,v5
11027,37,944,10,Office Supplies,2024-01-01,2024-12-31,A23,2,10,1,17,5,True,False,v2
11028,37,28,1,Grocery,2024-04-01,2024-12-31,A05,2,9,1,41,10,False,False,v1
11029,37,373,4,Home & Garden,2024-01-01,2024-12-31,A16,1,7,2,19,8,True,True,v4
11030,37,739,8,Toys,2024-01-01,2024-12-31,A10,3,18,1,10,2,True,False,v4
11031,37,213,3,Apparel,2024-07-01,2024-12-31,A04,5,20,4,22,5,False,False,v1
11032,37,758,8,Toys,2024-10-01,2024-12-31,A21,2,14,4,17,4,False,False,v3
11033,37,561,6,Pharmacy,2024-07-01,2024-12-31,A12,3,10,1,21,7,False,False,v5
11034,37,90,1,Grocery,2024-01-01,2024-12-31,A26,2,5,4,15,5,False,False,v5
11035,37,223,3,Apparel,2024-07-01,2024-12-31,A05,5,2,4,10,12,False,False,v1
11036,37,422,5,Sporting Goods,2024-10-01,2024-12-31,A28,6,6,3,16,5,False,False,v4
11037,37,471,5,Sporting Goods,2024-10-01,2024-12-31,A17,4,14,2,15,5,False,False,v4
11038,37,794,8,Toys,2024-04-01,2024-12-31,A10,3,10,3,28,6,False,False,v1
11039,37,853,9,Health & Beauty,2024-07-01,2024-12-31,A30,6,13,4,11,4,True,True,v2
11040,37,71,1,Grocery,2024-04-01,2024-12-31,A26,3,4,4,13,7,False,False,v3
11041,37,432,5,Sporting Goods,2024-04-01,2024-12-31,A25,1,12,3,18,2,False,False,v3
11042,37,187,2,Electronics,2024-04-01,2024-12-31,A10,1,10,4,32,4,False,False,v4
11043,37,61,1,Grocery,2024-04-01,2024-12-31,A21,2,9,3,9,9,False,False,v1
11044,37,332,4,Home & Garden,2024-04-01,2024-12-31,A18,3,16,1,31,8,True,False,v1
11045,37,365,4,Home & Garden,2024-01-01,2024-12-31,A08,5,7,3,26,2,False,False,v4
11046,37,325,4,Home & Garden,2024-07-01,2024-12-31,A12,2,12,3,24,8,False,False,v1
11047,37,987,10,Office Supplies,2024-10-01,2024-12-31,A18,3,12,2,11,10,False,False,v4
11048,37,765,8,Toys,2024-04-01,2024-12-31,A29,4,16,2,14,5,False,False,v4
11049,37,79,1,Grocery,2024-10-01,2024-12-31,A02,6,18,3,10,6,False,False,v5
11050,37,110,2,Electronics,2024-10-01,2024-12-31,A10,5,13,4,46,5,False,True,v5
11051,37,687,7,Automotive,2024-04-01,2024-12-31,A05,2,14,2,40,6,True,True,v2
11052,37,650,7,Automotive,2024-04-01,2024-12-31,A05,2,16,2,22,4,False,False,v4
11053,37,526,6,Pharmacy,2024-07-01,2024-12-31,A09,5,18,3,27,10,False,False,v2
11054,37,309,4,Home & Garden,2024-04-01,2024-12-31,A03,6,1,2,9,9,False,False,v4
11055,37,721,8,Toys,2024-01-01,2024-12-31,A22,6,1,3,9,8,False,False,v5
11056,37,354,4,Home & Garden,2024-04-01,2024-12-31,A17,3,12,1,32,11,False,False,v3
11057,37,314,4,Home & Garden,2024-10-01,2024-12-31,A17,4,8,3,19,12,False,False,v3
11058,37,412,5,Sporting Goods,2024-04-01,2024-12-31,A24,2,20,3,33,8,False,False,v1
11059,37,15,1,Grocery,2024-10-01,2024-12-31,A14,6,17,1,24,5,False,False,v5
11060,37,970,10,Office Supplies,2024-07-01,2024-12-31,A11,4,3,3,33,6,False,False,v3
11061,37,94,1,Grocery,2024-07-01,2024-12-31,A10,3,7,4,33,3,True,False,v1
11062,37,320,4,Home & Garden,2024-01-01,2024-12-31,A12,3,20,2,44,12,False,False,v2
11063,37,666,7,Automotive,2024-04-01,2024-12-31,A14,3,11,3,16,3,False,False,v2
11064,37,705,8,Toys,2024-07-01,2024-12-31,A03,1,11,2,36,5,False,False,v2
11065,37,986,10,Office Supplies,2024-07-01,2024-12-31,A04,5,2,2,47,9,False,False,v3
11066,37,485,5,Sporting Goods,2024-04-01,2024-12-31,A11,3,11,1,26,8,False,True,v2
11067,37,522,6,Pharmacy,2024-07-01,2024-12-31,A07,6,6,1,33,3,False,False,v1
11068,37,216,3,Apparel,2024-10-01,2024-12-31,A30,5,2,1,26,10,False,False,v4
11069,37,285,3,Apparel,2024-07-01,2024-12-31,A20,5,3,1,41,2,False,False,v1
11070,37,406,5,Sporting Goods,2024-04-01,2024-12-31,A26,4,9,1,17,7,False,False,v5
11071,37,277,3,Apparel,2024-10-01,2024-12-31,A03,1,19,4,15,2,True,False,v3
11072,37,977,10,Office Supplies,2024-04-01,2024-12-31,A30,1,1,1,18,6,False,False,v1
11073,37,637,7,Automotive,2024-10-01,2024-12-31,A24,6,20,2,8,4,True,False,v2
11074,37,641,7,Automotive,2024-01-01,2024-12-31,A02,6,17,3,21,10,False,False,v2
11075,37,581,6,Pharmacy,2024-07-01,2024-12-31,A12,1,12,3,33,3,False,False,v5
11076,37,785,8,Toys,2024-04-01,2024-12-31,A10,1,8,1,31,5,False,True,v1
11077,37,930,10,Office Supplies,2024-04-01,2024-12-31,A05,3,20,4,13,6,False,False,v5
11078,37,842,9,Health & Beauty,2024-04-01,2024-12-31,A18,1,1,4,43,7,False,False,v2
11079,37,865,9,Health & Beauty,2024-04-01,2024-12-31,A02,2,20,2,37,10,False,False,v2
11080,37,808,9,Health & Beauty,2024-04-01,2024-12-31,A28,2,6,4,22,6,False,False,v1
11081,37,882,9,Health & Beauty,2024-01-01,2024-12-31,A09,1,17,1,41,11,True,False,v1
11082,37,744,8,Toys,2024-10-01,2024-12-31,A26,6,4,2,42,12,False,False,v5
11083,37,122,2,Electronics,2024-07-01,2024-12-31,A28,3,8,1,23,5,False,False,v2
11084,37,824,9,Health & Beauty,2024-07-01,2024-12-31,A05,4,15,4,33,10,False,False,v4
11085,37,241,3,Apparel,2024-07-01,2024-12-31,A29,1,4,3,40,7,False,False,v4
11086,37,803,9,Health & Beauty,2024-01-01,2024-12-31,A24,4,20,3,20,7,True,True,v1
11087,37,269,3,Apparel,2024-04-01,2024-12-31,A20,5,20,2,17,9,False,False,v2
11088,37,131,2,Electronics,2024-10-01,2024-12-31,A16,5,9,3,46,8,False,False,v3
11089,37,746,8,Toys,2024-04-01,2024-12-31,A24,5,12,4,32,11,False,False,v2
11090,37,963,10,Office Supplies,2024-07-01,2024-12-31,A02,1,20,2,44,8,False,False,v3
11091,37,779,8,Toys,2024-07-01,2024-12-31,A24,2,6,4,31,2,False,False,v3
11092,37,688,7,Automotive,2024-01-01,2024-12-31,A11,1,1,4,17,8,False,False,v5
11093,37,206,3,Apparel,2024-07-01,2024-12-31,A18,5,5,2,17,3,True,False,v3
11094,37,369,4,Home & Garden,2024-07-01,2024-12-31,A14,1,11,2,17,12,False,False,v2
11095,37,545,6,Pharmacy,2024-04-01,2024-12-31,A06,3,6,2,30,9,False,False,v4
11096,37,701,8,Toys,2024-04-01,2024-12-31,A20,2,20,1,15,4,True,True,v1
11097,37,222,3,Apparel,2024-10-01,2024-12-31,A29,2,17,1,18,11,False,False,v2
11098,37,527,6,Pharmacy,2024-10-01,2024-12-31,A14,2,6,1,19,4,False,True,v1
11099,37,447,5,Sporting Goods,2024-07-01,2024-12-31,A30,4,8,1,46,4,True,False,v5
11100,37,710,8,Toys,2024-07-01,2024-12-31,A04,4,8,1,10,7,False,False,v2
11101,38,636,7,Automotive,2024-04-01,2024-12-31,A21,5,1,3,17,12,True,False,v3
11102,38,216,3,Apparel,2024-04-01,2024-12-31,A25,3,16,4,7,12,False,False,v2
11103,38,11,1,Grocery,2024-07-01,2024-12-31,A15,1,9,4,38,6,False,False,v4
11104,38,95,1,Grocery,2024-10-01,2024-12-31,A08,5,3,2,6,7,True,False,v4
11105,38,415,5,Sporting Goods,2024-07-01,2024-12-31,A16,3,2,1,47,7,False,False,v5
11106,38,324,4,Home & Garden,2024-07-01,2024-12-31,A04,3,18,1,8,3,True,False,v4
11107,38,762,8,Toys,2024-10-01,2024-12-31,A14,2,10,3,18,2,False,False,v1
11108,38,962,10,Office Supplies,2024-04-01,2024-12-31,A13,3,7,2,16,7,False,False,v5
11109,38,825,9,Health & Beauty,2024-01-01,2024-12-31,A07,3,10,1,9,12,False,False,v1
11110,38,911,10,Office Supplies,2024-01-01,2024-12-31,A09,2,18,4,29,10,False,False,v5
11111,38,990,10,Office Supplies,2024-10-01,2024-12-31,A30,1,4,1,29,12,False,False,v3
11112,38,652,7,Automotive,2024-04-01,2024-12-31,A05,6,14,1,21,3,False,False,v1
11113,38,600,6,Pharmacy,2024-07-01,2024-12-31,A08,2,4,3,31,2,False,False,v4
11114,38,937,10,Office Supplies,2024-01-01,2024-12-31,A11,6,3,3,9,6,True,False,v2
11115,38,182,2,Electronics,2024-04-01,2024-12-31,A16,6,17,2,22,10,False,False,v1
11116,38,601,7,Automotive,2024-04-01,2024-12-31,A24,3,6,1,43,8,False,False,v2
11117,38,715,8,Toys,2024-04-01,2024-12-31,A10,3,14,1,46,6,False,False,v5
11118,38,744,8,Toys,2024-01-01,2024-12-31,A07,6,13,4,44,4,False,False,v4
11119,38,635,7,Automotive,2024-01-01,2024-12-31,A09,6,5,2,9,10,True,False,v4
11120,38,365,4,Home & Garden,2024-04-01,2024-12-31,A06,1,12,2,7,10,False,False,v5
11121,38,342,4,Home & Garden,2024-01-01,2024-12-31,A04,4,19,2,9,5,False,False,v4
11122,38,249,3,Apparel,2024-10-01,2024-12-31,A06,3,18,2,7,10,True,False,v3
11123,38,975,10,Office Supplies,2024-04-01,2024-12-31,A08,5,1,3,41,3,True,False,v1
11124,38,972,10,Office Supplies,2024-04-01,2024-12-31,A11,1,14,4,36,12,False,False,v4
11125,38,490,5,Sporting Goods,2024-01-01,2024-12-31,A06,2,20,1,25,11,False,True,v5
11126,38,404,5,Sporting Goods,2024-01-01,2024-12-31,A15,3,18,1,37,9,False,False,v2
11127,38,754,8,Toys,2024-10-01,2024-12-31,A08,6,13,4,18,12,False,False,v1
11128,38,776,8,Toys,2024-07-01,2024-12-31,A02,3,11,3,15,6,False,False,v3
11129,38,775,8,Toys,2024-04-01,2024-12-31,A28,1,15,1,17,6,False,False,v2
11130,38,806,9,Health & Beauty,2024-01-01,2024-12-31,A02,3,15,2,19,9,True,False,v5
11131,38,829,9,Health & Beauty,2024-01-01,2024-12-31,A12,6,15,1,15,10,False,False,v1
11132,38,656,7,Automotive,2024-01-01,2024-12-31,A11,5,11,3,43,12,False,False,v5
11133,38,176,2,Electronics,2024-01-01,2024-12-31,A07,1,7,3,45,4,False,True,v5
11134,38,980,10,Office Supplies,2024-07-01,2024-12-31,A29,5,12,1,33,6,True,False,v4
11135,38,152,2,Electronics,2024-10-01,2024-12-31,A20,1,8,4,15,7,False,False,v4
11136,38,785,8,Toys,2024-07-01,2024-12-31,A22,2,11,4,13,8,True,False,v4
11137,38,114,2,Electronics,2024-10-01,2024-12-31,A05,1,9,3,23,11,True,False,v3
11138,38,668,7,Automotive,2024-04-01,2024-12-31,A03,4,4,4,43,3,True,False,v2
11139,38,277,3,Apparel,2024-07-01,2024-12-31,A20,3,8,4,35,3,True,False,v2
11140,38,498,5,Sporting Goods,2024-10-01,2024-12-31,A09,3,10,2,14,2,False,False,v2
11141,38,297,3,Apparel,2024-01-01,2024-12-31,A03,3,9,3,34,5,False,False,v1
11142,38,734,8,Toys,2024-01-01,2024-12-31,A25,2,6,2,20,6,False,False,v3
11143,38,954,10,Office Supplies,2024-07-01,2024-12-31,A25,2,2,2,25,9,False,False,v4
11144,38,875,9,Health & Beauty,2024-04-01,2024-12-31,A04,5,12,4,26,8,False,False,v4
11145,38,373,4,Home & Garden,2024-01-01,2024-12-31,A30,2,4,4,12,7,False,False,v5
11146,38,407,5,Sporting Goods,2024-07-01,2024-12-31,A22,3,1,2,15,9,False,False,v1
11147,38,548,6,Pharmacy,2024-10-01,2024-12-31,A20,6,14,4,22,6,True,False,v5
11148,38,920,10,Office Supplies,2024-07-01,2024-12-31,A05,5,20,3,42,6,False,False,v1
11149,38,14,1,Grocery,2024-10-01,2024-12-31,A02,1,11,2,10,6,False,False,v2
11150,38,474,5,Sporting Goods,2024-10-01,2024-12-31,A23,1,9,2,39,9,False,False,v2
11151,38,167,2,Electronics,2024-07-01,2024-12-31,A14,1,11,3,14,8,False,False,v1
11152,38,326,4,Home & Garden,2024-01-01,2024-12-31,A30,6,8,3,13,2,False,False,v3
11153,38,16,1,Grocery,2024-01-01,2024-12-31,A09,1,12,2,46,9,False,False,v1
11154,38,439,5,Sporting Goods,2024-04-01,2024-12-31,A30,5,2,4,17,10,False,False,v5
11155,38,171,2,Electronics,2024-04-01,2024-12-31,A22,1,1,3,34,4,True,False,v3
11156,38,183,2,Electronics,2024-01-01,2024-12-31,A01,1,14,3,10,11,False,False,v1
11157,38,422,5,Sporting Goods,2024-07-01,2024-12-31,A25,4,18,2,39,4,True,False,v5
11158,38,946,10,Office Supplies,2024-04-01,2024-12-31,A22,6,5,2,20,9,False,False,v5
11159,38,88,1,Grocery,2024-10-01,2024-12-31,A07,2,3,4,23,7,True,False,v3
11160,38,484,5,Sporting Goods,2024-07-01,2024-12-31,A28,4,19,3,29,2,False,False,v5
11161,38,413,5,Sporting Goods,2024-04-01,2024-12-31,A13,6,1,1,44,5,False,True,v2
11162,38,604,7,Automotive,2024-10-01,2024-12-31,A26,5,5,2,30,8,False,True,v3
11163,38,667,7,Automotive,2024-07-01,2024-12-31,A30,3,15,1,25,12,True,False,v4
11164,38,773,8,Toys,2024-01-01,2024-12-31,A06,5,7,3,43,11,False,False,v5
11165,38,700,7,Automotive,2024-04-01,2024-12-31,A11,4,1,3,38,10,True,False,v3
11166,38,925,10,Office Supplies,2024-10-01,2024-12-31,A13,6,8,4,12,5,False,False,v4
11167,38,406,5,Sporting Goods,2024-07-01,2024-12-31,A17,6,1,2,41,5,False,False,v1
11168,38,847,9,Health & Beauty,2024-04-01,2024-12-31,A12,5,4,3,21,6,False,False,v5
11169,38,852,9,Health & Beauty,2024-07-01,2024-12-31,A12,6,8,1,34,9,False,False,v2
11170,38,945,10,Office Supplies,2024-04-01,2024-12-31,A28,4,7,2,11,9,False,True,v5
11171,38,823,9,Health & Beauty,2024-07-01,2024-12-31,A16,1,9,4,30,7,False,False,v4
11172,38,113,2,Electronics,2024-10-01,2024-12-31,A27,1,6,1,14,6,False,False,v5
11173,38,557,6,Pharmacy,2024-04-01,2024-12-31,A26,1,8,1,48,10,False,False,v1
11174,38,571,6,Pharmacy,2024-01-01,2024-12-31,A19,4,16,3,13,3,False,False,v2
11175,38,70,1,Grocery,2024-01-01,2024-12-31,A27,5,15,1,7,5,False,False,v3
11176,38,203,3,Apparel,2024-04-01,2024-12-31,A08,1,20,4,6,8,False,False,v4
11177,38,69,1,Grocery,2024-07-01,2024-12-31,A08,4,5,2,11,3,True,False,v1
11178,38,915,10,Office Supplies,2024-04-01,2024-12-31,A20,2,17,2,13,12,False,False,v5
11179,38,47,1,Grocery,2024-10-01,2024-12-31,A10,3,9,3,25,6,True,False,v3
11180,38,562,6,Pharmacy,2024-07-01,2024-12-31,A05,4,4,1,15,10,False,False,v5
11181,38,21,1,Grocery,2024-04-01,2024-12-31,A28,1,13,2,23,2,False,False,v4
11182,38,25,1,Grocery,2024-07-01,2024-12-31,A09,1,14,1,22,3,False,False,v1
11183,38,77,1,Grocery,2024-10-01,2024-12-31,A24,1,14,2,25,12,False,False,v3
11184,38,242,3,Apparel,2024-10-01,2024-12-31,A16,1,2,2,39,5,True,False,v1
11185,38,268,3,Apparel,2024-07-01,2024-12-31,A25,6,19,1,11,10,False,True,v1
11186,38,209,3,Apparel,2024-07-01,2024-12-31,A20,3,8,3,9,8,False,False,v1
11187,38,195,2,Electronics,2024-07-01,2024-12-31,A27,5,8,4,12,9,True,True,v5
11188,38,650,7,Automotive,2024-01-01,2024-12-31,A08,4,14,3,6,9,False,True,v3
11189,38,170,2,Electronics,2024-04-01,2024-12-31,A30,3,17,4,24,9,False,False,v2
11190,38,57,1,Grocery,2024-04-01,2024-12-31,A29,6,17,1,29,8,True,False,v4
11191,38,704,8,Toys,2024-04-01,2024-12-31,A15,2,11,2,41,8,False,False,v1
11192,38,794,8,Toys,2024-01-01,2024-12-31,A14,4,11,3,34,9,True,False,v2
11193,38,321,4,Home & Garden,2024-01-01,2024-12-31,A10,5,6,1,11,8,False,False,v4
11194,38,880,9,Health & Beauty,2024-10-01,2024-12-31,A04,2,19,1,43,10,False,False,v5
11195,38,202,3,Apparel,2024-10-01,2024-12-31,A14,2,19,3,8,3,False,False,v5
11196,38,974,10,Office Supplies,2024-10-01,2024-12-31,A11,6,2,1,26,9,True,False,v2
11197,38,427,5,Sporting Goods,2024-10-01,2024-12-31,A10,6,6,1,36,7,False,True,v2
11198,38,112,2,Electronics,2024-07-01,2024-12-31,A20,3,13,4,28,12,False,False,v1
11199,38,430,5,Sporting Goods,2024-04-01,2024-12-31,A02,3,18,4,27,11,False,False,v1
11200,38,194,2,Electronics,2024-01-01,2024-12-31,A17,2,11,4,38,4,True,False,v2
11201,38,641,7,Automotive,2024-04-01,2024-12-31,A06,1,14,4,7,6,False,False,v5
11202,38,835,9,Health & Beauty,2024-10-01,2024-12-31,A20,5,5,1,39,8,False,True,v5
11203,38,603,7,Automotive,2024-04-01,2024-12-31,A09,5,12,2,16,12,False,False,v1
11204,38,912,10,Office Supplies,2024-01-01,2024-12-31,A12,4,4,4,25,8,False,False,v5
11205,38,110,2,Electronics,2024-10-01,2024-12-31,A06,5,15,4,10,3,False,False,v1
11206,38,191,2,Electronics,2024-07-01,2024-12-31,A08,6,2,2,8,11,False,False,v5
11207,38,220,3,Apparel,2024-04-01,2024-12-31,A26,2,15,3,24,3,True,False,v4
11208,38,362,4,Home & Garden,2024-01-01,2024-12-31,A06,5,17,3,30,5,False,False,v2
11209,38,469,5,Sporting Goods,2024-10-01,2024-12-31,A24,6,11,3,22,10,True,False,v3
11210,38,123,2,Electronics,2024-10-01,2024-12-31,A21,2,5,1,8,10,False,False,v3
11211,38,963,10,Office Supplies,2024-04-01,2024-12-31,A06,1,2,3,8,4,False,False,v2
11212,38,81,1,Grocery,2024-01-01,2024-12-31,A07,4,18,4,9,6,False,False,v2
11213,38,148,2,Electronics,2024-01-01,2024-12-31,A22,3,6,1,24,9,False,False,v3
11214,38,987,10,Office Supplies,2024-10-01,2024-12-31,A07,4,20,4,27,2,False,False,v3
11215,38,899,9,Health & Beauty,2024-07-01,2024-12-31,A22,6,20,3,33,9,False,False,v3
11216,38,12,1,Grocery,2024-04-01,2024-12-31,A24,6,13,4,14,11,False,False,v2
11217,38,185,2,Electronics,2024-10-01,2024-12-31,A29,6,9,4,46,10,False,False,v2
11218,38,921,10,Office Supplies,2024-07-01,2024-12-31,A21,5,4,3,25,9,False,False,v1
11219,38,483,5,Sporting Goods,2024-07-01,2024-12-31,A24,1,18,2,46,7,False,False,v3
11220,38,233,3,Apparel,2024-04-01,2024-12-31,A22,1,18,3,31,4,False,False,v3
11221,38,254,3,Apparel,2024-10-01,2024-12-31,A23,4,14,4,6,11,False,False,v2
11222,38,312,4,Home & Garden,2024-07-01,2024-12-31,A16,1,2,1,45,6,False,False,v1
11223,38,457,5,Sporting Goods,2024-01-01,2024-12-31,A04,6,1,2,29,9,True,True,v5
11224,38,756,8,Toys,2024-10-01,2024-12-31,A19,4,10,2,23,2,False,False,v1
11225,38,810,9,Health & Beauty,2024-01-01,2024-12-31,A26,4,3,2,23,7,False,False,v5
11226,38,731,8,Toys,2024-10-01,2024-12-31,A12,1,19,1,27,6,False,False,v4
11227,38,886,9,Health & Beauty,2024-04-01,2024-12-31,A27,2,1,1,29,5,True,False,v5
11228,38,509,6,Pharmacy,2024-07-01,2024-12-31,A15,1,8,1,40,2,True,False,v4
11229,38,10,1,Grocery,2024-07-01,2024-12-31,A24,6,1,4,19,7,False,False,v3
11230,38,350,4,Home & Garden,2024-10-01,2024-12-31,A07,5,17,3,13,10,False,False,v3
11231,38,224,3,Apparel,2024-07-01,2024-12-31,A07,5,16,2,27,9,False,False,v3
11232,38,649,7,Automotive,2024-04-01,2024-12-31,A23,1,9,2,26,8,False,False,v2
11233,38,356,4,Home & Garden,2024-10-01,2024-12-31,A28,2,16,3,24,8,False,False,v3
11234,38,446,5,Sporting Goods,2024-04-01,2024-12-31,A30,3,19,3,39,2,False,False,v5
11235,38,169,2,Electronics,2024-04-01,2024-12-31,A08,3,19,2,6,3,False,False,v1
11236,38,360,4,Home & Garden,2024-04-01,2024-12-31,A18,6,17,2,25,6,False,False,v1
11237,38,212,3,Apparel,2024-07-01,2024-12-31,A29,1,20,3,8,2,False,False,v2
11238,38,766,8,Toys,2024-01-01,2024-12-31,A25,2,7,3,10,7,False,False,v2
11239,38,307,4,Home & Garden,2024-01-01,2024-12-31,A23,1,19,3,39,9,False,True,v3
11240,38,576,6,Pharmacy,2024-04-01,2024-12-31,A19,5,15,1,19,3,False,False,v1
11241,38,92,1,Grocery,2024-04-01,2024-12-31,A20,6,9,3,35,5,False,False,v1
11242,38,59,1,Grocery,2024-10-01,2024-12-31,A18,5,19,4,39,6,False,True,v2
11243,38,994,10,Office Supplies,2024-01-01,2024-12-31,A19,4,1,1,42,10,False,False,v4
11244,38,491,5,Sporting Goods,2024-04-01,2024-12-31,A14,4,8,2,16,11,False,False,v5
11245,38,372,4,Home & Garden,2024-04-01,2024-12-31,A14,6,7,4,35,11,False,False,v5
11246,38,777,8,Toys,2024-01-01,2024-12-31,A01,2,2,3,48,11,True,False,v3
11247,38,4,1,Grocery,2024-07-01,2024-12-31,A12,4,7,2,20,8,True,False,v4
11248,38,613,7,Automotive,2024-07-01,2024-12-31,A30,3,19,1,34,9,True,False,v4
11249,38,682,7,Automotive,2024-10-01,2024-12-31,A19,5,5,4,25,7,False,False,v2
11250,38,809,9,Health & Beauty,2024-07-01,2024-12-31,A19,4,5,2,22,12,False,False,v5
11251,38,160,2,Electronics,2024-04-01,2024-12-31,A23,3,4,2,31,5,False,False,v3
11252,38,292,3,Apparel,2024-10-01,2024-12-31,A17,2,7,3,38,4,True,True,v5
11253,38,274,3,Apparel,2024-10-01,2024-12-31,A05,3,5,1,15,3,False,False,v4
11254,38,637,7,Automotive,2024-07-01,2024-12-31,A05,2,16,1,25,2,False,False,v1
11255,38,651,7,Automotive,2024-10-01,2024-12-31,A04,2,17,1,14,6,False,False,v2
11256,38,644,7,Automotive,2024-01-01,2024-12-31,A16,2,15,2,17,12,True,False,v4
11257,38,51,1,Grocery,2024-01-01,2024-12-31,A14,6,10,1,7,7,False,False,v3
11258,38,639,7,Automotive,2024-07-01,2024-12-31,A08,5,5,4,24,9,False,False,v4
11259,38,30,1,Grocery,2024-07-01,2024-12-31,A11,1,19,4,12,7,False,False,v1
11260,38,669,7,Automotive,2024-10-01,2024-12-31,A19,5,17,3,10,12,True,False,v1
11261,38,129,2,Electronics,2024-07-01,2024-12-31,A05,1,20,3,30,11,False,False,v5
11262,38,853,9,Health & Beauty,2024-04-01,2024-12-31,A23,4,11,3,28,11,False,False,v4
11263,38,90,1,Grocery,2024-10-01,2024-12-31,A01,3,11,3,28,5,False,False,v3
11264,38,143,2,Electronics,2024-07-01,2024-12-31,A25,1,16,1,25,12,False,False,v3
11265,38,746,8,Toys,2024-04-01,2024-12-31,A06,6,7,1,45,4,False,False,v4
11266,38,573,6,Pharmacy,2024-01-01,2024-12-31,A04,2,1,2,28,8,False,False,v3
11267,38,973,10,Office Supplies,2024-10-01,2024-12-31,A12,4,16,2,45,6,False,False,v2
11268,38,559,6,Pharmacy,2024-04-01,2024-12-31,A26,6,16,3,34,3,False,False,v5
11269,38,626,7,Automotive,2024-04-01,2024-12-31,A19,3,8,3,16,5,False,False,v2
11270,38,40,1,Grocery,2024-01-01,2024-12-31,A14,1,19,1,44,6,False,False,v4
11271,38,94,1,Grocery,2024-04-01,2024-12-31,A30,4,1,3,36,7,False,False,v1
11272,38,742,8,Toys,2024-04-01,2024-12-31,A09,3,13,1,46,6,False,False,v5
11273,38,889,9,Health & Beauty,2024-10-01,2024-12-31,A22,2,8,3,37,11,False,False,v4
11274,38,72,1,Grocery,2024-10-01,2024-12-31,A23,2,6,3,47,6,False,False,v4
11275,38,46,1,Grocery,2024-10-01,2024-12-31,A06,5,13,1,39,4,False,False,v5
11276,38,791,8,Toys,2024-10-01,2024-12-31,A06,1,2,3,39,2,False,False,v4
11277,38,804,9,Health & Beauty,2024-10-01,2024-12-31,A30,6,8,2,35,5,False,False,v1
11278,38,710,8,Toys,2024-10-01,2024-12-31,A30,3,16,3,42,2,False,False,v3
11279,38,663,7,Automotive,2024-07-01,2024-12-31,A22,5,13,2,12,11,False,False,v2
11280,38,547,6,Pharmacy,2024-01-01,2024-12-31,A08,2,13,1,45,11,False,False,v4
11281,38,253,3,Apparel,2024-01-01,2024-12-31,A07,2,5,1,45,10,False,False,v4
11282,38,107,2,Electronics,2024-04-01,2024-12-31,A12,2,17,2,24,10,False,False,v5
11283,38,855,9,Health & Beauty,2024-07-01,2024-12-31,A24,3,5,4,23,5,True,False,v2
11284,38,178,2,Electronics,2024-07-01,2024-12-31,A29,4,5,2,25,4,False,False,v1
11285,38,444,5,Sporting Goods,2024-01-01,2024-12-31,A17,2,14,1,23,12,False,False,v2
11286,38,67,1,Grocery,2024-01-01,2024-12-31,A23,1,11,4,17,6,True,False,v3
11287,38,846,9,Health & Beauty,2024-01-01,2024-12-31,A30,1,10,3,27,12,False,False,v3
11288,38,288,3,Apparel,2024-07-01,2024-12-31,A30,3,2,4,37,7,False,False,v3
11289,38,560,6,Pharmacy,2024-07-01,2024-12-31,A10,5,3,1,37,7,False,False,v1
11290,38,210,3,Apparel,2024-10-01,2024-12-31,A20,6,15,2,14,11,False,False,v5
11291,38,947,10,Office Supplies,2024-01-01,2024-12-31,A28,6,20,3,31,11,False,False,v2
11292,38,900,9,Health & Beauty,2024-04-01,2024-12-31,A17,3,6,1,48,6,False,False,v2
11293,38,145,2,Electronics,2024-04-01,2024-12-31,A20,2,13,3,30,5,False,False,v5
11294,38,780,8,Toys,2024-04-01,2024-12-31,A28,4,8,4,17,7,False,False,v2
11295,38,870,9,Health & Beauty,2024-04-01,2024-12-31,A02,2,2,3,24,8,False,False,v4
11296,38,971,10,Office Supplies,2024-07-01,2024-12-31,A14,2,6,1,17,5,False,False,v3
11297,38,179,2,Electronics,2024-07-01,2024-12-31,A14,6,3,3,23,5,False,False,v5
11298,38,979,10,Office Supplies,2024-07-01,2024-12-31,A24,6,15,3,18,2,False,False,v1
