promo_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,promo_type,planned_discount_pct,actual_discount_pct,planned_stores,compliant_stores,compliance_pct,volume_lift_factor,incremental_units,promo_spend_dollars,is_holiday_promo,occasion
4493,1,2024-01-01,SK059,B17,R10,Feature + Display,17.0,18.0,500,349,69.9,1.81,580,48379.45,False,
4494,22,2024-05-27,SK059,B17,R10,TPR + Feature,11.0,10.0,500,389,77.9,1.56,512,6333.25,True,Memorial Day
4495,39,2024-09-23,SK059,B17,R10,TPR,12.0,12.0,500,342,68.4,1.16,230,32965.8,False,
4496,32,2024-08-05,SK059,B17,R10,TPR + Feature,31.0,29.0,500,347,69.4,1.45,429,78532.3,False,
4497,9,2024-02-26,SK059,B17,R10,TPR,25.0,24.0,500,314,62.8,1.42,130,35778.75,True,Valentine's Day
4498,18,2024-04-29,SK059,B17,R10,TPR,25.0,24.0,500,297,59.5,1.48,385,64566.25,True,Cinco de Mayo
4499,24,2024-06-10,SK059,B17,R10,TPR,16.0,15.0,500,305,61.1,1.31,516,43691.2,False,
4500,52,2024-12-23,SK059,B17,R10,Feature + Display,29.0,29.0,500,250,50.0,1.43,481,38164.0,True,New Year's Eve
4501,21,2024-05-20,SK059,B17,R10,Feature,12.0,12.0,500,307,61.5,1.64,57,22898.4,False,
4502,38,2024-09-16,SK059,B17,R10,TPR + Feature,14.0,13.0,500,240,48.0,1.3,509,20727.0,False,
4503,47,2024-11-18,SK059,B17,R10,TPR + Feature,30.0,27.0,500,377,75.5,1.73,97,48856.5,True,Thanksgiving
4504,4,2024-01-22,SK060,B18,R01,Feature,22.0,21.0,4600,2741,59.6,1.16,5005,5819.0,True,Super Bowl
4505,34,2024-08-19,SK060,B18,R01,TPR,16.0,14.0,4600,2865,62.3,1.12,800,20424.0,False,
4506,50,2024-12-09,SK060,B18,R01,Feature + Display,19.0,16.0,4600,3123,67.9,1.95,489,42607.5,True,Christmas
4507,10,2024-03-04,SK060,B18,R01,Display,28.0,24.0,4600,3137,68.2,1.38,1814,57638.0,False,
4508,21,2024-05-20,SK060,B18,R01,TPR + Feature,22.0,22.0,4600,3224,70.1,1.47,5991,42251.0,False,
4509,43,2024-10-21,SK060,B18,R01,TPR,16.0,15.0,4600,3371,73.3,1.24,1217,9752.0,False,
4510,45,2024-11-04,SK060,B18,R02,TPR + Feature,27.0,28.0,2800,2035,72.7,1.54,1082,12096.0,False,
4511,21,2024-05-20,SK060,B18,R02,Display,23.0,20.0,2800,1635,58.4,1.51,165,27853.0,False,
4512,37,2024-09-09,SK060,B18,R02,Feature + Display,19.0,18.0,2800,1495,53.4,1.41,4027,20748.0,True,Labor Day
4513,6,2024-02-05,SK060,B18,R02,Feature,19.0,17.0,2800,1716,61.3,1.29,3385,25270.0,False,
4514,23,2024-06-03,SK060,B18,R02,Feature,13.0,11.0,2800,1472,52.6,1.31,1828,13013.0,False,
4515,50,2024-12-09,SK060,B18,R02,TPR,31.0,31.0,2800,1579,56.4,1.34,3802,41230.0,True,Christmas
4516,30,2024-07-22,SK060,B18,R02,TPR,31.0,28.0,2800,1775,63.4,1.48,3158,26691.0,False,
4517,4,2024-01-22,SK060,B18,R02,TPR + Feature,28.0,28.0,2800,1769,63.2,1.78,640,9996.0,True,Super Bowl
4518,22,2024-05-27,SK060,B18,R02,TPR,15.0,15.0,2800,1923,68.7,1.39,4260,4200.0,True,Memorial Day
4519,29,2024-07-15,SK060,B18,R03,TPR,12.0,12.0,1900,1105,58.2,1.01,789,7296.0,False,
4520,46,2024-11-11,SK060,B18,R03,Feature + Display,15.0,15.0,1900,1100,57.9,1.6,2141,13395.0,False,
4521,47,2024-11-18,SK060,B18,R03,TPR + Feature,14.0,14.0,1900,1265,66.6,1.48,274,7980.0,True,Thanksgiving
4522,50,2024-12-09,SK060,B18,R03,TPR,14.0,14.0,1900,1236,65.1,1.27,2122,8578.5,True,Christmas
4523,39,2024-09-23,SK060,B18,R03,TPR,32.0,29.0,1900,1388,73.1,1.47,998,30096.0,False,
4524,32,2024-08-05,SK060,B18,R03,TPR,28.0,28.0,1900,1216,64.0,1.3,2730,9443.0,False,
4525,9,2024-02-26,SK060,B18,R03,Feature + Display,16.0,14.0,1900,1330,70.0,1.5,3030,2736.0,True,Valentine's Day
4526,52,2024-12-23,SK060,B18,R03,Feature + Display,8.0,8.0,1900,1193,62.8,1.93,1740,2888.0,True,New Year's Eve
4527,21,2024-05-20,SK060,B18,R04,Feature,14.0,13.0,575,346,60.2,1.57,2769,2173.5,False,
4528,11,2024-03-11,SK060,B18,R04,TPR,12.0,12.0,575,418,72.7,1.37,1396,1897.5,False,
4529,9,2024-02-26,SK060,B18,R04,Feature,29.0,26.0,575,337,58.7,1.66,597,3543.44,True,Valentine's Day
4530,38,2024-09-16,SK060,B18,R04,Feature + Display,28.0,24.0,575,451,78.5,1.9,2514,7526.75,False,
4531,37,2024-09-09,SK060,B18,R04,Feature + Display,18.0,16.0,575,347,60.4,1.67,1494,4993.88,True,Labor Day
4532,42,2024-10-14,SK060,B18,R04,Feature,30.0,26.0,575,409,71.2,1.17,483,5131.88,False,
4533,18,2024-04-29,SK060,B18,R04,TPR,31.0,27.0,575,362,63.0,1.43,495,1426.0,True,Cinco de Mayo
4534,48,2024-11-25,SK060,B18,R04,TPR,22.0,21.0,575,398,69.3,1.28,111,1075.25,True,Black Friday
4535,31,2024-07-29,SK060,B18,R04,TPR + Feature,24.0,21.0,575,338,58.8,1.26,1654,6382.5,False,
4536,3,2024-01-15,SK060,B18,R04,TPR,19.0,19.0,575,284,49.4,1.2,1797,3113.62,False,
4537,22,2024-05-27,SK060,B18,R04,Feature,23.0,21.0,575,385,67.0,1.16,1831,958.81,True,Memorial Day
4538,3,2024-01-15,SK060,B18,R05,Display,29.0,29.0,1330,899,67.6,1.26,1142,15717.27,False,
4539,7,2024-02-12,SK060,B18,R05,Feature,10.0,9.0,1330,710,53.4,1.17,189,1828.75,False,
4540,51,2024-12-16,SK060,B18,R05,Feature,32.0,31.0,1330,658,49.5,1.65,1996,12342.4,False,
4541,38,2024-09-16,SK060,B18,R05,Feature,32.0,30.0,1330,1115,83.9,1.36,655,13938.4,False,
4542,37,2024-09-09,SK060,B18,R05,Display,22.0,21.0,1330,1014,76.3,1.07,382,6949.25,True,Labor Day
4543,36,2024-09-02,SK060,B18,R05,TPR + Feature,26.0,22.0,1330,897,67.5,1.55,1611,13745.55,False,
4544,32,2024-08-05,SK060,B18,R05,TPR + Feature,10.0,9.0,1330,925,69.6,1.39,884,5419.75,False,
4545,8,2024-02-19,SK060,B18,R05,TPR,24.0,21.0,1330,903,67.9,1.41,1533,4947.6,False,
4546,9,2024-02-26,SK060,B18,R05,Feature + Display,21.0,20.0,1330,1022,76.9,1.52,400,5376.53,True,Valentine's Day
4547,31,2024-07-29,SK060,B18,R05,TPR,11.0,10.0,1330,1064,80.0,1.23,676,3108.88,False,
4548,46,2024-11-11,SK060,B18,R05,Feature + Display,13.0,13.0,1330,825,62.1,1.66,1904,2420.6,False,
4549,2,2024-01-08,SK060,B18,R05,Feature + Display,26.0,26.0,1330,735,55.3,1.84,164,12275.9,False,
4550,14,2024-04-01,SK060,B18,R06,TPR,14.0,14.0,2280,1887,82.8,1.2,1040,11411.4,True,Easter
4551,20,2024-05-13,SK060,B18,R06,Display,18.0,17.0,2280,1502,65.9,1.44,131,10465.2,False,
4552,48,2024-11-25,SK060,B18,R06,Feature + Display,20.0,21.0,2280,1518,66.6,1.47,552,15390.0,True,Black Friday
4553,22,2024-05-27,SK060,B18,R06,Feature + Display,29.0,25.0,2280,1306,57.3,1.37,1140,4793.7,True,Memorial Day
4554,31,2024-07-29,SK060,B18,R06,Feature,18.0,17.0,2280,1320,57.9,1.14,1101,8413.2,False,
4555,36,2024-09-02,SK060,B18,R07,TPR,10.0,10.0,2000,1200,60.0,1.33,224,6550.0,False,
4556,17,2024-04-22,SK060,B18,R07,TPR + Feature,8.0,7.0,2000,1366,68.3,1.36,1003,5960.0,False,
4557,23,2024-06-03,SK060,B18,R07,TPR + Feature,24.0,21.0,2000,1248,62.4,1.67,1515,3720.0,False,
4558,51,2024-12-16,SK060,B18,R07,Feature,9.0,8.0,2000,1128,56.4,1.22,146,5040.0,False,
4559,37,2024-09-09,SK060,B18,R07,Feature,24.0,25.0,2000,1194,59.7,1.21,188,12120.0,True,Labor Day
4560,5,2024-01-29,SK060,B18,R07,TPR,9.0,9.0,2000,1326,66.3,1.37,661,3195.0,False,
4561,35,2024-08-26,SK060,B18,R07,Feature,17.0,15.0,2000,1116,55.8,1.45,778,9265.0,True,Back to School
4562,22,2024-05-27,SK060,B18,R07,Feature + Display,31.0,29.0,2000,1132,56.6,1.73,776,8680.0,True,Memorial Day
4563,35,2024-08-26,SK060,B18,R08,Feature + Display,28.0,24.0,340,222,65.3,1.48,1002,3046.4,True,Back to School
4564,50,2024-12-09,SK060,B18,R08,Feature,11.0,11.0,340,223,65.7,1.34,14,888.25,True,Christmas
4565,24,2024-06-10,SK060,B18,R08,Feature,29.0,29.0,340,208,61.2,1.21,409,1207.85,False,
4566,31,2024-07-29,SK060,B18,R08,TPR,22.0,22.0,340,208,61.2,1.11,112,392.7,False,
4567,13,2024-03-25,SK060,B18,R08,TPR,10.0,9.0,340,228,67.2,1.13,231,1139.0,False,
4568,23,2024-06-03,SK060,B18,R08,TPR,13.0,13.0,340,214,63.1,1.38,200,331.5,False,
4569,37,2024-09-09,SK060,B18,R08,Display,29.0,27.0,340,215,63.4,1.4,428,2958.0,True,Labor Day
4570,29,2024-07-15,SK060,B18,R08,TPR,28.0,25.0,340,231,68.1,1.34,574,3213.0,False,
4571,36,2024-09-02,SK060,B18,R08,Display,14.0,13.0,340,232,68.3,1.26,61,1154.3,False,
4572,52,2024-12-23,SK060,B18,R09,TPR,32.0,32.0,19000,10431,54.9,1.15,754,296400.0,True,New Year's Eve
4573,51,2024-12-16,SK060,B18,R09,Feature,27.0,25.0,19000,10716,56.4,1.51,407,189810.0,False,
4574,15,2024-04-08,SK060,B18,R09,Feature,20.0,18.0,19000,14934,78.6,1.67,891,108300.0,False,
4575,45,2024-11-04,SK060,B18,R09,TPR,17.0,17.0,19000,13965,73.5,1.02,10,22610.0,False,
4576,47,2024-11-18,SK060,B18,R09,TPR,15.0,15.0,19000,13224,69.6,1.32,898,104737.5,True,Thanksgiving
4577,8,2024-02-19,SK060,B18,R09,Feature + Display,14.0,13.0,19000,15181,79.9,1.82,1204,117040.0,False,
4578,1,2024-01-01,SK060,B18,R09,TPR + Feature,17.0,17.0,19000,10260,54.0,1.27,118,76712.5,False,
4579,36,2024-09-02,SK060,B18,R09,Feature + Display,12.0,11.0,19000,10811,56.9,1.89,160,92340.0,False,
4580,14,2024-04-01,SK060,B18,R09,TPR,16.0,17.0,19000,15466,81.4,1.1,398,102600.0,True,Easter
4581,20,2024-05-13,SK060,B18,R09,TPR + Feature,21.0,19.0,19000,11096,58.4,1.37,430,196507.5,False,
4582,36,2024-09-02,SK060,B18,R10,TPR,15.0,15.0,500,404,80.9,1.21,575,2343.75,False,
4583,30,2024-07-22,SK060,B18,R10,TPR,29.0,30.0,500,327,65.5,1.01,479,6960.0,False,
4584,33,2024-08-12,SK060,B18,R10,Feature,25.0,25.0,500,318,63.6,1.15,421,2750.0,False,
4585,35,2024-08-26,SK060,B18,R10,Display,27.0,26.0,500,347,69.4,1.48,621,6682.5,True,Back to School
4586,49,2024-12-02,SK060,B18,R10,Display,25.0,22.0,500,229,45.9,1.29,393,1687.5,False,
4587,15,2024-04-08,SK060,B18,R10,TPR + Feature,25.0,26.0,500,362,72.4,1.53,533,2875.0,False,
4588,18,2024-04-29,SK060,B18,R10,TPR,30.0,26.0,500,306,61.2,1.02,470,1237.5,True,Cinco de Mayo
4589,44,2024-10-28,SK060,B18,R10,TPR,15.0,13.0,500,273,54.6,1.28,35,2512.5,True,Halloween
4590,9,2024-02-26,SK060,B18,R10,TPR,10.0,9.0,500,335,67.1,1.4,323,312.5,True,Valentine's Day
4591,37,2024-09-09,SK061,B18,R01,TPR + Feature,28.0,28.0,4600,3164,68.8,1.44,2471,37996.0,True,Labor Day
4592,4,2024-01-22,SK061,B18,R01,TPR,28.0,29.0,4600,3160,68.7,1.17,4598,21896.0,True,Super Bowl
4593,17,2024-04-22,SK061,B18,R01,TPR + Feature,29.0,28.0,4600,2433,52.9,1.47,5150,41020.5,False,
4594,22,2024-05-27,SK061,B18,R01,Feature,21.0,19.0,4600,2819,61.3,1.47,3157,10384.5,True,Memorial Day
4595,10,2024-03-04,SK061,B18,R01,Feature,26.0,24.0,4600,2875,62.5,1.42,1312,45448.0,False,
4596,48,2024-11-25,SK061,B18,R01,Feature,16.0,15.0,4600,2663,57.9,1.51,7296,6072.0,True,Black Friday
4597,47,2024-11-18,SK061,B18,R01,TPR,26.0,25.0,4600,3684,80.1,1.2,2469,43056.0,True,Thanksgiving
4598,22,2024-05-27,SK061,B18,R02,Feature,18.0,16.0,2800,1901,67.9,1.29,1255,20916.0,True,Memorial Day
4599,10,2024-03-04,SK061,B18,R02,Feature,31.0,30.0,2800,1803,64.4,1.53,1675,22134.0,False,
4600,29,2024-07-15,SK061,B18,R02,TPR,23.0,24.0,2800,1663,59.4,1.12,1627,31556.0,False,
4601,27,2024-07-01,SK061,B18,R02,TPR,16.0,14.0,2800,2125,75.9,1.24,2527,4144.0,True,July 4th
4602,37,2024-09-09,SK061,B18,R02,Feature + Display,10.0,10.0,2800,2436,87.0,1.49,2408,2310.0,True,Labor Day
4603,45,2024-11-04,SK061,B18,R02,Display,29.0,29.0,2800,1733,61.9,1.23,2413,33901.0,False,
4604,35,2024-08-26,SK061,B18,R02,TPR + Feature,10.0,10.0,2800,1985,70.9,1.59,370,1400.0,True,Back to School
4605,51,2024-12-16,SK061,B18,R02,TPR,10.0,9.0,2800,2273,81.2,1.29,3152,6580.0,False,
4606,44,2024-10-28,SK061,B18,R02,Display,13.0,13.0,2800,2007,71.7,1.55,785,12012.0,True,Halloween
4607,9,2024-02-26,SK061,B18,R02,TPR,23.0,21.0,2800,1979,70.7,1.2,3036,13524.0,True,Valentine's Day
4608,25,2024-06-17,SK061,B18,R02,Feature + Display,10.0,9.0,2800,1562,55.8,1.83,1177,11270.0,False,
4609,23,2024-06-03,SK061,B18,R02,TPR + Feature,24.0,24.0,2800,2044,73.0,1.33,1776,4368.0,False,
4610,33,2024-08-12,SK061,B18,R03,TPR + Feature,21.0,22.0,1900,1286,67.7,1.8,1314,6882.75,False,
4611,32,2024-08-05,SK061,B18,R03,TPR + Feature,9.0,8.0,1900,1322,69.6,1.52,3128,6711.75,False,
4612,2,2024-01-08,SK061,B18,R03,Display,30.0,26.0,1900,1235,65.0,1.5,1792,22087.5,False,
4613,8,2024-02-19,SK061,B18,R03,TPR,20.0,17.0,1900,1411,74.3,1.07,1997,18715.0,False,
4614,49,2024-12-02,SK061,B18,R03,TPR,30.0,26.0,1900,1193,62.8,1.34,1100,19665.0,False,
4615,50,2024-12-09,SK061,B18,R03,TPR,28.0,25.0,1900,1166,61.4,1.17,1425,3990.0,True,Christmas
4616,36,2024-09-02,SK061,B18,R03,Feature + Display,24.0,23.0,1900,1010,53.2,1.65,320,17556.0,False,
4617,45,2024-11-04,SK061,B18,R03,TPR + Feature,19.0,16.0,1900,1337,70.4,1.38,2909,4873.5,False,
4618,15,2024-04-08,SK061,B18,R03,TPR + Feature,30.0,30.0,1900,1278,67.3,1.62,533,11257.5,False,
4619,30,2024-07-22,SK061,B18,R03,Feature + Display,21.0,20.0,1900,1489,78.4,1.91,1121,7381.5,False,
4620,11,2024-03-11,SK061,B18,R04,Feature + Display,24.0,22.0,575,415,72.3,1.6,1221,2863.5,False,
4621,40,2024-09-30,SK061,B18,R04,Feature + Display,8.0,8.0,575,319,55.6,1.44,389,1265.0,False,
4622,48,2024-11-25,SK061,B18,R04,Feature + Display,19.0,17.0,575,392,68.3,1.54,459,2895.12,True,Black Friday
4623,45,2024-11-04,SK061,B18,R04,TPR,22.0,23.0,575,404,70.3,1.34,1706,727.38,False,
4624,32,2024-08-05,SK061,B18,R04,Feature + Display,29.0,28.0,575,269,46.9,1.78,1661,4002.0,False,
4625,10,2024-03-04,SK061,B18,R04,Feature,12.0,10.0,575,347,60.4,1.67,1228,1569.75,False,
4626,47,2024-11-18,SK061,B18,R04,Feature,12.0,10.0,575,390,67.9,1.45,2557,500.25,True,Thanksgiving
4627,18,2024-04-29,SK061,B18,R04,TPR,19.0,18.0,575,445,77.4,1.04,530,4342.69,True,Cinco de Mayo
4628,35,2024-08-26,SK061,B18,R04,Feature + Display,22.0,21.0,575,315,54.9,1.89,2562,4142.88,True,Back to School
4629,30,2024-07-22,SK061,B18,R04,TPR,13.0,13.0,575,355,61.8,1.11,1816,1513.69,False,
4630,29,2024-07-15,SK061,B18,R04,Display,26.0,23.0,575,338,58.9,1.08,114,4746.62,False,
4631,48,2024-11-25,SK061,B18,R05,TPR + Feature,14.0,14.0,1330,985,74.1,1.64,1978,8751.4,True,Black Friday
4632,1,2024-01-01,SK061,B18,R05,Feature + Display,28.0,28.0,1330,804,60.5,1.97,2803,10334.1,False,
4633,21,2024-05-20,SK061,B18,R05,Feature + Display,14.0,12.0,1330,928,69.8,1.44,866,8285.9,False,
4634,14,2024-04-01,SK061,B18,R06,Display,15.0,13.0,2280,1406,61.7,1.46,949,2052.0,True,Easter
4635,47,2024-11-18,SK061,B18,R06,Feature,13.0,12.0,2280,1721,75.5,1.38,317,1556.1,True,Thanksgiving
4636,23,2024-06-03,SK061,B18,R06,TPR,9.0,8.0,2280,1500,65.8,1.4,483,2616.3,False,
4637,21,2024-05-20,SK061,B18,R06,Feature,30.0,26.0,2280,1536,67.4,1.24,388,23598.0,False,
4638,11,2024-03-11,SK061,B18,R06,Feature + Display,22.0,19.0,2280,1324,58.1,1.34,1384,14546.4,False,
4639,36,2024-09-02,SK061,B18,R06,Display,30.0,29.0,2280,1434,62.9,1.08,144,23598.0,False,
4640,10,2024-03-04,SK061,B18,R06,Display,16.0,15.0,2280,1317,57.8,1.05,784,6840.0,False,
4641,29,2024-07-15,SK061,B18,R06,TPR,9.0,8.0,2280,1447,63.5,1.15,964,6463.8,False,
4642,40,2024-09-30,SK061,B18,R06,Feature,19.0,16.0,2280,1568,68.8,1.18,60,18519.3,False,
4643,9,2024-02-26,SK061,B18,R06,TPR,25.0,22.0,2280,1247,54.7,1.34,739,15960.0,True,Valentine's Day
4644,13,2024-03-25,SK061,B18,R06,TPR,17.0,17.0,2280,1306,57.3,1.34,983,1938.0,False,
4645,19,2024-05-06,SK061,B18,R07,Display,17.0,15.0,2000,1344,67.2,1.33,912,16150.0,False,
4646,39,2024-09-23,SK061,B18,R07,Feature,28.0,29.0,2000,1528,76.4,1.27,833,13020.0,False,
4647,28,2024-07-08,SK061,B18,R07,Display,29.0,26.0,2000,1472,73.6,1.32,683,27550.0,False,
4648,37,2024-09-09,SK061,B18,R07,TPR + Feature,18.0,19.0,2000,1212,60.6,1.38,761,12600.0,True,Labor Day
4649,29,2024-07-15,SK061,B18,R07,TPR + Feature,14.0,14.0,2000,1378,68.9,1.66,484,11970.0,False,
4650,48,2024-11-25,SK061,B18,R07,TPR,18.0,15.0,2000,1170,58.5,1.46,1359,4500.0,True,Black Friday
4651,38,2024-09-16,SK061,B18,R07,Feature,19.0,17.0,2000,1626,81.3,1.64,923,16055.0,False,
4652,50,2024-12-09,SK061,B18,R07,Feature,9.0,9.0,2000,1406,70.3,1.38,985,4635.0,True,Christmas
4653,25,2024-06-17,SK061,B18,R07,Feature + Display,25.0,26.0,2000,1100,55.0,1.87,1244,5750.0,False,
4654,32,2024-08-05,SK061,B18,R08,TPR + Feature,18.0,18.0,340,196,57.7,1.71,937,1269.9,False,
4655,31,2024-07-29,SK061,B18,R08,Display,8.0,7.0,340,232,68.5,1.52,668,238.0,False,
4656,39,2024-09-23,SK061,B18,R08,TPR,26.0,27.0,340,261,76.8,1.13,249,574.6,False,
4657,10,2024-03-04,SK061,B18,R08,Display,24.0,23.0,340,151,44.6,1.48,1063,2509.2,False,
4658,18,2024-04-29,SK061,B18,R08,Feature + Display,22.0,21.0,340,218,64.3,1.48,50,3478.2,True,Cinco de Mayo
4659,41,2024-10-07,SK061,B18,R08,Feature,27.0,27.0,340,213,62.8,1.16,434,2662.2,False,
4660,36,2024-09-02,SK061,B18,R08,Feature,15.0,13.0,340,249,73.5,1.21,457,1389.75,False,
4661,13,2024-03-25,SK061,B18,R08,Feature,21.0,21.0,340,166,49.0,1.42,960,517.65,False,
4662,34,2024-08-19,SK061,B18,R08,Feature + Display,25.0,23.0,340,252,74.4,1.64,463,1933.75,False,
4663,2,2024-01-08,SK061,B18,R08,TPR,23.0,21.0,340,235,69.3,1.17,354,1290.3,False,
4664,51,2024-12-16,SK061,B18,R08,TPR,9.0,8.0,340,155,45.7,1.38,571,451.35,False,
4665,52,2024-12-23,SK061,B18,R08,Feature,18.0,16.0,340,184,54.3,1.32,231,1683.0,True,New Year's Eve
4666,20,2024-05-13,SK061,B18,R08,Feature + Display,11.0,11.0,340,221,65.2,1.32,878,1458.6,False,
4667,23,2024-06-03,SK061,B18,R08,Display,20.0,20.0,340,241,70.9,1.51,903,901.0,False,
4668,4,2024-01-22,SK061,B18,R09,Feature + Display,23.0,24.0,19000,11096,58.4,1.65,684,90677.5,True,Super Bowl
4669,28,2024-07-08,SK061,B18,R09,Display,12.0,11.0,19000,11704,61.6,1.05,345,90630.0,False,
4670,1,2024-01-01,SK061,B18,R09,TPR,25.0,25.0,19000,12825,67.5,1.17,97,157937.5,False,
4671,35,2024-08-26,SK061,B18,R09,Feature,15.0,15.0,19000,11913,62.7,1.39,895,111862.5,True,Back to School
4672,32,2024-08-05,SK061,B18,R09,Display,13.0,13.0,19000,11799,62.1,1.2,800,92625.0,False,
4673,6,2024-02-05,SK061,B18,R09,TPR,26.0,23.0,19000,12160,64.0,1.13,386,48165.0,False,
4674,2,2024-01-08,SK061,B18,R09,Feature,30.0,27.0,19000,9956,52.4,1.6,794,175275.0,False,
4675,30,2024-07-22,SK061,B18,R09,TPR + Feature,22.0,21.0,19000,12882,67.8,1.68,729,83600.0,False,
4676,18,2024-04-29,SK061,B18,R09,Display,24.0,24.0,19000,10640,56.0,1.09,339,143640.0,True,Cinco de Mayo
4677,43,2024-10-21,SK061,B18,R09,TPR,12.0,12.0,19000,13281,69.9,1.29,446,108300.0,False,
4678,35,2024-08-26,SK061,B18,R10,TPR + Feature,29.0,28.0,500,399,79.8,1.25,559,1812.5,True,Back to School
4679,52,2024-12-23,SK061,B18,R10,Feature,13.0,12.0,500,257,51.5,1.47,25,422.5,True,New Year's Eve
4680,32,2024-08-05,SK061,B18,R10,Feature + Display,20.0,18.0,500,281,56.3,1.62,502,3600.0,False,
4681,5,2024-01-29,SK061,B18,R10,Feature,19.0,20.0,500,332,66.4,1.18,424,926.25,False,
4682,38,2024-09-16,SK061,B18,R10,Feature,22.0,21.0,500,298,59.6,1.66,758,3107.5,False,
4683,39,2024-09-23,SK061,B18,R10,Feature + Display,22.0,19.0,500,371,74.2,1.86,729,935.0,False,
4684,23,2024-06-03,SK061,B18,R10,TPR,31.0,28.0,500,357,71.5,1.28,537,4223.75,False,
4685,40,2024-09-30,SK061,B18,R10,Feature,28.0,29.0,500,297,59.4,1.56,404,4900.0,False,
4686,3,2024-01-15,SK061,B18,R10,TPR,25.0,24.0,500,282,56.5,1.46,476,3531.25,False,
4687,47,2024-11-18,SK061,B18,R10,TPR,9.0,8.0,500,344,68.9,1.06,321,1676.25,True,Thanksgiving
4688,22,2024-05-27,SK061,B18,R10,Feature + Display,13.0,11.0,500,334,66.8,1.88,111,2096.25,True,Memorial Day
4689,47,2024-11-18,SK062,B18,R01,TPR + Feature,28.0,27.0,4600,3496,76.0,1.52,4142,733090.96,True,Thanksgiving
4690,31,2024-07-29,SK062,B18,R01,TPR,27.0,24.0,4600,3086,67.1,1.41,686,637444.08,False,
4691,2,2024-01-08,SK062,B18,R01,TPR + Feature,11.0,11.0,4600,3583,77.9,1.6,4763,234728.34,False,
4692,51,2024-12-16,SK062,B18,R01,TPR,27.0,28.0,4600,2980,64.8,1.47,4484,698736.78,False,
4693,35,2024-08-26,SK062,B18,R01,TPR,26.0,25.0,4600,3187,69.3,1.42,4812,181002.64,True,Back to School
4694,40,2024-09-30,SK062,B18,R01,TPR + Feature,22.0,19.0,4600,3091,67.2,1.28,2506,439491.36,False,
4695,44,2024-10-28,SK062,B18,R01,TPR,11.0,10.0,4600,3109,67.6,1.3,4703,198104.06,True,Halloween
4696,37,2024-09-09,SK062,B18,R01,TPR,27.0,28.0,4600,3638,79.1,1.26,987,555720.48,True,Labor Day
4697,10,2024-03-04,SK062,B18,R02,Display,21.0,21.0,2800,1764,63.0,1.3,243,112202.16,False,
4698,9,2024-02-26,SK062,B18,R02,Feature,32.0,28.0,2800,1621,57.9,1.28,1983,415645.44,True,Valentine's Day
4699,27,2024-07-01,SK062,B18,R02,Feature,31.0,28.0,2800,1845,65.9,1.48,4588,159920.32,True,July 4th
4700,18,2024-04-29,SK062,B18,R02,Feature,17.0,15.0,2800,1856,66.3,1.13,687,274057.0,True,Cinco de Mayo
4701,49,2024-12-02,SK062,B18,R02,Feature + Display,20.0,18.0,2800,1825,65.2,1.76,882,81065.6,False,
4702,12,2024-03-18,SK062,B18,R02,TPR,28.0,28.0,2800,1646,58.8,1.05,2133,252777.28,False,
4703,22,2024-05-27,SK062,B18,R02,TPR,24.0,23.0,2800,1556,55.6,1.47,2833,256462.08,True,Memorial Day
4704,37,2024-09-09,SK062,B18,R02,Feature + Display,30.0,31.0,2800,1388,49.6,1.78,2636,295705.2,True,Labor Day
4705,36,2024-09-02,SK062,B18,R02,Feature + Display,9.0,9.0,2800,1433,51.2,1.81,5366,109438.56,False,
4706,23,2024-06-03,SK062,B18,R02,TPR + Feature,21.0,18.0,2800,1876,67.0,1.39,215,359820.72,False,
4707,14,2024-04-01,SK062,B18,R02,Display,9.0,9.0,2800,1778,63.5,1.31,3683,127678.32,True,Easter
4708,33,2024-08-12,SK062,B18,R02,Display,12.0,12.0,2800,1696,60.6,1.19,383,114965.76,False,
4709,31,2024-07-29,SK062,B18,R02,Display,15.0,16.0,2800,1526,54.5,1.22,565,95344.2,False,
4710,28,2024-07-08,SK062,B18,R03,Feature,23.0,21.0,1900,1366,71.9,1.55,3261,191218.09,False,
4711,51,2024-12-16,SK062,B18,R03,TPR + Feature,23.0,21.0,1900,1111,58.5,1.26,2127,166776.68,False,
4712,6,2024-02-05,SK062,B18,R03,Feature,23.0,23.0,1900,936,49.3,1.17,1412,93452.45,False,
4713,10,2024-03-04,SK062,B18,R03,Display,9.0,9.0,1900,1303,68.6,1.21,1317,86076.27,False,
4714,49,2024-12-02,SK062,B18,R04,TPR,27.0,24.0,575,380,66.1,1.43,1909,72529.69,False,
4715,32,2024-08-05,SK062,B18,R04,TPR,29.0,30.0,575,396,68.9,1.13,479,88874.41,False,
4716,44,2024-10-28,SK062,B18,R04,TPR,31.0,27.0,575,373,64.9,1.23,268,68027.33,True,Halloween
4717,31,2024-07-29,SK062,B18,R04,Feature,12.0,12.0,575,376,65.5,1.55,225,34505.52,False,
4718,38,2024-09-16,SK062,B18,R05,Feature,15.0,15.0,1330,696,52.4,1.19,482,80731.67,False,
4719,39,2024-09-23,SK062,B18,R05,Feature + Display,28.0,27.0,1330,852,64.1,1.93,1137,220535.28,False,
4720,30,2024-07-22,SK062,B18,R05,Feature + Display,8.0,8.0,1330,992,74.6,1.7,942,69311.09,False,
