ms_id,fiscal_week,week_start_date,brand_id,brand_name,business_unit,retailer_id,entity_type,dollar_share_pct,unit_share_pct,dollar_sales,category_size_dollars,yoy_share_chg
22758,51,2024-12-16,,Hellmann's,Condiments & Sauces,R08,Competitor,0.0,0.0,0.0,16.64,-1.15
22759,51,2024-12-16,,Private Label,Condiments & Sauces,R08,Competitor,0.0,0.0,0.0,16.64,0.14
22760,51,2024-12-16,,Annie's,Condiments & Sauces,R08,Competitor,0.0,0.0,0.0,16.64,0.43
22761,51,2024-12-16,B01,Heinz Ketchup,Condiments & Sauces,R09,KHC Brand,29.7,30.5,4.46,15.01,-0.04
22762,51,2024-12-16,B02,Heinz Mustard,Condiments & Sauces,R09,KHC Brand,17.5,18.7,2.63,15.01,0.13
22763,51,2024-12-16,B03,Heinz Mayonnaise,Condiments & Sauces,R09,KHC Brand,8.2,7.9,1.23,15.01,-1.51
22764,51,2024-12-16,B04,A.1. Steak Sauce,Condiments & Sauces,R09,KHC Brand,42.6,38.4,6.39,15.01,-1.19
22765,51,2024-12-16,B05,Grey Poupon,Condiments & Sauces,R09,KHC Brand,21.0,20.9,3.15,15.01,0.17
22766,51,2024-12-16,,Hunt's,Condiments & Sauces,R09,Competitor,1.8,1.9,0.27,15.01,0.11
22767,51,2024-12-16,,French's,Condiments & Sauces,R09,Competitor,0.0,0.0,0.0,15.01,-0.21
22768,51,2024-12-16,,Hellmann's,Condiments & Sauces,R09,Competitor,0.0,0.0,0.0,15.01,-0.19
22769,51,2024-12-16,,Private Label,Condiments & Sauces,R09,Competitor,0.0,0.0,0.0,15.01,0.5
22770,51,2024-12-16,,Annie's,Condiments & Sauces,R09,Competitor,0.0,0.0,0.0,15.01,-0.5
22771,51,2024-12-16,B01,Heinz Ketchup,Condiments & Sauces,R10,KHC Brand,29.8,32.7,3.29,11.03,0.13
22772,51,2024-12-16,B02,Heinz Mustard,Condiments & Sauces,R10,KHC Brand,18.8,20.1,2.07,11.03,-1.16
22773,51,2024-12-16,B03,Heinz Mayonnaise,Condiments & Sauces,R10,KHC Brand,9.9,9.5,1.09,11.03,0.07
22774,51,2024-12-16,B04,A.1. Steak Sauce,Condiments & Sauces,R10,KHC Brand,43.3,46.0,4.78,11.03,0.56
22775,51,2024-12-16,B05,Grey Poupon,Condiments & Sauces,R10,KHC Brand,21.0,20.4,2.32,11.03,0.28
22776,51,2024-12-16,,Hunt's,Condiments & Sauces,R10,Competitor,2.2,2.1,0.24,11.03,-0.53
22777,51,2024-12-16,,French's,Condiments & Sauces,R10,Competitor,0.0,0.0,0.0,11.03,0.35
22778,51,2024-12-16,,Hellmann's,Condiments & Sauces,R10,Competitor,2.6,2.6,0.29,11.03,-0.07
22779,51,2024-12-16,,Private Label,Condiments & Sauces,R10,Competitor,0.0,0.0,0.0,11.03,0.21
22780,51,2024-12-16,,Annie's,Condiments & Sauces,R10,Competitor,1.0,1.1,0.11,11.03,0.16
22781,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R01,KHC Brand,27.6,29.6,31.7,114.86,1.76
22782,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R01,KHC Brand,20.6,19.7,23.66,114.86,-0.11
22783,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R01,KHC Brand,9.8,10.1,11.26,114.86,-0.46
22784,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R01,KHC Brand,43.0,41.0,49.39,114.86,0.38
22785,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R01,KHC Brand,23.0,21.6,26.42,114.86,0.28
22786,52,2024-12-23,,Hunt's,Condiments & Sauces,R01,Competitor,1.8,1.7,2.07,114.86,-0.76
22787,52,2024-12-23,,French's,Condiments & Sauces,R01,Competitor,0.0,0.0,0.0,114.86,-0.02
22788,52,2024-12-23,,Hellmann's,Condiments & Sauces,R01,Competitor,0.0,0.0,0.0,114.86,-1.44
22789,52,2024-12-23,,Private Label,Condiments & Sauces,R01,Competitor,0.4,0.4,0.46,114.86,-0.73
22790,52,2024-12-23,,Annie's,Condiments & Sauces,R01,Competitor,0.2,0.2,0.23,114.86,-0.0
22791,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R02,KHC Brand,27.3,24.9,19.86,72.74,0.02
22792,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R02,KHC Brand,17.4,16.6,12.66,72.74,-1.2
22793,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R02,KHC Brand,12.1,11.2,8.8,72.74,0.98
22794,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R02,KHC Brand,42.4,45.3,30.84,72.74,1.11
22795,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R02,KHC Brand,23.0,24.1,16.73,72.74,-0.52
22796,52,2024-12-23,,Hunt's,Condiments & Sauces,R02,Competitor,0.1,0.1,0.07,72.74,1.31
22797,52,2024-12-23,,French's,Condiments & Sauces,R02,Competitor,0.0,0.0,0.0,72.74,-0.13
22798,52,2024-12-23,,Hellmann's,Condiments & Sauces,R02,Competitor,2.0,1.9,1.45,72.74,0.48
22799,52,2024-12-23,,Private Label,Condiments & Sauces,R02,Competitor,0.0,0.0,0.0,72.74,1.36
22800,52,2024-12-23,,Annie's,Condiments & Sauces,R02,Competitor,0.1,0.1,0.07,72.74,-0.31
22801,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R03,KHC Brand,27.5,28.2,13.46,48.95,1.07
22802,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R03,KHC Brand,16.4,16.2,8.03,48.95,-0.26
22803,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R03,KHC Brand,13.2,12.5,6.46,48.95,0.51
22804,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R03,KHC Brand,44.5,42.4,21.78,48.95,0.93
22805,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R03,KHC Brand,20.7,21.8,10.13,48.95,0.4
22806,52,2024-12-23,,Hunt's,Condiments & Sauces,R03,Competitor,0.0,0.0,0.0,48.95,0.31
22807,52,2024-12-23,,French's,Condiments & Sauces,R03,Competitor,0.0,0.0,0.0,48.95,-0.19
22808,52,2024-12-23,,Hellmann's,Condiments & Sauces,R03,Competitor,0.0,0.0,0.0,48.95,-0.58
22809,52,2024-12-23,,Private Label,Condiments & Sauces,R03,Competitor,0.0,0.0,0.0,48.95,-0.3
22810,52,2024-12-23,,Annie's,Condiments & Sauces,R03,Competitor,1.8,1.7,0.88,48.95,-0.77
22811,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R04,KHC Brand,26.8,27.0,10.06,37.53,0.11
22812,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R04,KHC Brand,19.4,19.5,7.28,37.53,-0.16
22813,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R04,KHC Brand,12.3,13.0,4.62,37.53,-0.09
22814,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R04,KHC Brand,41.7,44.0,15.65,37.53,0.6
22815,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R04,KHC Brand,23.9,24.1,8.97,37.53,0.48
22816,52,2024-12-23,,Hunt's,Condiments & Sauces,R04,Competitor,0.3,0.3,0.11,37.53,-1.26
22817,52,2024-12-23,,French's,Condiments & Sauces,R04,Competitor,0.0,0.0,0.0,37.53,-0.97
22818,52,2024-12-23,,Hellmann's,Condiments & Sauces,R04,Competitor,0.7,0.8,0.26,37.53,-0.56
22819,52,2024-12-23,,Private Label,Condiments & Sauces,R04,Competitor,3.1,3.2,1.16,37.53,0.78
22820,52,2024-12-23,,Annie's,Condiments & Sauces,R04,Competitor,1.2,1.1,0.45,37.53,-1.33
22821,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R05,KHC Brand,27.3,26.7,8.42,30.83,0.87
22822,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R05,KHC Brand,18.0,18.3,5.55,30.83,0.42
22823,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R05,KHC Brand,9.5,8.9,2.93,30.83,-1.25
22824,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R05,KHC Brand,41.6,38.3,12.82,30.83,0.48
22825,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R05,KHC Brand,19.9,20.9,6.13,30.83,0.56
22826,52,2024-12-23,,Hunt's,Condiments & Sauces,R05,Competitor,1.0,1.0,0.31,30.83,0.68
22827,52,2024-12-23,,French's,Condiments & Sauces,R05,Competitor,0.0,0.0,0.0,30.83,0.9
22828,52,2024-12-23,,Hellmann's,Condiments & Sauces,R05,Competitor,0.0,0.0,0.0,30.83,-1.74
22829,52,2024-12-23,,Private Label,Condiments & Sauces,R05,Competitor,0.2,0.2,0.06,30.83,0.46
22830,52,2024-12-23,,Annie's,Condiments & Sauces,R05,Competitor,0.0,0.0,0.0,30.83,0.0
22831,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R06,KHC Brand,30.1,29.9,9.15,30.39,1.13
22832,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R06,KHC Brand,19.4,18.3,5.9,30.39,-0.18
22833,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R06,KHC Brand,11.1,11.5,3.37,30.39,-0.3
22834,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R06,KHC Brand,42.1,41.4,12.8,30.39,0.61
22835,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R06,KHC Brand,20.7,21.0,6.29,30.39,-0.47
22836,52,2024-12-23,,Hunt's,Condiments & Sauces,R06,Competitor,1.4,1.5,0.43,30.39,-0.32
22837,52,2024-12-23,,French's,Condiments & Sauces,R06,Competitor,0.4,0.4,0.12,30.39,0.31
22838,52,2024-12-23,,Hellmann's,Condiments & Sauces,R06,Competitor,0.0,0.0,0.0,30.39,-0.87
22839,52,2024-12-23,,Private Label,Condiments & Sauces,R06,Competitor,3.3,3.2,1.0,30.39,0.12
22840,52,2024-12-23,,Annie's,Condiments & Sauces,R06,Competitor,1.9,1.9,0.58,30.39,-0.38
22841,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R07,KHC Brand,29.0,28.5,7.82,26.95,0.97
22842,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R07,KHC Brand,18.7,18.1,5.04,26.95,0.04
22843,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R07,KHC Brand,9.9,10.0,2.67,26.95,-1.61
22844,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R07,KHC Brand,44.7,43.8,12.05,26.95,0.02
22845,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R07,KHC Brand,25.8,23.5,6.95,26.95,0.47
22846,52,2024-12-23,,Hunt's,Condiments & Sauces,R07,Competitor,0.0,0.0,0.0,26.95,-0.33
22847,52,2024-12-23,,French's,Condiments & Sauces,R07,Competitor,3.2,3.2,0.86,26.95,0.94
22848,52,2024-12-23,,Hellmann's,Condiments & Sauces,R07,Competitor,1.9,2.0,0.51,26.95,-1.41
22849,52,2024-12-23,,Private Label,Condiments & Sauces,R07,Competitor,0.0,0.0,0.0,26.95,0.83
22850,52,2024-12-23,,Annie's,Condiments & Sauces,R07,Competitor,1.2,1.2,0.32,26.95,1.05
22851,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R08,KHC Brand,28.4,30.7,4.84,17.05,-0.76
22852,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R08,KHC Brand,18.7,19.2,3.19,17.05,0.37
22853,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R08,KHC Brand,10.2,9.5,1.74,17.05,-1.0
22854,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R08,KHC Brand,43.0,43.8,7.33,17.05,-0.68
22855,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R08,KHC Brand,25.1,27.3,4.28,17.05,1.31
22856,52,2024-12-23,,Hunt's,Condiments & Sauces,R08,Competitor,1.6,1.6,0.27,17.05,1.15
22857,52,2024-12-23,,French's,Condiments & Sauces,R08,Competitor,1.2,1.1,0.2,17.05,-0.38
22858,52,2024-12-23,,Hellmann's,Condiments & Sauces,R08,Competitor,3.2,3.0,0.55,17.05,0.23
22859,52,2024-12-23,,Private Label,Condiments & Sauces,R08,Competitor,0.0,0.0,0.0,17.05,-1.01
22860,52,2024-12-23,,Annie's,Condiments & Sauces,R08,Competitor,0.0,0.0,0.0,17.05,0.72
22861,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R09,KHC Brand,28.4,30.1,4.03,14.19,1.42
22862,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R09,KHC Brand,19.2,19.2,2.72,14.19,0.64
22863,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R09,KHC Brand,10.4,10.1,1.48,14.19,-0.36
22864,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R09,KHC Brand,39.9,37.3,5.66,14.19,-0.61
22865,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R09,KHC Brand,21.2,22.6,3.01,14.19,-0.15
22866,52,2024-12-23,,Hunt's,Condiments & Sauces,R09,Competitor,4.0,3.7,0.57,14.19,-0.64
22867,52,2024-12-23,,French's,Condiments & Sauces,R09,Competitor,2.7,2.7,0.38,14.19,-1.08
22868,52,2024-12-23,,Hellmann's,Condiments & Sauces,R09,Competitor,0.0,0.0,0.0,14.19,-0.03
22869,52,2024-12-23,,Private Label,Condiments & Sauces,R09,Competitor,2.0,1.9,0.28,14.19,-0.19
22870,52,2024-12-23,,Annie's,Condiments & Sauces,R09,Competitor,0.0,0.0,0.0,14.19,0.41
22871,52,2024-12-23,B01,Heinz Ketchup,Condiments & Sauces,R10,KHC Brand,28.8,29.2,3.04,10.56,-1.16
22872,52,2024-12-23,B02,Heinz Mustard,Condiments & Sauces,R10,KHC Brand,20.5,18.8,2.16,10.56,0.28
22873,52,2024-12-23,B03,Heinz Mayonnaise,Condiments & Sauces,R10,KHC Brand,11.7,12.4,1.24,10.56,0.16
22874,52,2024-12-23,B04,A.1. Steak Sauce,Condiments & Sauces,R10,KHC Brand,39.9,40.2,4.21,10.56,-1.19
22875,52,2024-12-23,B05,Grey Poupon,Condiments & Sauces,R10,KHC Brand,24.8,27.0,2.62,10.56,-0.26
22876,52,2024-12-23,,Hunt's,Condiments & Sauces,R10,Competitor,0.0,0.0,0.0,10.56,-0.44
22877,52,2024-12-23,,French's,Condiments & Sauces,R10,Competitor,0.5,0.5,0.05,10.56,-0.71
22878,52,2024-12-23,,Hellmann's,Condiments & Sauces,R10,Competitor,0.0,0.0,0.0,10.56,-0.34
22879,52,2024-12-23,,Private Label,Condiments & Sauces,R10,Competitor,0.9,0.8,0.1,10.56,0.3
22880,52,2024-12-23,,Annie's,Condiments & Sauces,R10,Competitor,0.0,0.0,0.0,10.56,-1.65
22881,1,2024-01-01,B12,Oscar Mayer,Meats,R01,KHC Brand,22.8,24.1,17.63,77.34,0.52
22882,1,2024-01-01,,Ball Park,Meats,R01,Competitor,16.6,16.5,12.84,77.34,-0.27
22883,1,2024-01-01,,Hebrew National,Meats,R01,Competitor,18.7,16.9,14.46,77.34,0.71
22884,1,2024-01-01,,Nathan's,Meats,R01,Competitor,20.6,21.3,15.93,77.34,-1.15
22885,1,2024-01-01,,Private Label,Meats,R01,Competitor,23.4,25.6,18.1,77.34,-0.2
22886,1,2024-01-01,B12,Oscar Mayer,Meats,R02,KHC Brand,22.4,22.9,9.59,42.82,-0.12
22887,1,2024-01-01,,Ball Park,Meats,R02,Competitor,17.7,19.0,7.58,42.82,-0.6
22888,1,2024-01-01,,Hebrew National,Meats,R02,Competitor,15.7,14.8,6.72,42.82,-1.75
22889,1,2024-01-01,,Nathan's,Meats,R02,Competitor,18.9,20.1,8.09,42.82,-0.73
22890,1,2024-01-01,,Private Label,Meats,R02,Competitor,18.8,18.5,8.05,42.82,-0.94
22891,1,2024-01-01,B12,Oscar Mayer,Meats,R03,KHC Brand,24.7,26.2,7.56,30.59,0.28
22892,1,2024-01-01,,Ball Park,Meats,R03,Competitor,18.9,18.7,5.78,30.59,0.86
22893,1,2024-01-01,,Hebrew National,Meats,R03,Competitor,23.2,22.6,7.1,30.59,-1.23
22894,1,2024-01-01,,Nathan's,Meats,R03,Competitor,19.5,19.5,5.97,30.59,-0.52
22895,1,2024-01-01,,Private Label,Meats,R03,Competitor,20.0,21.4,6.12,30.59,-0.05
22896,1,2024-01-01,B12,Oscar Mayer,Meats,R04,KHC Brand,20.0,21.9,5.48,27.38,0.8
22897,1,2024-01-01,,Ball Park,Meats,R04,Competitor,19.9,20.4,5.45,27.38,0.08
22898,1,2024-01-01,,Hebrew National,Meats,R04,Competitor,21.7,20.3,5.94,27.38,0.48
22899,1,2024-01-01,,Nathan's,Meats,R04,Competitor,18.9,18.2,5.18,27.38,-0.43
22900,1,2024-01-01,,Private Label,Meats,R04,Competitor,19.3,19.5,5.28,27.38,-1.1
22901,1,2024-01-01,B12,Oscar Mayer,Meats,R05,KHC Brand,21.1,22.4,4.64,21.97,0.37
22902,1,2024-01-01,,Ball Park,Meats,R05,Competitor,17.7,19.3,3.89,21.97,-0.12
22903,1,2024-01-01,,Hebrew National,Meats,R05,Competitor,21.6,21.5,4.75,21.97,0.68
22904,1,2024-01-01,,Nathan's,Meats,R05,Competitor,16.3,16.5,3.58,21.97,-2.27
22905,1,2024-01-01,,Private Label,Meats,R05,Competitor,19.5,19.1,4.28,21.97,-0.54
22906,1,2024-01-01,B12,Oscar Mayer,Meats,R06,KHC Brand,19.4,20.5,3.78,19.5,-0.22
22907,1,2024-01-01,,Ball Park,Meats,R06,Competitor,18.9,17.4,3.69,19.5,-0.87
22908,1,2024-01-01,,Hebrew National,Meats,R06,Competitor,18.6,17.6,3.63,19.5,-0.19
22909,1,2024-01-01,,Nathan's,Meats,R06,Competitor,15.7,15.9,3.06,19.5,-0.33
22910,1,2024-01-01,,Private Label,Meats,R06,Competitor,25.9,23.5,5.05,19.5,0.46
22911,1,2024-01-01,B12,Oscar Mayer,Meats,R07,KHC Brand,20.7,19.7,3.5,16.92,0.86
22912,1,2024-01-01,,Ball Park,Meats,R07,Competitor,22.7,24.1,3.84,16.92,0.03
22913,1,2024-01-01,,Hebrew National,Meats,R07,Competitor,17.5,16.6,2.96,16.92,-0.85
22914,1,2024-01-01,,Nathan's,Meats,R07,Competitor,18.0,19.6,3.04,16.92,-1.48
22915,1,2024-01-01,,Private Label,Meats,R07,Competitor,21.9,23.8,3.7,16.92,1.48
22916,1,2024-01-01,B12,Oscar Mayer,Meats,R08,KHC Brand,21.4,22.3,2.21,10.32,-0.56
22917,1,2024-01-01,,Ball Park,Meats,R08,Competitor,21.0,20.7,2.17,10.32,0.73
22918,1,2024-01-01,,Hebrew National,Meats,R08,Competitor,18.3,19.0,1.89,10.32,0.01
22919,1,2024-01-01,,Nathan's,Meats,R08,Competitor,16.2,15.1,1.67,10.32,-0.1
22920,1,2024-01-01,,Private Label,Meats,R08,Competitor,17.6,17.7,1.82,10.32,0.04
22921,1,2024-01-01,B12,Oscar Mayer,Meats,R09,KHC Brand,20.5,21.0,2.12,10.36,0.01
22922,1,2024-01-01,,Ball Park,Meats,R09,Competitor,24.2,24.6,2.51,10.36,-0.12
22923,1,2024-01-01,,Hebrew National,Meats,R09,Competitor,20.8,19.6,2.15,10.36,-0.33
22924,1,2024-01-01,,Nathan's,Meats,R09,Competitor,16.4,15.8,1.7,10.36,-0.71
22925,1,2024-01-01,,Private Label,Meats,R09,Competitor,18.8,17.8,1.95,10.36,0.26
22926,1,2024-01-01,B12,Oscar Mayer,Meats,R10,KHC Brand,21.9,20.7,1.44,6.56,0.25
22927,1,2024-01-01,,Ball Park,Meats,R10,Competitor,21.3,21.5,1.4,6.56,-1.12
22928,1,2024-01-01,,Hebrew National,Meats,R10,Competitor,23.6,23.0,1.55,6.56,-1.54
22929,1,2024-01-01,,Nathan's,Meats,R10,Competitor,16.9,15.6,1.11,6.56,0.1
22930,1,2024-01-01,,Private Label,Meats,R10,Competitor,17.3,17.6,1.13,6.56,-0.16
22931,2,2024-01-08,B12,Oscar Mayer,Meats,R01,KHC Brand,20.2,21.5,14.14,70.0,0.41
22932,2,2024-01-08,,Ball Park,Meats,R01,Competitor,19.9,19.5,13.93,70.0,-0.66
22933,2,2024-01-08,,Hebrew National,Meats,R01,Competitor,19.9,19.0,13.93,70.0,1.42
22934,2,2024-01-08,,Nathan's,Meats,R01,Competitor,19.8,18.2,13.86,70.0,-1.31
22935,2,2024-01-08,,Private Label,Meats,R01,Competitor,16.3,15.8,11.41,70.0,-0.74
22936,2,2024-01-08,B12,Oscar Mayer,Meats,R02,KHC Brand,21.7,23.5,10.39,47.87,1.16
22937,2,2024-01-08,,Ball Park,Meats,R02,Competitor,21.4,23.3,10.24,47.87,-0.82
22938,2,2024-01-08,,Hebrew National,Meats,R02,Competitor,16.9,17.8,8.09,47.87,-0.37
22939,2,2024-01-08,,Nathan's,Meats,R02,Competitor,19.4,18.7,9.29,47.87,-0.52
22940,2,2024-01-08,,Private Label,Meats,R02,Competitor,20.9,20.8,10.0,47.87,-0.95
22941,2,2024-01-08,B12,Oscar Mayer,Meats,R03,KHC Brand,21.0,21.0,6.16,29.33,0.23
22942,2,2024-01-08,,Ball Park,Meats,R03,Competitor,16.6,15.9,4.87,29.33,0.06
22943,2,2024-01-08,,Hebrew National,Meats,R03,Competitor,21.7,20.7,6.36,29.33,0.41
22944,2,2024-01-08,,Nathan's,Meats,R03,Competitor,19.7,21.5,5.78,29.33,-1.08
22945,2,2024-01-08,,Private Label,Meats,R03,Competitor,18.0,16.3,5.28,29.33,-0.37
22946,2,2024-01-08,B12,Oscar Mayer,Meats,R04,KHC Brand,21.5,21.4,5.4,25.13,-0.8
22947,2,2024-01-08,,Ball Park,Meats,R04,Competitor,20.3,20.2,5.1,25.13,-0.7
22948,2,2024-01-08,,Hebrew National,Meats,R04,Competitor,19.0,17.4,4.77,25.13,0.32
22949,2,2024-01-08,,Nathan's,Meats,R04,Competitor,14.7,15.7,3.69,25.13,-0.24
22950,2,2024-01-08,,Private Label,Meats,R04,Competitor,19.2,18.0,4.82,25.13,-1.05
22951,2,2024-01-08,B12,Oscar Mayer,Meats,R05,KHC Brand,24.1,26.3,4.89,20.27,-0.85
22952,2,2024-01-08,,Ball Park,Meats,R05,Competitor,20.5,18.9,4.16,20.27,0.35
22953,2,2024-01-08,,Hebrew National,Meats,R05,Competitor,19.7,19.5,3.99,20.27,-1.09
22954,2,2024-01-08,,Nathan's,Meats,R05,Competitor,20.4,22.3,4.14,20.27,-0.77
22955,2,2024-01-08,,Private Label,Meats,R05,Competitor,14.5,13.3,2.94,20.27,-0.28
22956,2,2024-01-08,B12,Oscar Mayer,Meats,R06,KHC Brand,21.5,22.9,4.34,20.18,0.6
22957,2,2024-01-08,,Ball Park,Meats,R06,Competitor,18.2,19.3,3.67,20.18,1.26
22958,2,2024-01-08,,Hebrew National,Meats,R06,Competitor,19.6,18.7,3.96,20.18,0.55
22959,2,2024-01-08,,Nathan's,Meats,R06,Competitor,21.0,19.8,4.24,20.18,0.19
22960,2,2024-01-08,,Private Label,Meats,R06,Competitor,22.0,23.0,4.44,20.18,-0.4
22961,2,2024-01-08,B12,Oscar Mayer,Meats,R07,KHC Brand,22.2,22.5,3.4,15.32,-0.06
22962,2,2024-01-08,,Ball Park,Meats,R07,Competitor,19.3,19.1,2.96,15.32,-0.72
22963,2,2024-01-08,,Hebrew National,Meats,R07,Competitor,19.3,19.2,2.96,15.32,0.89
22964,2,2024-01-08,,Nathan's,Meats,R07,Competitor,20.8,20.9,3.19,15.32,0.14
22965,2,2024-01-08,,Private Label,Meats,R07,Competitor,18.2,20.0,2.79,15.32,-0.7
22966,2,2024-01-08,B12,Oscar Mayer,Meats,R08,KHC Brand,20.2,20.5,2.29,11.35,1.04
22967,2,2024-01-08,,Ball Park,Meats,R08,Competitor,21.7,21.9,2.46,11.35,-1.43
22968,2,2024-01-08,,Hebrew National,Meats,R08,Competitor,21.9,19.8,2.49,11.35,0.77
22969,2,2024-01-08,,Nathan's,Meats,R08,Competitor,20.4,20.7,2.32,11.35,1.08
22970,2,2024-01-08,,Private Label,Meats,R08,Competitor,17.9,16.9,2.03,11.35,-0.02
22971,2,2024-01-08,B12,Oscar Mayer,Meats,R09,KHC Brand,23.4,24.2,2.6,11.11,0.53
22972,2,2024-01-08,,Ball Park,Meats,R09,Competitor,22.9,23.6,2.54,11.11,-0.71
22973,2,2024-01-08,,Hebrew National,Meats,R09,Competitor,17.2,17.5,1.91,11.11,-0.72
22974,2,2024-01-08,,Nathan's,Meats,R09,Competitor,18.6,19.0,2.07,11.11,1.56
22975,2,2024-01-08,,Private Label,Meats,R09,Competitor,17.9,18.1,1.99,11.11,-0.4
22976,2,2024-01-08,B12,Oscar Mayer,Meats,R10,KHC Brand,19.5,20.4,1.3,6.66,-0.49
22977,2,2024-01-08,,Ball Park,Meats,R10,Competitor,20.4,21.0,1.36,6.66,-1.98
22978,2,2024-01-08,,Hebrew National,Meats,R10,Competitor,19.7,21.6,1.31,6.66,-0.92
22979,2,2024-01-08,,Nathan's,Meats,R10,Competitor,20.6,22.1,1.37,6.66,0.71
22980,2,2024-01-08,,Private Label,Meats,R10,Competitor,19.2,18.2,1.28,6.66,-0.09
22981,3,2024-01-15,B12,Oscar Mayer,Meats,R01,KHC Brand,20.6,18.8,14.01,68.02,0.77
22982,3,2024-01-15,,Ball Park,Meats,R01,Competitor,19.3,17.6,13.13,68.02,0.64
22983,3,2024-01-15,,Hebrew National,Meats,R01,Competitor,20.3,19.1,13.81,68.02,1.07
22984,3,2024-01-15,,Nathan's,Meats,R01,Competitor,20.9,18.8,14.22,68.02,-0.13
22985,3,2024-01-15,,Private Label,Meats,R01,Competitor,21.7,23.9,14.76,68.02,1.18
22986,3,2024-01-15,B12,Oscar Mayer,Meats,R02,KHC Brand,23.7,26.0,11.43,48.21,1.88
22987,3,2024-01-15,,Ball Park,Meats,R02,Competitor,18.9,17.3,9.11,48.21,0.02
22988,3,2024-01-15,,Hebrew National,Meats,R02,Competitor,18.5,16.7,8.92,48.21,-0.92
22989,3,2024-01-15,,Nathan's,Meats,R02,Competitor,20.3,20.6,9.79,48.21,-2.17
22990,3,2024-01-15,,Private Label,Meats,R02,Competitor,19.9,20.0,9.59,48.21,0.9
22991,3,2024-01-15,B12,Oscar Mayer,Meats,R03,KHC Brand,22.5,21.1,6.5,28.89,0.61
22992,3,2024-01-15,,Ball Park,Meats,R03,Competitor,15.7,14.7,4.54,28.89,1.13
22993,3,2024-01-15,,Hebrew National,Meats,R03,Competitor,18.6,20.5,5.37,28.89,0.25
22994,3,2024-01-15,,Nathan's,Meats,R03,Competitor,18.5,20.0,5.34,28.89,-0.34
22995,3,2024-01-15,,Private Label,Meats,R03,Competitor,21.0,22.6,6.07,28.89,0.79
22996,3,2024-01-15,B12,Oscar Mayer,Meats,R04,KHC Brand,20.9,18.9,5.79,27.69,0.14
22997,3,2024-01-15,,Ball Park,Meats,R04,Competitor,17.5,17.1,4.85,27.69,0.65
22998,3,2024-01-15,,Hebrew National,Meats,R04,Competitor,15.5,16.5,4.29,27.69,-1.34
22999,3,2024-01-15,,Nathan's,Meats,R04,Competitor,15.1,14.4,4.18,27.69,-0.45
23000,3,2024-01-15,,Private Label,Meats,R04,Competitor,19.5,20.7,5.4,27.69,0.1
