dist_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,acv_pct,tdp,velocity_per_tdp,store_count_dist,numeric_dist_pct,acv_gap_pct
31237,4,2024-01-22,SK061,B18,R07,20.0,19.5,0.05,1540,20.7,75.0
31238,4,2024-01-22,SK061,B18,R08,20.0,17.8,0.04,261,18.3,75.0
31239,4,2024-01-22,SK061,B18,R09,20.0,21.2,0.04,14630,24.2,75.0
31240,4,2024-01-22,SK061,B18,R10,20.0,21.5,0.01,385,15.8,75.0
31241,5,2024-01-29,SK061,B18,R01,20.0,17.1,0.25,3542,22.6,75.0
31242,5,2024-01-29,SK061,B18,R02,20.0,18.4,0.14,2156,15.6,75.0
31243,5,2024-01-29,SK061,B18,R03,20.0,19.6,0.08,1463,24.5,75.0
31244,5,2024-01-29,SK061,B18,R04,20.0,19.2,0.06,442,17.9,75.0
31245,5,2024-01-29,SK061,B18,R05,20.0,20.0,0.07,1024,16.0,75.0
31246,5,2024-01-29,SK061,B18,R06,20.0,17.0,0.06,1755,18.2,75.0
31247,5,2024-01-29,SK061,B18,R07,20.0,20.1,0.02,1540,16.7,75.0
31248,5,2024-01-29,SK061,B18,R08,20.0,21.5,0.02,261,19.1,75.0
31249,5,2024-01-29,SK061,B18,R09,20.0,19.4,0.02,14630,20.0,75.0
31250,5,2024-01-29,SK061,B18,R10,20.0,17.2,0.01,385,19.5,75.0
31251,6,2024-02-05,SK061,B18,R01,20.0,19.6,0.22,3542,19.4,75.0
31252,6,2024-02-05,SK061,B18,R02,20.0,18.7,0.12,2156,21.9,75.0
31253,6,2024-02-05,SK061,B18,R03,20.0,17.8,0.07,1463,18.3,75.0
31254,6,2024-02-05,SK061,B18,R04,20.0,21.5,0.07,442,17.2,75.0
31255,6,2024-02-05,SK061,B18,R05,20.0,21.0,0.03,1024,23.7,75.0
31256,6,2024-02-05,SK061,B18,R06,20.0,19.0,0.05,1755,21.1,75.0
31257,6,2024-02-05,SK061,B18,R07,20.0,20.4,0.05,1540,19.3,75.0
31258,6,2024-02-05,SK061,B18,R08,20.0,18.5,0.03,261,22.7,75.0
31259,6,2024-02-05,SK061,B18,R09,20.0,18.3,0.03,14630,18.7,75.0
31260,6,2024-02-05,SK061,B18,R10,20.0,17.0,0.01,385,21.4,75.0
31261,7,2024-02-12,SK061,B18,R01,20.0,18.4,0.19,3542,15.1,75.0
31262,7,2024-02-12,SK061,B18,R02,20.0,19.8,0.09,2156,17.5,75.0
31263,7,2024-02-12,SK061,B18,R03,20.0,20.7,0.07,1463,18.9,75.0
31264,7,2024-02-12,SK061,B18,R04,20.0,21.7,0.06,442,15.7,75.0
31265,7,2024-02-12,SK061,B18,R05,20.0,21.2,0.06,1024,16.4,75.0
31266,7,2024-02-12,SK061,B18,R06,20.0,17.2,0.04,1755,21.5,75.0
31267,7,2024-02-12,SK061,B18,R07,20.0,21.0,0.05,1540,18.1,75.0
31268,7,2024-02-12,SK061,B18,R08,20.0,17.5,0.01,261,16.4,75.0
31269,7,2024-02-12,SK061,B18,R09,20.0,17.1,0.01,14630,17.6,75.0
31270,7,2024-02-12,SK061,B18,R10,20.0,19.7,0.01,385,17.8,75.0
31271,8,2024-02-19,SK061,B18,R01,20.0,21.1,0.15,3542,20.2,75.0
31272,8,2024-02-19,SK061,B18,R02,20.0,21.6,0.08,2156,23.5,75.0
31273,8,2024-02-19,SK061,B18,R03,20.0,18.7,0.12,1463,20.0,75.0
31274,8,2024-02-19,SK061,B18,R04,20.0,20.6,0.06,442,21.4,75.0
31275,8,2024-02-19,SK061,B18,R05,20.0,18.9,0.08,1024,24.7,75.0
31276,8,2024-02-19,SK061,B18,R06,20.0,17.2,0.04,1755,20.3,75.0
31277,8,2024-02-19,SK061,B18,R07,20.0,18.8,0.03,1540,23.5,75.0
31278,8,2024-02-19,SK061,B18,R08,20.0,21.4,0.04,261,17.4,75.0
31279,8,2024-02-19,SK061,B18,R09,20.0,19.7,0.01,14630,17.6,75.0
31280,8,2024-02-19,SK061,B18,R10,20.0,18.7,0.01,385,20.6,75.0
31281,9,2024-02-26,SK061,B18,R01,20.0,17.6,0.16,3542,19.1,75.0
31282,9,2024-02-26,SK061,B18,R02,20.0,20.4,0.17,2156,22.8,75.0
31283,9,2024-02-26,SK061,B18,R03,20.0,19.3,0.09,1463,20.9,75.0
31284,9,2024-02-26,SK061,B18,R04,20.0,17.7,0.1,442,16.3,75.0
31285,9,2024-02-26,SK061,B18,R05,20.0,17.0,0.07,1024,20.7,75.0
31286,9,2024-02-26,SK061,B18,R06,20.0,19.9,0.08,1755,17.1,75.0
31287,9,2024-02-26,SK061,B18,R07,20.0,20.8,0.06,1540,20.4,75.0
31288,9,2024-02-26,SK061,B18,R08,20.0,17.9,0.04,261,18.6,75.0
31289,9,2024-02-26,SK061,B18,R09,20.0,20.8,0.04,14630,20.4,75.0
31290,9,2024-02-26,SK061,B18,R10,20.0,21.2,0.02,385,15.2,75.0
31291,10,2024-03-04,SK061,B18,R01,20.0,20.4,0.17,3542,17.2,75.0
31292,10,2024-03-04,SK061,B18,R02,20.0,19.8,0.14,2156,23.6,75.0
31293,10,2024-03-04,SK061,B18,R03,20.0,21.5,0.06,1463,20.4,75.0
31294,10,2024-03-04,SK061,B18,R04,20.0,17.0,0.06,442,17.3,75.0
31295,10,2024-03-04,SK061,B18,R05,20.0,20.9,0.04,1024,18.6,75.0
31296,10,2024-03-04,SK061,B18,R06,20.0,18.5,0.04,1755,16.7,75.0
31297,10,2024-03-04,SK061,B18,R07,20.0,19.1,0.05,1540,22.4,75.0
31298,10,2024-03-04,SK061,B18,R08,20.0,20.2,0.02,261,23.7,75.0
31299,10,2024-03-04,SK061,B18,R09,20.0,18.3,0.03,14630,23.7,75.0
31300,10,2024-03-04,SK061,B18,R10,20.0,21.0,0.01,385,23.3,75.0
31301,11,2024-03-11,SK061,B18,R01,20.0,21.4,0.2,3542,22.8,75.0
31302,11,2024-03-11,SK061,B18,R02,20.0,20.3,0.12,2156,21.7,75.0
31303,11,2024-03-11,SK061,B18,R03,20.0,19.2,0.06,1463,15.9,75.0
31304,11,2024-03-11,SK061,B18,R04,20.0,21.4,0.08,442,16.8,75.0
31305,11,2024-03-11,SK061,B18,R05,20.0,19.7,0.01,1024,19.9,75.0
31306,11,2024-03-11,SK061,B18,R06,20.0,21.4,0.06,1755,17.4,75.0
31307,11,2024-03-11,SK061,B18,R07,20.0,19.3,0.04,1540,20.8,75.0
31308,11,2024-03-11,SK061,B18,R08,20.0,18.7,0.01,261,24.9,75.0
31309,11,2024-03-11,SK061,B18,R09,20.0,18.3,0.03,14630,21.4,75.0
31310,11,2024-03-11,SK061,B18,R10,20.0,19.2,0.01,385,22.6,75.0
31311,12,2024-03-18,SK061,B18,R01,20.0,18.5,0.23,3542,23.2,75.0
31312,12,2024-03-18,SK061,B18,R02,20.0,18.7,0.09,2156,20.9,75.0
31313,12,2024-03-18,SK061,B18,R03,20.0,17.2,0.1,1463,15.6,75.0
31314,12,2024-03-18,SK061,B18,R04,20.0,17.4,0.07,442,21.2,75.0
31315,12,2024-03-18,SK061,B18,R05,20.0,17.8,0.06,1024,24.9,75.0
31316,12,2024-03-18,SK061,B18,R06,20.0,19.7,0.05,1755,18.4,75.0
31317,12,2024-03-18,SK061,B18,R07,20.0,17.0,0.04,1540,21.9,75.0
31318,12,2024-03-18,SK061,B18,R08,20.0,20.9,0.02,261,19.6,75.0
31319,12,2024-03-18,SK061,B18,R09,20.0,18.8,0.03,14630,20.0,75.0
31320,12,2024-03-18,SK061,B18,R10,20.0,21.0,0.01,385,17.4,75.0
31321,13,2024-03-25,SK061,B18,R01,20.0,18.9,0.2,3542,24.4,75.0
31322,13,2024-03-25,SK061,B18,R02,20.0,19.6,0.09,2156,19.8,75.0
31323,13,2024-03-25,SK061,B18,R03,20.0,19.9,0.08,1463,20.8,75.0
31324,13,2024-03-25,SK061,B18,R04,20.0,18.4,0.08,442,15.4,75.0
31325,13,2024-03-25,SK061,B18,R05,20.0,18.0,0.07,1024,24.8,75.0
31326,13,2024-03-25,SK061,B18,R06,20.0,21.8,0.05,1755,23.3,75.0
31327,13,2024-03-25,SK061,B18,R07,20.0,17.9,0.02,1540,15.5,75.0
31328,13,2024-03-25,SK061,B18,R08,20.0,19.1,0.04,261,18.6,75.0
31329,13,2024-03-25,SK061,B18,R09,20.0,21.2,0.02,14630,17.0,75.0
31330,13,2024-03-25,SK061,B18,R10,20.0,21.3,0.01,385,20.4,75.0
31331,14,2024-04-01,SK061,B18,R01,20.0,20.1,0.26,3542,16.9,75.0
31332,14,2024-04-01,SK061,B18,R02,20.0,19.6,0.18,2156,21.9,75.0
31333,14,2024-04-01,SK061,B18,R03,20.0,19.3,0.13,1463,16.9,75.0
31334,14,2024-04-01,SK061,B18,R04,20.0,17.9,0.13,442,18.8,75.0
31335,14,2024-04-01,SK061,B18,R05,20.0,19.9,0.08,1024,15.4,75.0
31336,14,2024-04-01,SK061,B18,R06,20.0,20.9,0.06,1755,19.7,75.0
31337,14,2024-04-01,SK061,B18,R07,20.0,20.2,0.07,1540,20.2,75.0
31338,14,2024-04-01,SK061,B18,R08,20.0,18.1,0.03,261,18.6,75.0
31339,14,2024-04-01,SK061,B18,R09,20.0,21.1,0.02,14630,21.8,75.0
31340,14,2024-04-01,SK061,B18,R10,20.0,18.8,0.03,385,15.3,75.0
31341,15,2024-04-08,SK061,B18,R01,20.0,19.4,0.23,3542,18.6,75.0
31342,15,2024-04-08,SK061,B18,R02,20.0,20.8,0.11,2156,23.9,75.0
31343,15,2024-04-08,SK061,B18,R03,20.0,18.6,0.12,1463,20.7,75.0
31344,15,2024-04-08,SK061,B18,R04,20.0,17.3,0.09,442,18.5,75.0
31345,15,2024-04-08,SK061,B18,R05,20.0,19.9,0.05,1024,20.1,75.0
31346,15,2024-04-08,SK061,B18,R06,20.0,20.2,0.05,1755,23.0,75.0
31347,15,2024-04-08,SK061,B18,R07,20.0,17.0,0.06,1540,24.8,75.0
31348,15,2024-04-08,SK061,B18,R08,20.0,19.4,0.03,261,15.6,75.0
31349,15,2024-04-08,SK061,B18,R09,20.0,18.1,0.03,14630,17.8,75.0
31350,15,2024-04-08,SK061,B18,R10,20.0,18.7,0.01,385,21.9,75.0
31351,16,2024-04-15,SK061,B18,R01,20.0,19.9,0.16,3542,17.7,75.0
31352,16,2024-04-15,SK061,B18,R02,20.0,19.9,0.08,2156,23.1,75.0
31353,16,2024-04-15,SK061,B18,R03,20.0,21.8,0.09,1463,24.3,75.0
31354,16,2024-04-15,SK061,B18,R04,20.0,21.7,0.1,442,23.1,75.0
31355,16,2024-04-15,SK061,B18,R05,20.0,17.9,0.07,1024,19.5,75.0
31356,16,2024-04-15,SK061,B18,R06,20.0,20.2,0.07,1755,23.5,75.0
31357,16,2024-04-15,SK061,B18,R07,20.0,17.8,0.04,1540,24.3,75.0
31358,16,2024-04-15,SK061,B18,R08,20.0,17.2,0.03,261,19.1,75.0
31359,16,2024-04-15,SK061,B18,R09,20.0,21.7,0.02,14630,15.3,75.0
31360,16,2024-04-15,SK061,B18,R10,20.0,21.8,0.01,385,19.1,75.0
31361,17,2024-04-22,SK061,B18,R01,20.0,21.8,0.15,3542,18.9,75.0
31362,17,2024-04-22,SK061,B18,R02,20.0,19.1,0.13,2156,22.1,75.0
31363,17,2024-04-22,SK061,B18,R03,20.0,17.6,0.1,1463,22.1,75.0
31364,17,2024-04-22,SK061,B18,R04,20.0,17.5,0.07,442,15.4,75.0
31365,17,2024-04-22,SK061,B18,R05,20.0,17.4,0.06,1024,19.1,75.0
31366,17,2024-04-22,SK061,B18,R06,20.0,18.8,0.05,1755,15.7,75.0
31367,17,2024-04-22,SK061,B18,R07,20.0,19.0,0.05,1540,15.3,75.0
31368,17,2024-04-22,SK061,B18,R08,20.0,21.6,0.03,261,18.8,75.0
31369,17,2024-04-22,SK061,B18,R09,20.0,19.7,0.02,14630,17.3,75.0
31370,17,2024-04-22,SK061,B18,R10,20.0,20.3,0.01,385,19.1,75.0
31371,18,2024-04-29,SK061,B18,R01,20.0,21.9,0.3,3542,20.7,75.0
31372,18,2024-04-29,SK061,B18,R02,20.0,17.2,0.19,2156,18.0,75.0
31373,18,2024-04-29,SK061,B18,R03,20.0,20.1,0.11,1463,21.3,75.0
31374,18,2024-04-29,SK061,B18,R04,20.0,21.4,0.08,442,18.0,75.0
31375,18,2024-04-29,SK061,B18,R05,20.0,18.4,0.08,1024,16.1,75.0
31376,18,2024-04-29,SK061,B18,R06,20.0,19.9,0.05,1755,23.1,75.0
31377,18,2024-04-29,SK061,B18,R07,20.0,19.5,0.06,1540,22.9,75.0
31378,18,2024-04-29,SK061,B18,R08,20.0,21.5,0.03,261,22.1,75.0
31379,18,2024-04-29,SK061,B18,R09,20.0,18.2,0.05,14630,24.2,75.0
31380,18,2024-04-29,SK061,B18,R10,20.0,19.2,0.03,385,17.3,75.0
31381,19,2024-05-06,SK061,B18,R01,20.0,18.1,0.21,3542,17.3,75.0
31382,19,2024-05-06,SK061,B18,R02,20.0,19.0,0.12,2156,20.8,75.0
31383,19,2024-05-06,SK061,B18,R03,20.0,17.5,0.07,1463,22.6,75.0
31384,19,2024-05-06,SK061,B18,R04,20.0,19.3,0.08,442,15.4,75.0
31385,19,2024-05-06,SK061,B18,R05,20.0,17.8,0.04,1024,19.1,75.0
31386,19,2024-05-06,SK061,B18,R06,20.0,18.9,0.07,1755,24.4,75.0
31387,19,2024-05-06,SK061,B18,R07,20.0,20.0,0.05,1540,22.6,75.0
31388,19,2024-05-06,SK061,B18,R08,20.0,17.5,0.04,261,16.4,75.0
31389,19,2024-05-06,SK061,B18,R09,20.0,17.4,0.03,14630,18.9,75.0
31390,19,2024-05-06,SK061,B18,R10,20.0,20.1,0.01,385,17.1,75.0
31391,20,2024-05-13,SK061,B18,R01,20.0,20.1,0.14,3542,23.5,75.0
31392,20,2024-05-13,SK061,B18,R02,20.0,20.8,0.14,2156,18.8,75.0
31393,20,2024-05-13,SK061,B18,R03,20.0,19.2,0.07,1463,17.5,75.0
31394,20,2024-05-13,SK061,B18,R04,20.0,18.3,0.07,442,20.2,75.0
31395,20,2024-05-13,SK061,B18,R05,20.0,19.6,0.08,1024,16.4,75.0
31396,20,2024-05-13,SK061,B18,R06,20.0,20.3,0.06,1755,20.1,75.0
31397,20,2024-05-13,SK061,B18,R07,20.0,18.2,0.05,1540,23.3,75.0
31398,20,2024-05-13,SK061,B18,R08,20.0,19.7,0.04,261,19.2,75.0
31399,20,2024-05-13,SK061,B18,R09,20.0,21.8,0.02,14630,22.0,75.0
31400,20,2024-05-13,SK061,B18,R10,20.0,21.6,0.02,385,16.8,75.0
31401,21,2024-05-20,SK061,B18,R01,20.0,20.5,0.18,3542,24.4,75.0
31402,21,2024-05-20,SK061,B18,R02,20.0,21.1,0.12,2156,15.3,75.0
31403,21,2024-05-20,SK061,B18,R03,20.0,21.3,0.07,1463,16.3,75.0
31404,21,2024-05-20,SK061,B18,R04,20.0,19.3,0.08,442,23.6,75.0
31405,21,2024-05-20,SK061,B18,R05,20.0,21.2,0.05,1024,21.0,75.0
31406,21,2024-05-20,SK061,B18,R06,20.0,19.7,0.04,1755,20.6,75.0
31407,21,2024-05-20,SK061,B18,R07,20.0,17.5,0.04,1540,20.9,75.0
31408,21,2024-05-20,SK061,B18,R08,20.0,21.4,0.04,261,18.9,75.0
31409,21,2024-05-20,SK061,B18,R09,20.0,18.2,0.03,14630,22.3,75.0
31410,21,2024-05-20,SK061,B18,R10,20.0,18.9,0.01,385,23.8,75.0
31411,22,2024-05-27,SK061,B18,R01,20.0,21.2,0.28,3542,18.7,75.0
31412,22,2024-05-27,SK061,B18,R02,20.0,17.6,0.14,2156,23.2,75.0
31413,22,2024-05-27,SK061,B18,R03,20.0,19.4,0.11,1463,19.0,75.0
31414,22,2024-05-27,SK061,B18,R04,20.0,20.1,0.12,442,20.9,75.0
31415,22,2024-05-27,SK061,B18,R05,20.0,20.9,0.06,1024,19.5,75.0
31416,22,2024-05-27,SK061,B18,R06,20.0,17.4,0.1,1755,18.9,75.0
31417,22,2024-05-27,SK061,B18,R07,20.0,21.9,0.03,1540,24.9,75.0
31418,22,2024-05-27,SK061,B18,R08,20.0,19.0,0.03,261,17.9,75.0
31419,22,2024-05-27,SK061,B18,R09,20.0,19.4,0.04,14630,15.9,75.0
31420,22,2024-05-27,SK061,B18,R10,20.0,17.9,0.03,385,19.0,75.0
31421,23,2024-06-03,SK061,B18,R01,20.0,19.2,0.33,3542,21.5,75.0
31422,23,2024-06-03,SK061,B18,R02,20.0,18.9,0.13,2156,19.6,75.0
31423,23,2024-06-03,SK061,B18,R03,20.0,18.5,0.08,1463,18.5,75.0
31424,23,2024-06-03,SK061,B18,R04,20.0,19.3,0.08,442,18.4,75.0
31425,23,2024-06-03,SK061,B18,R05,20.0,18.1,0.06,1024,23.9,75.0
31426,23,2024-06-03,SK061,B18,R06,20.0,20.2,0.04,1755,16.5,75.0
31427,23,2024-06-03,SK061,B18,R07,20.0,21.3,0.04,1540,17.3,75.0
31428,23,2024-06-03,SK061,B18,R08,20.0,20.0,0.04,261,24.4,75.0
31429,23,2024-06-03,SK061,B18,R09,20.0,21.3,0.02,14630,22.4,75.0
31430,23,2024-06-03,SK061,B18,R10,20.0,19.9,0.03,385,18.8,75.0
31431,24,2024-06-10,SK061,B18,R01,20.0,17.5,0.2,3542,15.9,75.0
31432,24,2024-06-10,SK061,B18,R02,20.0,17.9,0.17,2156,23.1,75.0
31433,24,2024-06-10,SK061,B18,R03,20.0,19.1,0.09,1463,15.9,75.0
31434,24,2024-06-10,SK061,B18,R04,20.0,17.6,0.07,442,21.1,75.0
31435,24,2024-06-10,SK061,B18,R05,20.0,21.5,0.04,1024,18.5,75.0
31436,24,2024-06-10,SK061,B18,R06,20.0,19.0,0.03,1755,22.7,75.0
31437,24,2024-06-10,SK061,B18,R07,20.0,17.8,0.06,1540,21.5,75.0
31438,24,2024-06-10,SK061,B18,R08,20.0,21.6,0.03,261,21.1,75.0
31439,24,2024-06-10,SK061,B18,R09,20.0,17.2,0.01,14630,24.1,75.0
31440,24,2024-06-10,SK061,B18,R10,20.0,19.2,0.01,385,23.2,75.0
31441,25,2024-06-17,SK061,B18,R01,20.0,20.9,0.18,3542,23.6,75.0
31442,25,2024-06-17,SK061,B18,R02,20.0,18.8,0.14,2156,17.0,75.0
31443,25,2024-06-17,SK061,B18,R03,20.0,20.8,0.08,1463,21.5,75.0
31444,25,2024-06-17,SK061,B18,R04,20.0,18.5,0.09,442,18.2,75.0
31445,25,2024-06-17,SK061,B18,R05,20.0,19.8,0.04,1024,20.5,75.0
31446,25,2024-06-17,SK061,B18,R06,20.0,21.5,0.03,1755,19.3,75.0
31447,25,2024-06-17,SK061,B18,R07,20.0,18.7,0.04,1540,18.4,75.0
31448,25,2024-06-17,SK061,B18,R08,20.0,21.3,0.02,261,24.5,75.0
31449,25,2024-06-17,SK061,B18,R09,20.0,17.5,0.03,14630,19.3,75.0
31450,25,2024-06-17,SK061,B18,R10,20.0,19.8,0.01,385,24.9,75.0
31451,26,2024-06-24,SK061,B18,R01,20.0,21.1,0.21,3542,17.7,75.0
31452,26,2024-06-24,SK061,B18,R02,20.0,21.0,0.09,2156,22.5,75.0
31453,26,2024-06-24,SK061,B18,R03,20.0,17.6,0.1,1463,21.5,75.0
31454,26,2024-06-24,SK061,B18,R04,20.0,21.3,0.06,442,17.9,75.0
31455,26,2024-06-24,SK061,B18,R05,20.0,20.0,0.05,1024,17.0,75.0
31456,26,2024-06-24,SK061,B18,R06,20.0,20.5,0.05,1755,23.9,75.0
31457,26,2024-06-24,SK061,B18,R07,20.0,21.8,0.03,1540,19.2,75.0
31458,26,2024-06-24,SK061,B18,R08,20.0,17.9,0.03,261,20.6,75.0
31459,26,2024-06-24,SK061,B18,R09,20.0,20.3,0.02,14630,16.4,75.0
31460,26,2024-06-24,SK061,B18,R10,20.0,19.4,0.01,385,18.2,75.0
31461,27,2024-07-01,SK061,B18,R01,20.0,17.8,0.73,3542,21.7,75.0
31462,27,2024-07-01,SK061,B18,R02,20.0,19.1,0.37,2156,16.6,75.0
31463,27,2024-07-01,SK061,B18,R03,20.0,21.3,0.18,1463,24.0,75.0
31464,27,2024-07-01,SK061,B18,R04,20.0,17.9,0.27,442,22.9,75.0
31465,27,2024-07-01,SK061,B18,R05,20.0,19.2,0.16,1024,15.5,75.0
31466,27,2024-07-01,SK061,B18,R06,20.0,20.7,0.12,1755,19.0,75.0
31467,27,2024-07-01,SK061,B18,R07,20.0,19.3,0.12,1540,24.4,75.0
31468,27,2024-07-01,SK061,B18,R08,20.0,20.3,0.07,261,19.5,75.0
31469,27,2024-07-01,SK061,B18,R09,20.0,21.4,0.05,14630,24.3,75.0
31470,27,2024-07-01,SK061,B18,R10,20.0,18.5,0.02,385,18.0,75.0
31471,28,2024-07-08,SK061,B18,R01,20.0,18.6,0.5,3542,19.3,75.0
31472,28,2024-07-08,SK061,B18,R02,20.0,17.1,0.26,2156,18.1,75.0
31473,28,2024-07-08,SK061,B18,R03,20.0,18.1,0.17,1463,21.7,75.0
31474,28,2024-07-08,SK061,B18,R04,20.0,17.5,0.2,442,16.5,75.0
31475,28,2024-07-08,SK061,B18,R05,20.0,18.3,0.1,1024,21.7,75.0
31476,28,2024-07-08,SK061,B18,R06,20.0,18.2,0.11,1755,23.0,75.0
31477,28,2024-07-08,SK061,B18,R07,20.0,20.4,0.06,1540,17.4,75.0
31478,28,2024-07-08,SK061,B18,R08,20.0,19.4,0.05,261,24.8,75.0
31479,28,2024-07-08,SK061,B18,R09,20.0,17.1,0.06,14630,22.2,75.0
31480,28,2024-07-08,SK061,B18,R10,20.0,17.5,0.04,385,21.2,75.0
31481,29,2024-07-15,SK061,B18,R01,20.0,18.2,0.38,3542,17.7,75.0
31482,29,2024-07-15,SK061,B18,R02,20.0,18.3,0.22,2156,24.2,75.0
31483,29,2024-07-15,SK061,B18,R03,20.0,18.2,0.21,1463,16.5,75.0
31484,29,2024-07-15,SK061,B18,R04,20.0,20.2,0.16,442,17.6,75.0
31485,29,2024-07-15,SK061,B18,R05,20.0,22.0,0.06,1024,22.0,75.0
31486,29,2024-07-15,SK061,B18,R06,20.0,19.4,0.09,1755,24.9,75.0
31487,29,2024-07-15,SK061,B18,R07,20.0,18.1,0.08,1540,24.2,75.0
31488,29,2024-07-15,SK061,B18,R08,20.0,20.0,0.05,261,19.8,75.0
31489,29,2024-07-15,SK061,B18,R09,20.0,19.7,0.04,14630,17.0,75.0
31490,29,2024-07-15,SK061,B18,R10,20.0,20.7,0.03,385,20.9,75.0
31491,30,2024-07-22,SK061,B18,R01,20.0,19.7,0.23,3542,24.6,75.0
31492,30,2024-07-22,SK061,B18,R02,20.0,21.7,0.18,2156,24.0,75.0
31493,30,2024-07-22,SK061,B18,R03,20.0,18.4,0.16,1463,20.7,75.0
31494,30,2024-07-22,SK061,B18,R04,20.0,19.0,0.16,442,19.5,75.0
31495,30,2024-07-22,SK061,B18,R05,20.0,20.7,0.08,1024,15.9,75.0
31496,30,2024-07-22,SK061,B18,R06,20.0,17.5,0.11,1755,24.5,75.0
31497,30,2024-07-22,SK061,B18,R07,20.0,17.0,0.07,1540,16.1,75.0
31498,30,2024-07-22,SK061,B18,R08,20.0,18.6,0.07,261,16.5,75.0
31499,30,2024-07-22,SK061,B18,R09,20.0,19.9,0.05,14630,18.5,75.0
31500,30,2024-07-22,SK061,B18,R10,20.0,17.1,0.04,385,15.7,75.0
31501,31,2024-07-29,SK061,B18,R01,20.0,20.1,0.32,3542,19.3,75.0
31502,31,2024-07-29,SK061,B18,R02,20.0,18.5,0.15,2156,19.3,75.0
31503,31,2024-07-29,SK061,B18,R03,20.0,21.8,0.15,1463,17.3,75.0
31504,31,2024-07-29,SK061,B18,R04,20.0,20.8,0.11,442,19.3,75.0
31505,31,2024-07-29,SK061,B18,R05,20.0,17.4,0.11,1024,24.9,75.0
31506,31,2024-07-29,SK061,B18,R06,20.0,19.8,0.1,1755,16.2,75.0
31507,31,2024-07-29,SK061,B18,R07,20.0,21.7,0.09,1540,17.0,75.0
31508,31,2024-07-29,SK061,B18,R08,20.0,20.2,0.06,261,21.5,75.0
31509,31,2024-07-29,SK061,B18,R09,20.0,18.3,0.04,14630,19.6,75.0
31510,31,2024-07-29,SK061,B18,R10,20.0,17.0,0.02,385,16.2,75.0
31511,32,2024-08-05,SK061,B18,R01,20.0,18.5,0.5,3542,18.7,75.0
31512,32,2024-08-05,SK061,B18,R02,20.0,20.4,0.12,2156,24.0,75.0
31513,32,2024-08-05,SK061,B18,R03,20.0,18.3,0.15,1463,16.5,75.0
31514,32,2024-08-05,SK061,B18,R04,20.0,18.2,0.15,442,23.5,75.0
31515,32,2024-08-05,SK061,B18,R05,20.0,17.3,0.14,1024,22.5,75.0
31516,32,2024-08-05,SK061,B18,R06,20.0,17.9,0.1,1755,17.1,75.0
31517,32,2024-08-05,SK061,B18,R07,20.0,20.0,0.08,1540,23.4,75.0
31518,32,2024-08-05,SK061,B18,R08,20.0,21.7,0.02,261,20.5,75.0
31519,32,2024-08-05,SK061,B18,R09,20.0,17.2,0.06,14630,19.6,75.0
31520,32,2024-08-05,SK061,B18,R10,20.0,21.2,0.02,385,22.5,75.0
31521,33,2024-08-12,SK061,B18,R01,20.0,18.2,0.34,3542,22.6,75.0
31522,33,2024-08-12,SK061,B18,R02,20.0,18.1,0.29,2156,19.9,75.0
31523,33,2024-08-12,SK061,B18,R03,20.0,19.6,0.14,1463,17.5,75.0
31524,33,2024-08-12,SK061,B18,R04,20.0,19.7,0.15,442,17.4,75.0
31525,33,2024-08-12,SK061,B18,R05,20.0,21.9,0.09,1024,18.5,75.0
31526,33,2024-08-12,SK061,B18,R06,20.0,17.0,0.07,1755,19.4,75.0
31527,33,2024-08-12,SK061,B18,R07,20.0,17.2,0.12,1540,23.1,75.0
31528,33,2024-08-12,SK061,B18,R08,20.0,17.1,0.04,261,17.9,75.0
31529,33,2024-08-12,SK061,B18,R09,20.0,17.8,0.04,14630,19.6,75.0
31530,33,2024-08-12,SK061,B18,R10,20.0,17.0,0.03,385,17.1,75.0
31531,34,2024-08-19,SK061,B18,R01,20.0,19.1,0.36,3542,21.6,75.0
31532,34,2024-08-19,SK061,B18,R02,20.0,19.5,0.21,2156,17.4,75.0
31533,34,2024-08-19,SK061,B18,R03,20.0,19.0,0.13,1463,22.2,75.0
31534,34,2024-08-19,SK061,B18,R04,20.0,18.8,0.13,442,18.4,75.0
31535,34,2024-08-19,SK061,B18,R05,20.0,19.1,0.09,1024,24.6,75.0
31536,34,2024-08-19,SK061,B18,R06,20.0,17.5,0.08,1755,18.5,75.0
31537,34,2024-08-19,SK061,B18,R07,20.0,21.3,0.07,1540,21.1,75.0
31538,34,2024-08-19,SK061,B18,R08,20.0,21.7,0.03,261,15.3,75.0
31539,34,2024-08-19,SK061,B18,R09,20.0,17.4,0.03,14630,20.2,75.0
31540,34,2024-08-19,SK061,B18,R10,20.0,17.5,0.04,385,15.3,75.0
31541,35,2024-08-26,SK061,B18,R01,20.0,19.4,0.53,3542,21.6,75.0
31542,35,2024-08-26,SK061,B18,R02,20.0,20.2,0.32,2156,24.3,75.0
31543,35,2024-08-26,SK061,B18,R03,20.0,19.3,0.18,1463,20.1,75.0
31544,35,2024-08-26,SK061,B18,R04,20.0,20.1,0.15,442,23.6,75.0
31545,35,2024-08-26,SK061,B18,R05,20.0,18.7,0.11,1024,24.2,75.0
31546,35,2024-08-26,SK061,B18,R06,20.0,21.0,0.06,1755,23.2,75.0
31547,35,2024-08-26,SK061,B18,R07,20.0,19.8,0.1,1540,17.3,75.0
