vd_id,fiscal_week,brand_id,retailer_id,current_net_sales,prior_yr_net_sales,total_change,pct_change,distribution_driver,velocity_driver,price_mix_driver,promo_driver,base_volume,incremental_volume,price_elasticity
7342,7,B15,R02,278.85,270.73,8.12,3.0,-0.22,-0.07,-0.39,8.8,153.43,90.72,-1.28
7343,7,B15,R03,204.7,198.74,5.96,3.0,0.84,0.73,0.41,3.98,152.99,64.79,-2.29
7344,7,B15,R04,153.61999999999998,149.15,4.47,3.0,1.56,2.26,-0.68,1.33,114.22,60.42,-1.46
7345,7,B15,R05,112.88,109.59,3.29,3.0,-0.48,-0.48,-0.48,4.73,65.97,33.12,-1.42
7346,7,B15,R06,114.91,111.56,3.35,3.0,-0.79,-1.13,-0.37,5.64,68.76,38.35,-1.8
7347,7,B15,R07,111.11999999999999,107.88,3.24,3.0,0.16,-0.35,-0.62,4.05,67.34,49.6,-2.21
7348,7,B15,R08,55.489999999999995,53.87,1.62,3.0,0.27,-0.07,-0.22,1.64,32.34,19.4,-1.23
7349,7,B15,R09,65.27,63.37,1.9,3.0,0.94,-0.13,0.22,0.87,43.26,20.0,-1.44
7350,7,B15,R10,33.11,32.15,0.96,3.0,0.45,-0.31,-0.03,0.85,19.32,9.78,-1.32
7351,8,B15,R01,364.53999999999996,353.92,10.62,3.0,2.04,0.21,-0.89,9.26,260.62,123.32,-2.32
7352,8,B15,R02,257.09000000000003,249.6,7.49,3.0,0.83,-0.08,0.38,6.36,170.06,74.37,-2.05
7353,8,B15,R03,186.43,181.0,5.43,3.0,2.23,1.97,1.19,0.04,128.5,49.0,-1.14
7354,8,B15,R04,161.78,157.07,4.71,3.0,0.26,-1.84,-0.02,6.31,111.12,48.27,-1.34
7355,8,B15,R05,150.3,145.92,4.38,3.0,-0.11,1.33,-0.98,4.14,96.9,58.36,-2.38
7356,8,B15,R06,101.1,98.16,2.94,3.0,-0.17,-1.02,0.58,3.55,69.73,36.53,-1.09
7357,8,B15,R07,80.83,78.48,2.35,3.0,0.6,-0.08,0.54,1.29,53.8,23.27,-2.13
7358,8,B15,R08,60.53,58.77,1.76,3.0,0.17,-0.18,0.37,1.4,36.92,20.29,-1.29
7359,8,B15,R09,60.42,58.66,1.76,3.0,-0.43,0.75,0.46,0.98,44.45,18.9,-2.28
7360,8,B15,R10,39.34,38.19,1.15,3.0,0.23,-0.05,0.06,0.91,23.63,17.5,-1.94
7361,9,B15,R01,589.51,572.34,17.17,3.0,-0.05,0.13,-0.56,17.65,423.68,174.76,-1.53
7362,9,B15,R02,384.75,373.54,11.21,3.0,1.08,2.05,-1.69,9.77,273.37,135.88,-2.11
7363,9,B15,R03,309.19,300.18,9.01,3.0,-1.95,1.17,-0.91,10.7,178.12,79.4,-1.37
7364,9,B15,R04,237.13,230.22,6.91,3.0,2.15,-0.55,-1.54,6.85,148.11,65.98,-1.24
7365,9,B15,R05,172.05,167.04,5.01,3.0,-1.04,0.14,-0.48,6.39,103.38,62.12,-2.45
7366,9,B15,R06,154.14,149.65,4.49,3.0,1.56,1.02,-0.02,1.93,99.28,51.11,-2.09
7367,9,B15,R07,168.07,163.17,4.9,3.0,-0.58,-0.64,-1.04,7.16,114.45,42.56,-1.59
7368,9,B15,R08,94.06,91.32,2.74,3.0,-0.09,-0.46,-0.79,4.08,58.35,39.03,-1.14
7369,9,B15,R09,76.61000000000001,74.38,2.23,3.0,-0.2,-0.39,0.59,2.23,55.08,29.65,-2.26
7370,9,B15,R10,58.94,57.22,1.72,3.0,-0.22,0.77,-0.01,1.18,41.02,15.45,-1.21
7371,10,B15,R01,457.32000000000005,444.0,13.32,3.0,0.74,-1.06,3.44,10.2,282.51,134.08,-2.42
7372,10,B15,R02,315.48,306.29,9.19,3.0,2.53,-3.6,0.83,9.43,178.75,98.74,-1.56
7373,10,B15,R03,185.8,180.39,5.41,3.0,-0.66,-1.1,-0.07,7.24,118.82,46.75,-1.97
7374,10,B15,R04,180.23,174.98,5.25,3.0,0.13,3.03,1.05,1.04,120.45,63.98,-2.3
7375,10,B15,R05,141.32,137.2,4.12,3.0,-1.21,1.05,-0.84,5.12,96.57,57.21,-2.25
7376,10,B15,R06,119.96000000000001,116.47,3.49,3.0,1.0,1.56,0.04,0.89,87.06,41.05,-2.41
7377,10,B15,R07,90.52,87.88,2.64,3.0,0.29,-0.32,0.79,1.88,66.0,34.49,-1.09
7378,10,B15,R08,71.06,68.99,2.07,3.0,0.39,0.14,0.26,1.28,48.62,26.04,-2.42
7379,10,B15,R09,54.06999999999999,52.5,1.57,3.0,0.3,0.15,-0.11,1.23,40.46,21.96,-1.64
7380,10,B15,R10,34.290000000000006,33.29,1.0,3.0,-0.29,0.21,0.17,0.91,19.96,15.17,-2.0
7381,11,B15,R01,488.94000000000005,474.7,14.24,3.0,-3.78,-4.61,0.08,22.55,298.56,178.36,-1.99
7382,11,B15,R02,264.04,256.35,7.69,3.0,-0.48,-0.87,-2.03,11.07,180.56,79.5,-2.08
7383,11,B15,R03,201.37,195.5,5.87,3.0,0.4,1.98,1.61,1.88,121.67,62.62,-1.43
7384,11,B15,R04,161.28,156.58,4.7,3.0,-1.13,1.29,-0.97,5.51,120.35,49.72,-1.92
7385,11,B15,R05,119.27,115.8,3.47,3.0,0.35,0.47,-0.05,2.7,69.76,52.81,-1.57
7386,11,B15,R06,113.89999999999999,110.58,3.32,3.0,0.78,1.92,-0.91,1.53,65.88,40.53,-2.05
7387,11,B15,R07,99.99,97.08,2.91,3.0,1.44,-0.23,-0.01,1.71,65.12,34.17,-1.94
7388,11,B15,R08,66.86,64.91,1.95,3.0,0.53,-0.07,0.03,1.46,39.59,25.29,-1.96
7389,11,B15,R09,59.17,57.45,1.72,3.0,0.12,0.32,-0.25,1.53,32.95,16.33,-1.77
7390,11,B15,R10,40.52,39.34,1.18,3.0,0.26,-0.08,-0.07,1.07,24.92,11.5,-2.13
7391,12,B15,R01,454.85,441.6,13.25,3.0,-2.51,3.2,-0.12,12.68,317.58,124.31,-2.1
7392,12,B15,R02,263.05999999999995,255.4,7.66,3.0,3.11,-1.53,0.75,5.33,197.09,97.04,-1.6
7393,12,B15,R03,211.28,205.13,6.15,3.0,0.66,0.74,1.79,2.96,117.09,81.42,-2.03
7394,12,B15,R04,141.10999999999999,137.0,4.11,3.0,-0.92,1.25,1.18,2.6,80.07,45.6,-2.4
7395,12,B15,R05,136.82999999999998,132.84,3.99,3.0,1.56,-0.64,-1.07,4.14,100.85,41.31,-1.13
7396,12,B15,R06,107.22,104.1,3.12,3.0,0.2,-0.81,0.57,3.16,61.03,44.66,-1.51
7397,12,B15,R07,101.9,98.93,2.97,3.0,0.06,-0.03,-0.07,3.01,62.32,44.18,-2.23
7398,12,B15,R08,59.16,57.44,1.72,3.0,-0.24,0.76,-0.0,1.2,36.58,16.51,-2.21
7399,12,B15,R09,52.3,50.78,1.52,3.0,0.46,-0.27,0.06,1.27,34.28,20.31,-1.52
7400,12,B15,R10,40.52,39.34,1.18,3.0,0.44,0.16,-0.07,0.65,24.8,13.54,-1.45
7401,13,B15,R01,460.51,447.1,13.41,3.0,5.09,-4.16,-2.35,14.83,268.85,172.67,-2.07
7402,13,B15,R02,336.83000000000004,327.02,9.81,3.0,0.25,3.34,0.22,6.0,204.13,101.28,-2.03
7403,13,B15,R03,214.87,208.61,6.26,3.0,0.79,-1.07,-0.94,7.48,146.49,73.29,-1.55
7404,13,B15,R04,183.12,177.79,5.33,3.0,0.03,2.99,-1.05,3.36,104.91,45.84,-2.48
7405,13,B15,R05,132.34,128.49,3.85,3.0,1.3,1.44,-0.12,1.23,85.65,34.59,-1.32
7406,13,B15,R06,112.28000000000002,109.01,3.27,3.0,0.27,1.11,0.12,1.77,74.16,32.87,-1.81
7407,13,B15,R07,101.8,98.83,2.97,3.0,0.07,-1.13,0.26,3.77,71.37,36.61,-1.28
7408,13,B15,R08,76.75,74.51,2.24,3.0,0.77,0.18,-0.13,1.42,48.27,24.43,-1.92
7409,13,B15,R09,36.03,34.98,1.05,3.0,0.04,-0.42,0.11,1.32,21.18,12.94,-2.4
7410,13,B15,R10,40.52,39.34,1.18,3.0,-0.26,-0.11,0.28,1.27,25.35,11.05,-2.28
7411,14,B15,R01,524.83,509.54,15.29,3.0,5.23,1.49,0.53,8.04,290.15,154.09,-2.18
7412,14,B15,R02,350.59000000000003,340.38,10.21,3.0,-1.23,0.46,-0.38,11.36,216.34,127.0,-2.11
7413,14,B15,R03,265.08,257.36,7.72,3.0,1.75,3.15,0.45,2.37,178.79,80.17,-2.11
7414,14,B15,R04,223.66,217.15,6.51,3.0,-0.95,0.26,-0.82,8.02,162.75,71.1,-1.52
7415,14,B15,R05,171.26,166.27,4.99,3.0,0.38,0.73,0.52,3.36,107.95,76.03,-1.41
7416,14,B15,R06,116.93,113.52,3.41,3.0,-0.65,1.45,0.51,2.1,82.22,40.66,-1.85
7417,14,B15,R07,126.05000000000001,122.38,3.67,3.0,0.59,-1.03,0.52,3.59,84.26,37.75,-1.23
7418,14,B15,R08,94.81,92.05,2.76,3.0,-0.41,1.44,0.75,0.98,58.86,32.25,-1.64
7419,14,B15,R09,65.27,63.37,1.9,3.0,-0.57,0.46,-0.49,2.5,46.18,16.75,-1.32
7420,14,B15,R10,40.52,39.34,1.18,3.0,-0.32,0.55,-0.27,1.22,23.54,16.11,-1.95
7421,15,B15,R01,469.80999999999995,456.13,13.68,3.0,5.34,1.31,-3.17,10.2,330.27,121.56,-2.34
7422,15,B15,R02,285.03000000000003,276.73,8.3,3.0,3.0,-2.31,-0.5,8.11,170.11,99.24,-1.57
7423,15,B15,R03,173.55,168.5,5.05,3.0,0.03,1.9,0.33,2.79,122.54,66.19,-1.47
7424,15,B15,R04,166.17999999999998,161.34,4.84,3.0,2.33,1.66,-0.27,1.12,100.86,74.3,-1.94
7425,15,B15,R05,85.22,82.74,2.48,3.0,1.12,-0.14,-0.7,2.2,62.94,35.07,-1.03
7426,15,B15,R06,99.49000000000001,96.59,2.9,3.0,-0.34,0.81,-0.56,2.99,60.44,25.28,-2.36
7427,15,B15,R07,76.54,74.31,2.23,3.0,0.87,-0.14,0.35,1.15,45.66,32.75,-1.94
7428,15,B15,R08,52.85000000000001,51.31,1.54,3.0,-0.14,-0.24,-0.44,2.36,31.88,22.99,-2.33
7429,15,B15,R09,58.38,56.68,1.7,3.0,-0.42,0.16,0.12,1.84,33.52,25.58,-1.94
7430,15,B15,R10,36.33,35.27,1.06,3.0,0.27,-0.09,-0.13,1.01,24.58,11.2,-2.44
7431,16,B15,R01,472.77000000000004,459.0,13.77,3.0,-3.39,2.65,-1.37,15.88,301.23,157.86,-1.04
7432,16,B15,R02,242.60000000000002,235.53,7.07,3.0,2.43,-1.62,-1.25,7.51,159.96,61.3,-1.25
7433,16,B15,R03,208.69,202.61,6.08,3.0,1.26,1.53,0.32,2.97,127.5,87.34,-1.92
7434,16,B15,R04,150.9,146.5,4.4,3.0,1.84,-0.26,0.48,2.34,110.99,56.77,-2.32
7435,16,B15,R05,131.04,127.22,3.82,3.0,1.57,-0.94,-0.28,3.47,73.53,55.36,-1.4
7436,16,B15,R06,101.44,98.49,2.95,3.0,-0.19,-0.52,0.64,3.02,63.71,41.17,-2.31
7437,16,B15,R07,91.62,88.95,2.67,3.0,-0.56,-1.06,0.2,4.09,62.44,38.51,-1.55
7438,16,B15,R08,60.779999999999994,59.01,1.77,3.0,0.67,0.74,-0.0,0.36,39.83,26.16,-1.78
7439,16,B15,R09,52.28,50.76,1.52,3.0,0.38,0.08,0.39,0.67,32.57,14.5,-2.21
7440,16,B15,R10,40.52,39.34,1.18,3.0,0.23,0.4,-0.19,0.74,22.92,14.6,-1.5
7441,17,B15,R01,400.31,388.65,11.66,3.0,4.53,4.13,-2.71,5.71,290.05,165.48,-2.2
7442,17,B15,R02,273.76,265.79,7.97,3.0,3.86,0.22,1.5,2.39,202.83,80.0,-1.31
7443,17,B15,R03,187.78000000000003,182.31,5.47,3.0,1.43,2.94,1.37,-0.27,111.1,67.21,-1.52
7444,17,B15,R04,113.39999999999999,110.1,3.3,3.0,0.02,0.22,-0.56,3.62,62.51,38.51,-1.65
7445,17,B15,R05,104.66,101.61,3.05,3.0,-0.45,1.58,0.6,1.32,73.46,32.07,-2.1
7446,17,B15,R06,111.28,108.04,3.24,3.0,1.43,-0.9,0.22,2.49,63.5,29.86,-2.09
7447,17,B15,R07,96.00999999999999,93.21,2.8,3.0,0.59,1.53,0.36,0.32,68.97,29.23,-2.07
7448,17,B15,R08,64.77,62.88,1.89,3.0,-0.37,0.61,-0.52,2.17,40.94,17.4,-2.38
7449,17,B15,R09,51.599999999999994,50.1,1.5,3.0,-0.32,-0.43,-0.34,2.59,37.49,15.88,-1.68
7450,17,B15,R10,28.49,27.66,0.83,3.0,0.05,0.41,-0.2,0.57,20.06,8.44,-2.35
7451,18,B15,R01,654.4200000000001,635.36,19.06,3.0,-5.53,-0.46,-5.54,30.59,478.64,196.75,-1.5
7452,18,B15,R02,372.41999999999996,361.57,10.85,3.0,1.52,2.94,3.2,3.19,254.6,155.5,-1.87
7453,18,B15,R03,266.33000000000004,258.57,7.76,3.0,-1.75,3.05,2.19,4.27,155.58,86.19,-1.49
7454,18,B15,R04,195.51,189.82,5.69,3.0,-0.3,1.18,-1.62,6.43,113.16,49.95,-2.12
7455,18,B15,R05,167.1,162.23,4.87,3.0,-1.13,-0.06,1.05,5.01,122.46,64.29,-1.2
7456,18,B15,R06,170.64,165.67,4.97,3.0,-0.76,1.72,0.81,3.2,100.27,71.95,-2.23
7457,18,B15,R07,156.49,151.93,4.56,3.0,1.8,0.09,-0.15,2.82,110.17,54.32,-1.46
7458,18,B15,R08,80.71000000000001,78.36,2.35,3.0,-0.12,1.03,-0.54,1.98,54.51,31.85,-1.59
7459,18,B15,R09,96.31,93.5,2.81,3.0,-0.75,1.4,0.27,1.89,64.69,32.59,-1.18
7460,18,B15,R10,57.12,55.46,1.66,3.0,-0.08,-0.39,-0.22,2.35,39.85,22.77,-1.92
7461,19,B15,R01,437.24,424.5,12.74,3.0,-2.5,-3.37,-2.74,21.35,287.83,134.01,-2.31
7462,19,B15,R02,323.56,314.14,9.42,3.0,0.69,5.31,1.9,1.52,223.43,127.47,-2.38
7463,19,B15,R03,199.47,193.66,5.81,3.0,0.98,-1.85,-1.01,7.69,148.68,83.26,-1.92
7464,19,B15,R04,158.87,154.24,4.63,3.0,0.54,0.07,0.85,3.17,91.92,60.91,-1.03
7465,19,B15,R05,106.08999999999999,103.0,3.09,3.0,-0.12,-0.83,0.04,4.0,68.35,38.46,-1.83
7466,19,B15,R06,111.78,108.52,3.26,3.0,-0.79,0.04,-0.18,4.19,77.09,39.1,-1.1
7467,19,B15,R07,88.67999999999999,86.1,2.58,3.0,0.58,1.46,0.19,0.35,58.24,27.31,-1.15
7468,19,B15,R08,42.45,41.21,1.24,3.0,0.35,0.07,-0.23,1.05,28.72,17.78,-1.97
7469,19,B15,R09,58.379999999999995,56.68,1.7,3.0,0.33,0.18,0.17,1.02,41.77,16.97,-2.38
7470,19,B15,R10,33.99,33.0,0.99,3.0,-0.12,-0.34,-0.19,1.64,23.97,14.42,-2.36
7471,20,B15,R01,475.83,461.97,13.86,3.0,-1.4,-0.21,0.28,15.19,327.11,202.39,-2.05
7472,20,B15,R02,281.53,273.33,8.2,3.0,0.69,2.13,-1.7,7.08,159.29,77.78,-1.79
7473,20,B15,R03,192.3,186.7,5.6,3.0,-1.34,-2.2,-1.18,10.32,120.32,60.68,-2.12
7474,20,B15,R04,156.29000000000002,151.74,4.55,3.0,2.18,2.65,-1.12,0.84,97.32,68.38,-1.51
7475,20,B15,R05,105.53,102.46,3.07,3.0,-0.84,-0.89,-0.86,5.66,63.48,38.79,-2.46
7476,20,B15,R06,115.49000000000001,112.13,3.36,3.0,-0.04,-0.42,-0.23,4.05,76.84,44.7,-1.01
7477,20,B15,R07,80.03999999999999,77.71,2.33,3.0,0.52,0.56,0.06,1.19,44.57,31.54,-1.18
7478,20,B15,R08,57.269999999999996,55.6,1.67,3.0,-0.39,-0.05,-0.32,2.43,37.26,20.32,-1.19
7479,20,B15,R09,60.779999999999994,59.01,1.77,3.0,-0.51,0.63,0.11,1.54,40.94,21.46,-2.47
7480,20,B15,R10,24.23,23.52,0.71,3.0,-0.05,0.21,-0.15,0.7,13.74,6.4,-2.46
7481,21,B15,R01,380.45000000000005,369.37,11.08,3.0,1.54,4.4,-1.34,6.48,230.32,123.75,-1.14
7482,21,B15,R02,236.55,229.66,6.89,3.0,2.07,0.28,1.85,2.69,158.06,68.78,-2.38
7483,21,B15,R03,170.91,165.93,4.98,3.0,2.22,1.56,1.48,-0.28,113.49,69.16,-1.3
7484,21,B15,R04,177.05,171.89,5.16,3.0,-1.01,1.21,-0.12,5.08,120.16,75.83,-1.39
7485,21,B15,R05,121.36,117.83,3.53,3.0,0.85,0.62,0.09,1.97,81.93,51.77,-1.43
7486,21,B15,R06,121.05999999999999,117.53,3.53,3.0,-0.63,1.75,-0.27,2.68,75.95,41.52,-1.14
7487,21,B15,R07,83.43,81.0,2.43,3.0,1.19,1.4,0.45,-0.61,46.44,36.84,-1.83
7488,21,B15,R08,57.239999999999995,55.57,1.67,3.0,-0.48,0.74,-0.45,1.86,41.4,17.81,-1.54
7489,21,B15,R09,56.29,54.65,1.64,3.0,0.73,0.64,-0.08,0.35,36.76,15.48,-1.81
7490,21,B15,R10,29.740000000000002,28.87,0.87,3.0,0.39,-0.02,-0.08,0.58,18.56,8.71,-1.88
7491,22,B15,R01,646.63,627.8,18.83,3.0,3.15,5.97,3.52,6.19,389.32,274.54,-1.27
7492,22,B15,R02,443.13,430.22,12.91,3.0,4.36,-2.63,0.74,10.44,260.25,167.28,-1.02
7493,22,B15,R03,247.37,240.17,7.2,3.0,2.26,-1.51,-1.03,7.48,167.11,71.65,-1.83
7494,22,B15,R04,203.89999999999998,197.96,5.94,3.0,-0.66,-1.75,-1.16,9.51,120.44,82.31,-1.76
7495,22,B15,R05,175.55,170.44,5.11,3.0,-1.02,-1.08,1.43,5.78,102.94,53.47,-1.77
7496,22,B15,R06,135.41,131.47,3.94,3.0,0.21,-0.7,-0.86,5.29,82.07,39.34,-1.0
7497,22,B15,R07,127.05,123.35,3.7,3.0,1.39,-0.37,-0.15,2.83,90.08,45.31,-1.09
7498,22,B15,R08,81.64,79.26,2.38,3.0,0.53,0.82,-0.08,1.11,51.58,28.2,-1.48
7499,22,B15,R09,86.83,84.3,2.53,3.0,1.09,-0.73,0.34,1.83,58.55,28.99,-1.52
7500,22,B15,R10,41.49,40.28,1.21,3.0,0.42,0.68,0.35,-0.24,28.47,11.03,-2.28
7501,23,B15,R01,432.37,419.78,12.59,3.0,2.42,4.32,-2.57,8.42,268.23,127.47,-1.12
7502,23,B15,R02,263.11,255.45,7.66,3.0,0.38,-1.57,1.36,7.49,154.51,76.19,-2.19
7503,23,B15,R03,189.51,183.99,5.52,3.0,-0.6,-1.1,1.17,6.05,133.98,55.95,-1.55
7504,23,B15,R04,142.60000000000002,138.45,4.15,3.0,-0.47,-0.24,0.13,4.73,101.05,53.87,-1.18
7505,23,B15,R05,99.77,96.86,2.91,3.0,-0.74,1.47,-0.02,2.2,71.18,28.87,-1.91
7506,23,B15,R06,81.91,79.52,2.39,3.0,0.9,0.42,0.65,0.42,49.57,21.54,-2.33
7507,23,B15,R07,80.59,78.24,2.35,3.0,1.12,0.96,0.6,-0.33,46.89,21.53,-1.19
7508,23,B15,R08,61.96,60.16,1.8,3.0,0.8,1.05,0.15,-0.2,38.0,16.45,-1.75
7509,23,B15,R09,53.12,51.57,1.55,3.0,-0.13,0.49,-0.37,1.56,33.58,14.03,-2.35
7510,23,B15,R10,23.61,22.92,0.69,3.0,0.04,-0.15,0.01,0.79,14.33,10.16,-2.03
7511,24,B15,R01,438.82,426.04,12.78,3.0,3.78,0.86,-0.1,8.24,278.63,191.01,-1.63
7512,24,B15,R02,269.74,261.88,7.86,3.0,0.89,1.48,-0.97,6.46,185.53,78.37,-2.49
7513,24,B15,R03,179.52999999999997,174.3,5.23,3.0,2.1,1.7,-1.46,2.89,115.34,56.45,-1.82
7514,24,B15,R04,155.06,150.54,4.52,3.0,-0.84,-1.47,-0.07,6.9,110.84,49.07,-1.04
7515,24,B15,R05,116.14000000000001,112.76,3.38,3.0,1.59,-0.19,0.86,1.12,82.15,35.99,-1.73
7516,24,B15,R06,76.65,74.42,2.23,3.0,0.36,0.13,0.31,1.43,49.71,34.47,-1.07
7517,24,B15,R07,94.94,92.17,2.77,3.0,0.67,1.57,0.83,-0.3,55.24,26.57,-1.41
7518,24,B15,R08,55.79,54.17,1.62,3.0,0.59,-0.13,0.07,1.09,34.83,22.56,-1.05
7519,24,B15,R09,60.08,58.33,1.75,3.0,0.41,-0.08,0.04,1.38,36.8,20.51,-2.01
7520,24,B15,R10,40.52,39.34,1.18,3.0,0.19,0.42,0.27,0.3,26.49,12.92,-1.51
7521,25,B15,R01,462.08000000000004,448.62,13.46,3.0,3.12,0.89,-3.88,13.33,324.78,144.6,-1.56
7522,25,B15,R02,242.62,235.55,7.07,3.0,-0.46,3.51,0.47,3.55,142.59,98.09,-2.48
7523,25,B15,R03,169.82999999999998,164.88,4.95,3.0,1.46,-0.99,-1.43,5.91,124.8,64.45,-1.34
7524,25,B15,R04,129.69,125.91,3.78,3.0,-1.0,0.38,-0.73,5.13,93.36,38.59,-1.63
7525,25,B15,R05,122.05999999999999,118.5,3.56,3.0,-0.48,0.56,0.33,3.15,80.57,47.56,-2.21
7526,25,B15,R06,96.00999999999999,93.21,2.8,3.0,1.16,1.18,-0.82,1.28,58.94,29.28,-2.07
7527,25,B15,R07,95.15,92.38,2.77,3.0,0.75,-0.05,0.58,1.49,63.58,34.32,-1.97
7528,25,B15,R08,51.72,50.21,1.51,3.0,0.36,0.43,0.34,0.38,29.99,13.46,-1.57
7529,25,B15,R09,45.510000000000005,44.18,1.33,3.0,0.1,0.13,0.22,0.88,31.67,19.34,-1.0
7530,25,B15,R10,34.43,33.43,1.0,3.0,0.28,0.39,-0.25,0.58,22.1,13.33,-1.79
7531,26,B15,R01,444.78,431.83,12.95,3.0,-2.79,-0.45,-0.21,16.4,314.97,112.09,-2.1
7532,26,B15,R02,304.2,295.34,8.86,3.0,1.45,-0.07,1.64,5.84,180.36,88.64,-1.64
7533,26,B15,R03,175.52999999999997,170.42,5.11,3.0,-1.27,1.1,-1.44,6.72,106.29,78.36,-2.45
7534,26,B15,R04,147.01000000000002,142.73,4.28,3.0,1.93,-1.69,-0.67,4.71,81.01,37.63,-2.45
7535,26,B15,R05,124.63,121.0,3.63,3.0,0.59,-0.91,-0.57,4.52,88.68,55.69,-2.23
7536,26,B15,R06,117.96000000000001,114.52,3.44,3.0,1.17,1.61,0.13,0.53,78.34,29.87,-1.32
7537,26,B15,R07,88.74,86.16,2.58,3.0,0.81,1.09,0.2,0.48,51.65,30.99,-1.25
7538,26,B15,R08,57.85,56.17,1.68,3.0,0.48,-0.22,-0.48,1.9,34.03,23.37,-1.08
7539,26,B15,R09,48.910000000000004,47.49,1.42,3.0,-0.23,0.8,-0.01,0.86,33.41,20.21,-2.25
7540,26,B15,R10,30.740000000000002,29.84,0.9,3.0,0.31,-0.28,0.14,0.73,22.09,12.78,-1.52
7541,27,B15,R01,700.97,680.55,20.42,3.0,-0.0,10.13,-2.92,13.21,509.08,214.26,-2.2
7542,27,B15,R02,493.93,479.54,14.39,3.0,-2.47,-5.33,3.11,19.08,305.1,130.02,-1.69
7543,27,B15,R03,326.86,317.34,9.52,3.0,-0.37,2.04,-2.43,10.28,195.63,105.84,-1.69
7544,27,B15,R04,310.09000000000003,301.06,9.03,3.0,-0.06,-2.68,0.27,11.5,190.6,115.78,-1.06
7545,27,B15,R05,173.35,168.3,5.05,3.0,1.34,-0.78,1.28,3.21,108.69,63.98,-2.13
7546,27,B15,R06,164.25,159.47,4.78,3.0,0.87,-0.2,0.49,3.62,108.99,64.77,-1.47
7547,27,B15,R07,162.18,157.46,4.72,3.0,2.15,-1.71,-1.1,5.38,118.45,52.58,-1.93
7548,27,B15,R08,102.1,99.13,2.97,3.0,-0.84,0.18,-0.84,4.47,73.82,33.83,-1.33
7549,27,B15,R09,100.0,97.09,2.91,3.0,-0.0,-0.76,-0.1,3.77,68.97,43.65,-1.5
7550,27,B15,R10,60.58,58.82,1.76,3.0,0.39,0.62,0.41,0.34,35.97,23.62,-1.78
7551,28,B15,R01,613.39,595.52,17.87,3.0,2.79,-6.51,2.03,19.56,455.69,154.87,-1.12
7552,28,B15,R02,363.28000000000003,352.7,10.58,3.0,-1.35,1.2,-2.39,13.12,253.91,162.07,-1.99
7553,28,B15,R03,224.26,217.73,6.53,3.0,0.54,0.79,-1.68,6.88,129.28,94.32,-2.12
7554,28,B15,R04,182.84000000000003,177.51,5.33,3.0,1.17,-1.49,0.16,5.49,125.99,66.6,-1.78
7555,28,B15,R05,128.36,124.62,3.74,3.0,-0.96,-1.05,-0.09,5.84,88.72,40.68,-2.03
7556,28,B15,R06,119.56,116.08,3.48,3.0,1.0,-0.34,-1.02,3.84,88.59,42.47,-1.14
7557,28,B15,R07,105.29,102.22,3.07,3.0,0.71,-0.34,-0.21,2.91,77.05,38.4,-2.31
7558,28,B15,R08,82.03999999999999,79.65,2.39,3.0,-0.38,-0.23,0.41,2.59,54.88,25.37,-2.22
7559,28,B15,R09,49.12,47.69,1.43,3.0,0.38,0.53,-0.04,0.56,30.56,14.73,-1.17
7560,28,B15,R10,44.37,43.08,1.29,3.0,0.04,0.6,-0.05,0.7,29.77,19.33,-1.1
7561,29,B15,R01,508.63,493.82,14.81,3.0,7.1,-3.37,0.16,10.92,359.79,202.24,-1.98
7562,29,B15,R02,333.04,323.34,9.7,3.0,-0.58,0.26,-1.59,11.61,224.49,108.18,-1.81
7563,29,B15,R03,242.76,235.69,7.07,3.0,1.78,0.66,-0.61,5.24,160.83,91.41,-1.66
7564,29,B15,R04,183.89999999999998,178.54,5.36,3.0,-0.35,-2.12,-0.86,8.69,136.49,77.0,-1.66
7565,29,B15,R05,152.1,147.67,4.43,3.0,1.22,-1.76,-0.77,5.74,93.57,51.86,-1.77
7566,29,B15,R06,125.55,121.89,3.66,3.0,1.49,0.71,-1.06,2.52,73.28,49.26,-1.01
7567,29,B15,R07,106.97999999999999,103.86,3.12,3.0,0.22,-0.97,0.8,3.07,59.45,39.64,-1.71
7568,29,B15,R08,75.75,73.54,2.21,3.0,-0.27,0.98,0.1,1.4,53.47,21.18,-1.85
7569,29,B15,R09,62.65,60.83,1.82,3.0,-0.34,0.38,-0.43,2.21,41.28,20.98,-1.9
7570,29,B15,R10,45.510000000000005,44.18,1.33,3.0,-0.21,0.25,0.35,0.94,30.71,12.87,-2.2
7571,30,B15,R01,528.26,512.87,15.39,3.0,-2.95,2.18,-3.71,19.87,292.91,143.26,-2.43
7572,30,B15,R02,322.46000000000004,313.07,9.39,3.0,-2.37,3.78,-0.89,8.87,200.14,106.58,-1.85
7573,30,B15,R03,174.67,169.58,5.09,3.0,0.05,-0.21,-0.99,6.24,120.73,50.13,-1.56
7574,30,B15,R04,169.18,164.25,4.93,3.0,1.45,-1.01,-0.53,5.02,99.51,53.87,-1.88
7575,30,B15,R05,132.04000000000002,128.19,3.85,3.0,0.54,-0.11,-0.72,4.14,92.28,33.66,-2.41
7576,30,B15,R06,136.73,132.75,3.98,3.0,1.7,-1.03,-0.6,3.91,99.97,45.3,-1.64
7577,30,B15,R07,85.03,82.55,2.48,3.0,0.73,-0.47,0.71,1.51,63.71,34.45,-1.81
7578,30,B15,R08,71.36,69.28,2.08,3.0,-0.47,1.15,-0.26,1.66,43.83,24.02,-2.27
